obs_id,taxon_name,AgeMatMin,Herbivory2,FeedingType,FoodTroph,EnvTemp,BodyShapeI,DemersPelag,DepthRangeDeep,Length,submitted_name,subgroup,common_name,body_part,sample_info,ca_mg,fe_mg,zn_mg,epa,dha,protein,fat,biblio_id,location,season,comments_on_data_processing_methods,publication_year,food_item_id,realm
bc534,Sarda sarda,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.34,subtropical,fusiform / normal,pelagic-neritic,200,91.4,Sarda sarda,Finfish,Atlantic bonito,muscle,"Atlantic bonito, wild, muscle tissue, raw",NA,NA,NA,NA,NA,20.67,7.64,fi89,"Unknown (samples from local fish market, Istanbul)",Feb 2007,"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;",2010,0900553,brackmarine
bc535,Sarda sarda,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.34,subtropical,fusiform / normal,pelagic-neritic,200,91.4,Sarda sarda,Finfish,Atlantic bonito,muscle,"Atlantic bonito, wild, muscle tissue, raw",NA,NA,NA,NA,NA,23.89,5.74,fi89,"Unknown (samples from local fish market, Istanbul)",Mar 2007,"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;",2010,0900554,brackmarine
bc536,Sarda sarda,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.34,subtropical,fusiform / normal,pelagic-neritic,200,91.4,Sarda sarda,Finfish,Atlantic bonito,muscle,"Atlantic bonito, wild, muscle tissue, raw",NA,NA,NA,NA,NA,21.74,2.44,fi89,"Unknown (samples from local fish market, Istanbul)",Apr 2007,"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;",2010,0900555,brackmarine
bc537,Sarda sarda,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.34,subtropical,fusiform / normal,pelagic-neritic,200,91.4,Sarda sarda,Finfish,Atlantic bonito,muscle,"Atlantic bonito, wild, muscle tissue, raw",NA,NA,NA,NA,NA,23.57,2.53,fi89,"Unknown (samples from local fish market, Istanbul)",May 2007,"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;",2010,0900556,brackmarine
bc538,Sarda sarda,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.34,subtropical,fusiform / normal,pelagic-neritic,200,91.4,Sarda sarda,Finfish,Atlantic bonito,muscle,"Atlantic bonito, wild, muscle tissue, raw",NA,NA,NA,NA,NA,24.5,2.82,fi89,"Unknown (samples from local fish market, Istanbul)",Jun 2007,"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;",2010,0900557,brackmarine
bc539,Sarda sarda,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.34,subtropical,fusiform / normal,pelagic-neritic,200,91.4,Sarda sarda,Finfish,Atlantic bonito,muscle,"Atlantic bonito, wild, muscle tissue, raw",NA,NA,NA,NA,NA,17.78,1.13,fi89,"Unknown (samples from local fish market, Istanbul)",Jul 2007,"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;",2010,0900558,brackmarine
bc540,Sarda sarda,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.34,subtropical,fusiform / normal,pelagic-neritic,200,91.4,Sarda sarda,Finfish,Atlantic bonito,muscle,"Atlantic bonito, wild, muscle tissue, raw",NA,NA,NA,NA,NA,22.44,4.33,fi89,"Unknown (samples from local fish market, Istanbul)",Aug 2007,"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;",2010,0900559,brackmarine
bc541,Sarda sarda,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.34,subtropical,fusiform / normal,pelagic-neritic,200,91.4,Sarda sarda,Finfish,Atlantic bonito,muscle,"Atlantic bonito, wild, muscle tissue, raw",NA,NA,NA,NA,NA,20.85,4.03,fi89,"Unknown (samples from local fish market, Istanbul)",Sep 2007,"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;",2010,0900560,brackmarine
bc542,Sarda sarda,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.34,subtropical,fusiform / normal,pelagic-neritic,200,91.4,Sarda sarda,Finfish,Atlantic bonito,muscle,"Atlantic bonito, wild, muscle tissue, raw",NA,NA,NA,NA,NA,20.67,17.37,fi89,"Unknown (samples from local fish market, Istanbul)",Oct 2007,"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;",2010,0900561,brackmarine
bc543,Sarda sarda,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.34,subtropical,fusiform / normal,pelagic-neritic,200,91.4,Sarda sarda,Finfish,Atlantic bonito,muscle,"Atlantic bonito, wild, muscle tissue, raw",NA,NA,NA,NA,NA,20.41,15.75,fi89,"Unknown (samples from local fish market, Istanbul)",Nov 2007,"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;",2010,0900562,brackmarine
bc861,Sarda sarda,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.34,subtropical,fusiform / normal,pelagic-neritic,200,91.4,Sarda sarda,Finfish,Atlantic bonito,muscle,"Atlantic bonito, adult fish, muscle flesh, middle portion, raw",NA,NA,NA,0.27328,0.1952,NA,2.44,fi131,"Brazil, São Paulo, Santos cost",NA,NA,2007,0900880,brackmarine
bc208,Sardina pilchardus,NA,plants/detritus+animals (troph. 2.2-2.79),selective plankton feeding,2.94,subtropical,fusiform / normal,pelagic-neritic,100,27.5,Sardina pilchardus,Finfish,European pilchard,muscle,"Sardine, wild, small size, fillet, raw",NA,NA,NA,0.030018492,0.096160932,20.36,0.54,fi43,"Italy, Mediterranean Sea",Jan,FA converted using XFA,2004,0900208,freshbrackmarine
bc209,Sardina pilchardus,NA,plants/detritus+animals (troph. 2.2-2.79),selective plankton feeding,2.94,subtropical,fusiform / normal,pelagic-neritic,100,27.5,Sardina pilchardus,Finfish,European pilchard,muscle,"Sardine, wild, large size, fillet, raw",NA,NA,NA,0.04239365,0.182088036,20.43,0.78,fi43,"Italy, Mediterranean Sea",Jan,FA converted using XFA,2004,0900209,freshbrackmarine
bc210,Sardina pilchardus,NA,plants/detritus+animals (troph. 2.2-2.79),selective plankton feeding,2.94,subtropical,fusiform / normal,pelagic-neritic,100,27.5,Sardina pilchardus,Finfish,European pilchard,muscle,"Sardine, wild, small size, fillet, raw",NA,NA,NA,0.157890744,0.253980818,24.77,2.29,fi43,"Italy, Mediterranean Sea",May,FA converted using XFA,2004,0900210,freshbrackmarine
bc211,Sardina pilchardus,NA,plants/detritus+animals (troph. 2.2-2.79),selective plankton feeding,2.94,subtropical,fusiform / normal,pelagic-neritic,100,27.5,Sardina pilchardus,Finfish,European pilchard,muscle,"Sardine, wild, large size, fillet, raw",NA,NA,NA,0.223955595,0.456578635,23.98,3.15,fi43,"Italy, Mediterranean Sea",May,FA converted using XFA,2004,0900211,freshbrackmarine
bc367,Sardina pilchardus,NA,plants/detritus+animals (troph. 2.2-2.79),selective plankton feeding,2.94,subtropical,fusiform / normal,pelagic-neritic,100,27.5,Sardina pilchardus,Finfish,European pilchard,muscle_skinless,"Sardine, wild, skinless fillet, raw",NA,NA,NA,0.756033342730508,1.4699790635299,NA,7.36,fi73,"Italy, North Adriatic Sea",Autumn 2006,FAME converted using ShF and XFA,2010,0900386,freshbrackmarine
bc368,Sardina pilchardus,NA,plants/detritus+animals (troph. 2.2-2.79),selective plankton feeding,2.94,subtropical,fusiform / normal,pelagic-neritic,100,27.5,Sardina pilchardus,Finfish,European pilchard,muscle_skinless,"Sardine, wild, skinless fillet, raw",NA,NA,NA,0.177021601011753,0.783580985784842,NA,2.87,fi73,"Italy, North Adriatic Sea",Spring 2006,FAME converted using ShF and XFA,2010,0900387,freshbrackmarine
bc414,Sardina pilchardus,NA,plants/detritus+animals (troph. 2.2-2.79),selective plankton feeding,2.94,subtropical,fusiform / normal,pelagic-neritic,100,27.5,Sardina pilchardus,Finfish,European pilchard,muscle,"Sardine/Pilchard, wild, edible flesh, raw",NA,NA,NA,NA,NA,NA,NA,fi80,"Greece, Aegean Sea",NA,"mean of lipid value (spring, fall, winter) used for FA calculation; FAT- (analyzed according to AOAC 1975); FA converted using XFA; FA tr= <0.1g/100g fillet",1995,0900433,freshbrackmarine
bc455,Sardina pilchardus,NA,plants/detritus+animals (troph. 2.2-2.79),selective plankton feeding,2.94,subtropical,fusiform / normal,pelagic-neritic,100,27.5,Sardina pilchardus,Finfish,European pilchard,muscle,"Sardine/Pilchard, wild, edible flesh, raw",NA,NA,NA,NA,NA,16,6,fi80,"Greece, Aegean Sea",Spring,FAT- (analyzed according to AOAC 1975),1995,0900474,freshbrackmarine
bc456,Sardina pilchardus,NA,plants/detritus+animals (troph. 2.2-2.79),selective plankton feeding,2.94,subtropical,fusiform / normal,pelagic-neritic,100,27.5,Sardina pilchardus,Finfish,European pilchard,muscle,"Sardine/Pilchard, wild, edible flesh, raw",NA,NA,NA,NA,NA,18,7,fi80,"Greece, Aegean Sea",Fall,FAT- (analyzed according to AOAC 1975),1995,0900475,freshbrackmarine
bc457,Sardina pilchardus,NA,plants/detritus+animals (troph. 2.2-2.79),selective plankton feeding,2.94,subtropical,fusiform / normal,pelagic-neritic,100,27.5,Sardina pilchardus,Finfish,European pilchard,muscle,"Sardine/Pilchard, wild, edible flesh, raw",NA,NA,NA,NA,NA,18,2,fi80,"Greece, Aegean Sea",Winter,FAT- (analyzed according to AOAC 1975),1995,0900476,freshbrackmarine
bc659,Sardina pilchardus,NA,plants/detritus+animals (troph. 2.2-2.79),selective plankton feeding,2.94,subtropical,fusiform / normal,pelagic-neritic,100,27.5,Sardina pilchardus,Finfish,European pilchard(=Sardine),muscle_skinless,"European pilchard, wild, skinless fillet, raw",NA,NA,NA,NA,NA,NA,11.8,fi105,"UK, South England, North Sea",Jun 2004,NA,2006,0900678,freshbrackmarine
bc859,Sardinella brasiliensis,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,3.1,subtropical,fusiform / normal,pelagic-neritic,60,27,Sardinella brasiliensis,Finfish,Brazilian sardinella,muscle,"Brazilian sardinella, adult fish, muscle flesh, middle portion, raw",NA,NA,NA,0.69615,1.84275,NA,8.19,fi131,"Brazil, São Paulo, Santos cost",NA,NA,2007,0900878,brackmarine
af235,Sardinella fimbriata,NA,plants/detritus+animals (troph. 2.2-2.79),selective plankton feeding,2.700000047683716,tropical,fusiform / normal,pelagic-neritic,50,13,Sardinella fimbriata,Finfish,Fringescale sardinella,muscle_skinless,"Lesser sardine, wild, skinless, muscle flesh, raw",51.4,1.1,1.6,NA,NA,17.1,1.2,fi98,"Unknown (samples from local fish market, Hyderabad, India)",Dec 1988-Mar 2000,NA,1993,0901539,brackmarine
bc518,Sardinella fimbriata,NA,plants/detritus+animals (troph. 2.2-2.79),selective plankton feeding,2.700000047683716,tropical,fusiform / normal,pelagic-neritic,50,13,Sardinella fimbriata,Finfish,Fringescale sardinella,muscle,"Fringescale sardine, wild, fillet, raw",NA,NA,NA,NA,NA,19.01,3,fi88,"Malaysia, West coast of Peninsular",NA,NA,2011,0900537,brackmarine
bc274,Sardinella maderensis,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,3.2,subtropical,fusiform / normal,pelagic-neritic,80,30,Sardinella maderensis,Finfish,Madeiran sardinella,muscle,"Madeiran sardinella, white muscle flesh, raw",NA,NA,NA,0.524552,0.312018,NA,5,fi58,Senegal (Senegalese waters; samples from local fish market of Dakar),"Jan, Jul-Oct 1993",FA converted using XFA,2002,0900293,brackmarine
bc275,Sardinella maderensis,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,3.2,subtropical,fusiform / normal,pelagic-neritic,80,30,Sardinella maderensis,Finfish,Madeiran sardinella,muscle,"Madeiran sardinella, red muscle flesh, raw",NA,NA,NA,1.61435,1.0503,NA,21,fi58,Senegal (Senegalese waters; samples from local fish market of Dakar),"Jan, Jul-Oct 1993",FA converted using XFA,2002,0900294,brackmarine
bc312,Sarpa salpa,NA,mainly plants/detritus (troph. 2-2.19),grazing on aquatic plants,2.14,subtropical,fusiform / normal,benthopelagic,70,51,Sarpa salpa,Finfish,Salema,muscle,"Salema, wild, fillet, raw",NA,NA,NA,0.06794219,0.051365485,NA,0.95,fi67,"Turkey, Mediterranean Sea",NA,FA converted using XFA,2009,0900331,brackmarine
bc412,Sarpa salpa,NA,mainly plants/detritus (troph. 2-2.19),grazing on aquatic plants,2.14,subtropical,fusiform / normal,benthopelagic,70,51,Sarpa salpa,Finfish,Salema,muscle,"Salema/Strepie, wild, edible flesh, raw",NA,NA,NA,NA,NA,NA,NA,fi80,"Greece, Aegean Sea",NA,"mean of lipid value (spring, fall, winter) used for FA calculation; FAT- (analyzed according to AOAC 1975); FA converted using XFA; FA tr= <0.1g/100g fillet",1995,0900431,brackmarine
bc453,Sarpa salpa,NA,mainly plants/detritus (troph. 2-2.19),grazing on aquatic plants,2.14,subtropical,fusiform / normal,benthopelagic,70,51,Sarpa salpa,Finfish,Salema,muscle,"Salema/Strepie, wild, edible flesh, raw",NA,NA,NA,NA,NA,18,1,fi80,"Greece, Aegean Sea",Spring,FAT- (analyzed according to AOAC 1975),1995,0900472,brackmarine
bc454,Sarpa salpa,NA,mainly plants/detritus (troph. 2-2.19),grazing on aquatic plants,2.14,subtropical,fusiform / normal,benthopelagic,70,51,Sarpa salpa,Finfish,Salema,muscle,"Salema/Strepie, wild, edible flesh, raw",NA,NA,NA,NA,NA,18,4,fi80,"Greece, Aegean Sea",Fall,FAT- (analyzed according to AOAC 1975),1995,0900473,brackmarine
bc335,Saurida undosquamis,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.25,subtropical,elongated,reef-associated,350,50,Saurida undosquamis,Finfish,Brushtooth lizardfish,muscle,"Brushtooth lizardfish, wild, fillet, raw",NA,NA,NA,0.046604096,0.09856896,NA,1.08,fi67,"Turkey, Mediterranean Sea",NA,FA converted using XFA,2009,0900354,marine
bc288,Sciaena umbra,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,subtropical,fusiform / normal,demersal,200,70,Sciaena umbra,Finfish,Brown meagre,muscle,"Brown meagre, wild, fillet, raw",NA,NA,NA,0.029361389,0.044963466,20.76,1.47,fi60,"Turkey, Izmir Gulf, Aegean Sea",Apr 2006,FA converted using XFA,2010,0900307,brackmarine
bc864,Scomber colias,NA,mainly animals (troph. 2.8 and up),NA,3.91,temperate,fusiform / normal,pelagic-neritic,NA,35.1,NA,Finfish,Scomber mackerels nei,muscle,"adult fish, muscle flesh, middle portion, raw",NA,NA,NA,0.63154,0.4511,NA,6.94,fi131,"Brazil, São Paulo, Santos cost",NA,NA,2007,0900883,brackmarine
af224,Scomberomorus guttatus,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.28,tropical,fusiform / normal,pelagic-neritic,200,76,Scomberomorus guttatus,Finfish,Indo-Pacific king mackerel,muscle_skinless,"Seer, wild, skinless, muscle flesh, raw",35.3,1.1,1.5,NA,NA,13,14.7,fi98,"Unknown (samples from local fish market, Hyderabad, India)",Dec 1988-Mar 1989,NA,1993,0901528,brackmarine
bc1406,Scomberomorus guttatus,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.28,tropical,fusiform / normal,pelagic-neritic,200,76,Scomberomorus guttatus,Finfish,Indo-Pacific king mackerel,muscle_organs,"Indo-Pacific king mackerel, wild, raw",34,0.49,0.7,NA,NA,20.5,1.1,fi367,"Bangladesh, Cox's Bazar",Jul-Sep 2012,NA,2015,0902323,brackmarine
bc519,Scomberomorus guttatus,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.28,tropical,fusiform / normal,pelagic-neritic,200,76,Scomberomorus guttatus,Finfish,Indo-Pacific king mackerel,muscle,"Spanish mackerel, wild, fillet, raw",NA,NA,NA,NA,NA,19.77,1.05,fi88,"Malaysia, West coast of Peninsular",NA,NA,2011,0900538,brackmarine
bc1365,Scorpaena scrofa,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.95,subtropical,fusiform / normal,demersal,500,50,Scorppaena scrofa,Finfish,Red scorpionfish,muscle,"Red scorpionfish, wild, fillet, raw",NA,NA,NA,NA,NA,19.39,0.68,fi65,"Italy, Egadi Islands",Jun/Jul 2003,NA,2006,0902282,brackmarine
bc297,Scorpaena scrofa,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.95,subtropical,fusiform / normal,demersal,500,50,Scorppaena scrofa,Finfish,Red scorpionfish,muscle,"Red scorpionfish, wild, fillet, raw",NA,NA,NA,NA,NA,NA,NA,fi65,"Italy, Egadi Islands",Jun 2003,FA calc. for individual month based on a mean lipid value (Jun/Jul); FA converted using XFA,2006,0900316,brackmarine
bc298,Scorpaena scrofa,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.95,subtropical,fusiform / normal,demersal,500,50,Scorppaena scrofa,Finfish,Red scorpionfish,muscle,"Red scorpionfish, wild, fillet, raw",NA,NA,NA,NA,NA,NA,NA,fi65,"Italy, Egadi Islands",Jul 2003,FA calc. for individual month based on a mean lipid value (Jun/Jul); FA converted using XFA,2006,0900317,brackmarine
bc306,Scorpaena scrofa,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.95,subtropical,fusiform / normal,demersal,500,50,Scorpaena scrofa,Finfish,Red scorpionfish,muscle,"Red scorpion fish, wild, fillet, raw",NA,NA,NA,0.031696853999999997,0.1872388,NA,0.87,fi66,"Turkey, local fish market (Meiterranean and Aegean Sea)",NA,FA converted using XFA,2007,0900325,brackmarine
bc417,Scorpaena scrofa,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.95,subtropical,fusiform / normal,demersal,500,50,Scorpaena scrofa,Finfish,Red scorpionfish,muscle,"Scorpionfish, wild, edible flesh, raw",NA,NA,NA,NA,NA,19,0.4,fi80,"Greece, Aegean Sea",Winter,FAT- (analyzed according to AOAC 1975),1995,0900436,brackmarine
seadata125,Scorpaena scrofa,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.95,subtropical,fusiform / normal,demersal,500,50,Scorpena scrofa,Finfish,NA,muscle,"NA, edible muscle",129.5,2.1127,NA,NA,NA,18.16,0.73,sea11,Marmara Sea,NA,NA,NA,NA,brackmarine
af575,Sebastes aleutianus,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,deep-water,fusiform / normal,bathydemersal,900,97,Sebastes aleutianus,Finfish,Rougheye rockfish,muscle_skinless,"Rougheye rockfish, skinless fillet, raw",NA,NA,NA,NA,NA,19.3,1.27,fi195,"USA, SE Alaska",NA,NA,1976,0901879,marine
bc516,Selaroides leptolepis,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.6099998950958248,tropical,fusiform / normal,reef-associated,50,22,Selaroides leptolepis,Finfish,Yellowstripe scad,muscle,"Yellowstripe scad, wild, fillet, raw",NA,NA,NA,NA,NA,19.98,2.12,fi88,"Malaysia, West coast of Peninsular",NA,NA,2011,0900535,brackmarine
bc942,Selene vomer,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.67,subtropical,fusiform / normal,demersal,53,48.3,Selene vomer,Finfish,Lookdown,muscle_organs,"Lookdown, wild, edible portion, raw",NA,NA,NA,NA,NA,17.67,2.3,fi149,"Mexico, Veracruz, Gulf of Mexico","Sep, Oct, Nov 1994","FAT- (analyzed according to AOAC 1990, method 932.02)",1998,0900961,brackmarine
