obs_id,taxon_name,common_name,subgroup,sample_info,body_part,nutrient,concentration,RDA_percentage,location,season,biblio_id,bibliography,comments_on_data_processing_methods,publication_year,food_item_id,caldata,irondata,zincdata,epadata,dhadata,proteindata,fatdata,data_here
bc473,Octopus vulgaris,Common octopus,Mollusc,"Common octopus, wild, edible flesh, raw",NA,fat,0.3,0.4285714285714286,"Greece, Aegean Sea",Spring,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900492,0,0,0,0,0,1,1,2
bc474,Octopus vulgaris,Common octopus,Mollusc,"Common octopus, wild, edible flesh, raw",NA,fat,0.2,0.2857142857142857,"Greece, Aegean Sea",Fall,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900493,0,0,0,0,0,1,1,2
bc475,Octopus vulgaris,Common octopus,Mollusc,"Common octopus, wild, edible flesh, raw",NA,fat,1,1.4285714285714286,"Greece, Aegean Sea",Winter,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900494,0,0,0,0,0,1,1,2
bc477,Loligo vulgaris,European squid,Mollusc,"Common squid, wild, edible flesh, raw",NA,fat,1,1.4285714285714286,"Greece, Aegean Sea",Fall,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900496,0,0,0,0,0,1,1,2
bc478,Scomber japonicus,Chub mackerel,Finfish,"Chub mackerel, wild, skinless fillet, raw",muscle_skinless,fat,0.18,0.2571428571428571,"Turkey, Iskenderun Bay, Mediterranean Sea",Jan 2004,fi82,Celik M. (2008). Seasonal changes in the proximate chemical composition and fatty acids of chub mackerel (Scomber japonicus) and horse mackerel (Trachurus trachurus) from the north eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 933-938,FA converted using XFA,2008,0900497,0,0,0,1,1,1,1,4
bc479,Scomber japonicus,Chub mackerel,Finfish,"Chub mackerel, wild, skinless fillet, raw",muscle_skinless,fat,1.57,2.242857142857143,"Turkey, Iskenderun Bay, Mediterranean Sea",Apr 2004,fi82,Celik M. (2008). Seasonal changes in the proximate chemical composition and fatty acids of chub mackerel (Scomber japonicus) and horse mackerel (Trachurus trachurus) from the north eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 933-938,FA converted using XFA,2008,0900498,0,0,0,1,1,1,1,4
bc480,Scomber japonicus,Chub mackerel,Finfish,"Chub mackerel, wild, skinless fillet, raw",muscle_skinless,fat,1.01,1.442857142857143,"Turkey, Iskenderun Bay, Mediterranean Sea",Oct 2004,fi82,Celik M. (2008). Seasonal changes in the proximate chemical composition and fatty acids of chub mackerel (Scomber japonicus) and horse mackerel (Trachurus trachurus) from the north eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 933-938,FA converted using XFA,2008,0900499,0,0,0,1,1,1,1,4
bc481,Trachurus trachurus,Atlantic horse mackerel,Finfish,"Horse mackerel, wild, skinless fillet, raw",muscle_skinless,fat,0.4,0.5714285714285714,"Turkey, Iskenderun Bay, Mediterranean Sea",Jan 2004,fi82,Celik M. (2008). Seasonal changes in the proximate chemical composition and fatty acids of chub mackerel (Scomber japonicus) and horse mackerel (Trachurus trachurus) from the north eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 933-938,FA converted using XFA,2008,0900500,0,0,0,1,1,1,1,4
bc482,Trachurus trachurus,Atlantic horse mackerel,Finfish,"Horse mackerel, wild, skinless fillet, raw",muscle_skinless,fat,2.03,2.9,"Turkey, Iskenderun Bay, Mediterranean Sea",Apr 2004,fi82,Celik M. (2008). Seasonal changes in the proximate chemical composition and fatty acids of chub mackerel (Scomber japonicus) and horse mackerel (Trachurus trachurus) from the north eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 933-938,FA converted using XFA,2008,0900501,0,0,0,1,1,1,1,4
bc483,Trachurus trachurus,Atlantic horse mackerel,Finfish,"Horse mackerel, wild, skinless fillet, raw",muscle_skinless,fat,0.88,1.2571428571428571,"Turkey, Iskenderun Bay, Mediterranean Sea",Oct 2004,fi82,Celik M. (2008). Seasonal changes in the proximate chemical composition and fatty acids of chub mackerel (Scomber japonicus) and horse mackerel (Trachurus trachurus) from the north eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 933-938,FA converted using XFA,2008,0900502,0,0,0,1,1,1,1,4
bc484,Psetta maxima,Turbot,Finfish,"Turbot, wild, muscle flesh, raw",muscle,fat,1.3,1.8571428571428572,"Spain, Galicia",Jan-Dec,fi83,"Martínez B., Miranda J.M., Nebot C., Rodriguez J.L., Cepeda A., Franco C.M. (2010). Differentiation of farmed and wild turbot (Psetta maxima): Proximate chemical composition, fatty acid profile, trace minerals and antimicrobial resistance of contaminant bacteria. Food Sci Tech Int 16(5): 435-437",FA converted using XFA; minerals tr= <0.01mg/100g flesh,2009,0900503,0,1,1,1,1,1,1,6
bc490,Patagonotothen ramsayi,Longtail southern cod,Finfish,"Longtail southern cod, wild, muscle, frozen",muscle,fat,1.34,1.9142857142857146,"UK, Falkland Shelf (southern South America)",May (Austral autumn) 2003,fi86,"González M.J., Gallardo J.M., Brickle P., Medina I. (2007).Nutritional composition and safety of Patagonothothen ramsayi, a discard species from Patagonian Shelf. International Journal of Food Science and Technology 42: 1240-1248","PROT- (Lowry et al. 1951), CHO- (Strickland & Parsons 1968); FA converted using XFA",2007,0900509,0,0,0,1,1,1,1,4
bc491,Patagonotothen ramsayi,Longtail southern cod,Finfish,"Longtail southern cod, wild, muscle, frozen",muscle,fat,0.83,1.1857142857142855,"UK, Falkland Shelf (southern South America)",Aug (Austral winter) 2003/2004,fi86,"González M.J., Gallardo J.M., Brickle P., Medina I. (2007).Nutritional composition and safety of Patagonothothen ramsayi, a discard species from Patagonian Shelf. International Journal of Food Science and Technology 42: 1240-1248","PROT- (Lowry et al. 1951), CHO- (Strickland & Parsons 1968); FA converted using XFA",2007,0900510,0,0,0,1,1,1,1,4
bc492,Patagonotothen ramsayi,Longtail southern cod,Finfish,"Longtail southern cod, wild, muscle, frozen",muscle,fat,0.78,1.1142857142857143,"UK, Falkland Shelf (southern South America)",Oct (Austral spring) 2003,fi86,"González M.J., Gallardo J.M., Brickle P., Medina I. (2007).Nutritional composition and safety of Patagonothothen ramsayi, a discard species from Patagonian Shelf. International Journal of Food Science and Technology 42: 1240-1248","PROT- (Lowry et al. 1951), CHO- (Strickland & Parsons 1968); FA converted using XFA",2007,0900511,0,0,0,1,1,1,1,4
bc493,Patagonotothen ramsayi,Longtail southern cod,Finfish,"Longtail southern cod, wild, muscle, frozen",muscle,fat,0.94,1.342857142857143,"UK, Falkland Shelf (southern South America)",Dec (Austral summer) 2003,fi86,"González M.J., Gallardo J.M., Brickle P., Medina I. (2007).Nutritional composition and safety of Patagonothothen ramsayi, a discard species from Patagonian Shelf. International Journal of Food Science and Technology 42: 1240-1248","PROT- (Lowry et al. 1951), CHO- (Strickland & Parsons 1968); FA converted using XFA",2007,0900512,0,0,0,1,1,1,1,4
bc495,Siganus rivulatus,Marbled spinefoot,Finfish,"Rabbitfish, wild, fillet, raw",muscle,fat,1.15,1.6428571428571428,"Lebanon, Antelias, Eastern Mediterranean Sea",Feb 2005,fi87,"Saoud I.P., Batal M., Ghanawi J., Lebbos N. (2008). Seasonal evaluation of nutritional benefits of two fish species in the eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 538-542",NA,2008,0900514,0,0,0,0,0,1,1,2
bc496,Siganus rivulatus,Marbled spinefoot,Finfish,"Rabbitfish, wild, fillet, raw",muscle,fat,1.29,1.842857142857143,"Lebanon, Antelias, Eastern Mediterranean Sea",Mar 2005,fi87,"Saoud I.P., Batal M., Ghanawi J., Lebbos N. (2008). Seasonal evaluation of nutritional benefits of two fish species in the eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 538-542",NA,2008,0900515,0,0,0,0,0,1,1,2
bc497,Siganus rivulatus,Marbled spinefoot,Finfish,"Rabbitfish, wild, fillet, raw",muscle,fat,2.58,3.685714285714286,"Lebanon, Antelias, Eastern Mediterranean Sea",Apr 2005,fi87,"Saoud I.P., Batal M., Ghanawi J., Lebbos N. (2008). Seasonal evaluation of nutritional benefits of two fish species in the eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 538-542",NA,2008,0900516,0,0,0,0,0,1,1,2
bc498,Siganus rivulatus,Marbled spinefoot,Finfish,"Rabbitfish, wild, fillet, raw",muscle,fat,2.14,3.0571428571428574,"Lebanon, Antelias, Eastern Mediterranean Sea",May 2005,fi87,"Saoud I.P., Batal M., Ghanawi J., Lebbos N. (2008). Seasonal evaluation of nutritional benefits of two fish species in the eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 538-542",NA,2008,0900517,0,0,0,0,0,1,1,2
bc499,Siganus rivulatus,Marbled spinefoot,Finfish,"Rabbitfish, wild, fillet, raw",muscle,fat,1.68,2.4,"Lebanon, Antelias, Eastern Mediterranean Sea",Jun 2004,fi87,"Saoud I.P., Batal M., Ghanawi J., Lebbos N. (2008). Seasonal evaluation of nutritional benefits of two fish species in the eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 538-542",NA,2008,0900518,0,0,0,0,0,1,1,2
bc500,Siganus rivulatus,Marbled spinefoot,Finfish,"Rabbitfish, wild, fillet, raw",muscle,fat,3.81,5.442857142857143,"Lebanon, Antelias, Eastern Mediterranean Sea",Aug 2004,fi87,"Saoud I.P., Batal M., Ghanawi J., Lebbos N. (2008). Seasonal evaluation of nutritional benefits of two fish species in the eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 538-542",NA,2008,0900519,0,0,0,0,0,1,1,2
bc501,Siganus rivulatus,Marbled spinefoot,Finfish,"Rabbitfish, wild, fillet, raw",muscle,fat,1.76,2.5142857142857142,"Lebanon, Antelias, Eastern Mediterranean Sea",Oct 2004,fi87,"Saoud I.P., Batal M., Ghanawi J., Lebbos N. (2008). Seasonal evaluation of nutritional benefits of two fish species in the eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 538-542",NA,2008,0900520,0,0,0,0,0,1,1,2
bc502,Siganus rivulatus,Marbled spinefoot,Finfish,"Rabbitfish, wild, fillet, raw",muscle,fat,1.23,1.7571428571428571,"Lebanon, Antelias, Eastern Mediterranean Sea",Dec 2004,fi87,"Saoud I.P., Batal M., Ghanawi J., Lebbos N. (2008). Seasonal evaluation of nutritional benefits of two fish species in the eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 538-542",NA,2008,0900521,0,0,0,0,0,1,1,2
bc503,Diplodus sargus,White seabream,Finfish,"White sea bream, wild, fillet, raw",muscle,fat,1.41,2.0142857142857142,"Lebanon, Antelias, Eastern Mediterranean Sea",Feb 2005,fi87,"Saoud I.P., Batal M., Ghanawi J., Lebbos N. (2008). Seasonal evaluation of nutritional benefits of two fish species in the eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 538-542",NA,2008,0900522,0,0,0,0,0,1,1,2
bc504,Diplodus sargus,White seabream,Finfish,"White sea bream, wild, fillet, raw",muscle,fat,2.05,2.9285714285714284,"Lebanon, Antelias, Eastern Mediterranean Sea",Mar 2005,fi87,"Saoud I.P., Batal M., Ghanawi J., Lebbos N. (2008). Seasonal evaluation of nutritional benefits of two fish species in the eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 538-542",NA,2008,0900523,0,0,0,0,0,1,1,2
bc505,Diplodus sargus,White seabream,Finfish,"White sea bream, wild, fillet, raw",muscle,fat,0.35,0.5,"Lebanon, Antelias, Eastern Mediterranean Sea",Apr 2005,fi87,"Saoud I.P., Batal M., Ghanawi J., Lebbos N. (2008). Seasonal evaluation of nutritional benefits of two fish species in the eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 538-542",NA,2008,0900524,0,0,0,0,0,1,1,2
bc506,Diplodus sargus,White seabream,Finfish,"White sea bream, wild, fillet, raw",muscle,fat,0.23,0.32857142857142857,"Lebanon, Antelias, Eastern Mediterranean Sea",May 2005,fi87,"Saoud I.P., Batal M., Ghanawi J., Lebbos N. (2008). Seasonal evaluation of nutritional benefits of two fish species in the eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 538-542",NA,2008,0900525,0,0,0,0,0,1,1,2
bc507,Diplodus sargus,White seabream,Finfish,"White sea bream, wild, fillet, raw",muscle,fat,1.85,2.642857142857143,"Lebanon, Antelias, Eastern Mediterranean Sea",Jun 2004,fi87,"Saoud I.P., Batal M., Ghanawi J., Lebbos N. (2008). Seasonal evaluation of nutritional benefits of two fish species in the eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 538-542",NA,2008,0900526,0,0,0,0,0,1,1,2
bc508,Diplodus sargus,White seabream,Finfish,"White sea bream, wild, fillet, raw",muscle,fat,0.73,1.0428571428571427,"Lebanon, Antelias, Eastern Mediterranean Sea",Aug 2004,fi87,"Saoud I.P., Batal M., Ghanawi J., Lebbos N. (2008). Seasonal evaluation of nutritional benefits of two fish species in the eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 538-542",NA,2008,0900527,0,0,0,0,0,1,1,2
bc509,Diplodus sargus,White seabream,Finfish,"White sea bream, wild, fillet, raw",muscle,fat,2.27,3.2428571428571433,"Lebanon, Antelias, Eastern Mediterranean Sea",Oct 2004,fi87,"Saoud I.P., Batal M., Ghanawi J., Lebbos N. (2008). Seasonal evaluation of nutritional benefits of two fish species in the eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 538-542",NA,2008,0900528,0,0,0,0,0,1,1,2
bc51,Pampus argenteus,silver pomfret,Finfish,"silver pomfret, wild, muscle fillet, raw",muscle,fat,6.8,9.714285714285714,"Thailand, Gulf of Thailand",Oct-Nov,fi2,"Puwastien P., Judprasong K., Kettwan E., Vasanachitt K., Nakngamanong Y., Bhattacharjee L. (1999) Proximate composition of raw and cooked thai freshwater and marine fish. J Food Comp Anal 12: 9-16",NNP calc. as % of TN,1999,0900051,0,0,0,0,0,1,1,2
bc510,Diplodus sargus,White seabream,Finfish,"White sea bream, wild, fillet, raw",muscle,fat,0.79,1.1285714285714286,"Lebanon, Antelias, Eastern Mediterranean Sea",Dec 2004,fi87,"Saoud I.P., Batal M., Ghanawi J., Lebbos N. (2008). Seasonal evaluation of nutritional benefits of two fish species in the eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 538-542",NA,2008,0900529,0,0,0,0,0,1,1,2
bc511,Parastromateus niger,Black pomfret,Finfish,"Black pomfret, wild, fillet, raw",muscle,fat,2.33,3.3285714285714287,"Malaysia, West coast of Peninsular",NA,fi88,"Nurnadia A.A., Azrina A., Amin I. (2011). Proximate composition and energetic value of selected marine fish and shellfish from the West coast of Peninsular Malaysia. International Food Research Journal 18: 137-148",NA,2011,0900530,0,0,0,0,0,1,1,2
bc512,Pampus argenteus,silver pomfret,Finfish,"silver pomfret, wild, fillet, raw",muscle,fat,2.09,2.9857142857142858,"Malaysia, West coast of Peninsular",NA,fi88,"Nurnadia A.A., Azrina A., Amin I. (2011). Proximate composition and energetic value of selected marine fish and shellfish from the West coast of Peninsular Malaysia. International Food Research Journal 18: 137-148",NA,2011,0900531,0,0,0,0,0,1,1,2
bc513,Megalaspis cordyla,Torpedo scad,Finfish,"Hardtail scad, wild, fillet, raw",muscle,fat,1.53,2.1857142857142855,"Malaysia, West coast of Peninsular",NA,fi88,"Nurnadia A.A., Azrina A., Amin I. (2011). Proximate composition and energetic value of selected marine fish and shellfish from the West coast of Peninsular Malaysia. International Food Research Journal 18: 137-148",NA,2011,0900532,0,0,0,0,0,1,1,2
bc514,Rastrelliger kanagurta,Indian mackerel,Finfish,"Indian mackerel, wild, fillet, raw",muscle,fat,1.8,2.571428571428571,"Malaysia, West coast of Peninsular",NA,fi88,"Nurnadia A.A., Azrina A., Amin I. (2011). Proximate composition and energetic value of selected marine fish and shellfish from the West coast of Peninsular Malaysia. International Food Research Journal 18: 137-148",NA,2011,0900533,0,0,0,0,0,1,1,2
bc515,Chirocentrus dorab,Dorab wolf-herring,Finfish,"Dorab wolfherring, wild, fillet, raw",muscle,fat,1.22,1.7428571428571429,"Malaysia, West coast of Peninsular",NA,fi88,"Nurnadia A.A., Azrina A., Amin I. (2011). Proximate composition and energetic value of selected marine fish and shellfish from the West coast of Peninsular Malaysia. International Food Research Journal 18: 137-148",NA,2011,0900534,0,0,0,0,0,1,1,2
bc516,Selaroides leptolepis,Yellowstripe scad,Finfish,"Yellowstripe scad, wild, fillet, raw",muscle,fat,2.12,3.028571428571429,"Malaysia, West coast of Peninsular",NA,fi88,"Nurnadia A.A., Azrina A., Amin I. (2011). Proximate composition and energetic value of selected marine fish and shellfish from the West coast of Peninsular Malaysia. International Food Research Journal 18: 137-148",NA,2011,0900535,0,0,0,0,0,1,1,2
bc517,Eleutheronema tetradactylum,Fourfinger threadfin,Finfish,"Fourfinger threadfin, wild, fillet, raw",muscle,fat,2.1,3.0000000000000004,"Malaysia, West coast of Peninsular",NA,fi88,"Nurnadia A.A., Azrina A., Amin I. (2011). Proximate composition and energetic value of selected marine fish and shellfish from the West coast of Peninsular Malaysia. International Food Research Journal 18: 137-148",NA,2011,0900536,0,0,0,0,0,1,1,2
