obs_id,taxon_name,common_name,subgroup,sample_info,body_part,ca_mg,fe_mg,zn_mg,epa,dha,fat,protein,location,season,biblio_id,bibliography,comments_on_data_processing_methods,publication_year,food_item_id,caldata,irondata,zincdata,epadata,dhadata,proteindata,fatdata,data_here
c791,Saxidomus gigantea,Washington Butterclam,Mollusc,"Washington Butterclam, whole",whole,41,NA,NA,NA,NA,1.9,13.2,NA,NA,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,NA,1,0,0,0,0,1,1,3
c797,Scomber scombrus,Atlantic Mackerel,Finfish,"Atlantic Mackerel, muscle",muscle,8,1.01,0.639,NA,NA,9.6,19.6,NA,NA,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,NA,1,1,1,0,0,1,1,5
c799,Scomber scombrus,Atlantic Mackerel,Finfish,"Atlantic Mackerel, muscle, light muscle",muscle,NA,NA,NA,NA,NA,9.6,NA,NA,NA,55,"Ackman RG: Nutritional composition of fats in seafoods. Progress in Food and Nutrition Science 1989, 13:161-241.",NA,NA,NA,0,0,0,0,0,0,1,1
c80,Cancer irroratus,Atlantic Rock Crab,Crustacean,"Atlantic Rock Crab, muscle",muscle,NA,NA,NA,0.27,0.15,NA,NA,NA,NA,55,"Ackman RG: Nutritional composition of fats in seafoods. Progress in Food and Nutrition Science 1989, 13:161-241.",NA,NA,NA,0,0,0,1,1,0,0,2
c800,Scomber scombrus,Atlantic Mackerel,Finfish,"Atlantic Mackerel, muscle, dark muscle",muscle,NA,NA,NA,NA,NA,11.8,18.6,NA,NA,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,NA,0,0,0,0,0,1,1,2
c801,Scomber scombrus,Atlantic Mackerel,Finfish,"Atlantic Mackerel, muscle, dark muscle",muscle,NA,NA,NA,NA,NA,12.3,NA,NA,NA,55,"Ackman RG: Nutritional composition of fats in seafoods. Progress in Food and Nutrition Science 1989, 13:161-241.",NA,NA,NA,0,0,0,0,0,0,1,1
c802,Scomber scombrus,Atlantic Mackerel,Finfish,"Atlantic Mackerel, offal",viscera,NA,NA,NA,NA,NA,17.7,14.7,NA,NA,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,NA,0,0,0,0,0,1,1,2
c808,Scomber scombrus,Atlantic Mackerel,Finfish,"Atlantic Mackerel, muscle",muscle,NA,NA,NA,1.45,2.16,NA,NA,NA,NA,55,"Ackman RG: Nutritional composition of fats in seafoods. Progress in Food and Nutrition Science 1989, 13:161-241.",NA,NA,NA,0,0,0,1,1,0,0,2
c816,Scombridae,Tuna and Mackerel,Finfish,"Tuna and Mackerel, muscle",muscle,12,1,1.13,NA,NA,5.1,24.7,NA,NA,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,NA,1,1,1,0,0,1,1,5
c817,Sebastes flavidus,Yellowtail Rockfish,Finfish,"Yellowtail Rockfish, muscle",muscle,8,NA,NA,NA,NA,NA,NA,NA,NA,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,NA,1,0,0,0,0,0,0,1
c818,Sebastes flavidus,Yellowtail Rockfish,Finfish,"Yellowtail Rockfish, muscle",muscle,NA,NA,NA,NA,NA,1.6,18.9,NA,NA,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,NA,0,0,0,0,0,1,1,2
c821,Sebastes norvegicus,Golden Redfish,Finfish,"Golden Redfish, muscle",muscle,141,0.633,0.683,NA,NA,3.1,18.4,NA,NA,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,NA,1,1,1,0,0,1,1,5
c823,Sebastes norvegicus,Golden Redfish,Finfish,"Golden Redfish, whole",whole,NA,NA,NA,NA,NA,2.2,17.3,NA,NA,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,NA,0,0,0,0,0,1,1,2
c825,Sebastes norvegicus,Golden Redfish,Finfish,"Golden Redfish, offal",viscera,NA,NA,NA,NA,NA,6.8,16.3,NA,NA,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,NA,0,0,0,0,0,1,1,2
c827,Sebastes norvegicus,Golden Redfish,Finfish,"Golden Redfish, muscle",muscle,NA,NA,NA,0.14,0.07,NA,NA,NA,NA,55,"Ackman RG: Nutritional composition of fats in seafoods. Progress in Food and Nutrition Science 1989, 13:161-241.",NA,NA,NA,0,0,0,1,1,0,0,2
c83,Cancer magister,Dungeness Crab,Crustacean,"Dungeness Crab, muscle",muscle,52,0.365,3.76,NA,NA,1.3,17.3,NA,NA,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,NA,1,1,1,0,0,1,1,5
c834,Sebastes pinniger,Canary Rockfish,Finfish,"Canary Rockfish, muscle",muscle,NA,NA,NA,NA,NA,2.3,18.4,NA,NA,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,NA,0,0,0,0,0,1,1,2
c84,Cancer magister,Dungeness Crab,Crustacean,"Dungeness Crab, whole",whole,NA,NA,2.7,NA,NA,NA,NA,NA,NA,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,NA,0,0,1,0,0,0,0,1
c846,Somniosus microcephalus,Greenland Shark,Finfish,"Greenland Shark, muscle",muscle,NA,NA,NA,NA,NA,10,22.6,NA,NA,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,NA,0,0,0,0,0,1,1,2
c847,Sparidae,Porgies,Finfish,"Porgies, muscle",muscle,35,0.933,NA,NA,NA,3.2,18.3,NA,NA,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,NA,1,1,0,0,0,1,1,4
c848,Sparidae,Porgies,Finfish,"Porgies, muscle",muscle,47,0.982,1.92,NA,NA,2.4,19.3,NA,NA,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,NA,1,1,1,0,0,1,1,5
c85,Cancer magister,Dungeness Crab,Crustacean,"Dungeness Crab, offal",viscera,NA,NA,NA,NA,NA,0.8,14,NA,NA,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,NA,0,0,0,0,0,1,1,2
c852,Sparidae,Porgies,Finfish,"Porgies, eggs",eggs,NA,NA,NA,NA,NA,5.8,16,NA,NA,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,NA,0,0,0,0,0,1,1,2
c856,Spisula solidissima,Atlantic Surf Clam,Mollusc,"Atlantic Surf Clam, muscle",muscle,NA,NA,NA,0.15,0.21,NA,NA,NA,NA,55,"Ackman RG: Nutritional composition of fats in seafoods. Progress in Food and Nutrition Science 1989, 13:161-241.",NA,NA,NA,0,0,0,1,1,0,0,2
c858,Spisula solidissima,Atlantic Surf Clam,Mollusc,"Atlantic Surf Clam, muscle",muscle,NA,NA,NA,0.15,0.21,1.4,NA,NA,NA,55,"Ackman RG: Nutritional composition of fats in seafoods. Progress in Food and Nutrition Science 1989, 13:161-241.",NA,NA,NA,0,0,0,1,1,0,1,3
c859,Spisula solidissima,Atlantic Surf Clam,Mollusc,"Atlantic Surf Clam, muscle",muscle,41,NA,NA,NA,NA,0.5,13.5,NA,NA,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,NA,1,0,0,0,0,1,1,3
c86,Carassius auratus,Goldfish,Finfish,"Goldfish, muscle",muscle,76,NA,NA,NA,NA,3,16.3,NA,NA,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,NA,1,0,0,0,0,1,1,3
c863,Squaliformes,Sharks,Finfish,"Sharks, muscle",muscle,48,1.4,NA,NA,NA,1.2,19.1,NA,NA,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,NA,1,1,0,0,0,1,1,4
c864,Squalus acanthias,Spiny Dogfish,Finfish,"Spiny Dogfish, eggs",eggs,NA,NA,NA,NA,NA,23.5,25,NA,NA,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,NA,0,0,0,0,0,1,1,2
c867,Squalus acanthias,Spiny Dogfish,Finfish,"Spiny Dogfish, muscle",muscle,NA,NA,0.52,NA,NA,9.5,17.6,NA,NA,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,NA,0,0,1,0,0,1,1,3
c869,Squalus acanthias,Spiny Dogfish,Finfish,"Spiny Dogfish, muscle",muscle,11,1.25,0.819,NA,NA,5.2,19.6,NA,NA,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,NA,1,1,1,0,0,1,1,5
c87,Carassius auratus,Goldfish,Finfish,"Goldfish, whole",whole,NA,5.6,6,NA,NA,NA,NA,NA,NA,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,NA,0,1,1,0,0,0,0,2
c870,Squalus acanthias,Spiny Dogfish,Finfish,"Spiny Dogfish, eggs",eggs,NA,NA,NA,NA,NA,24.3,25,NA,NA,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,NA,0,0,0,0,0,1,1,2
c879,Stenodus leucichthys,Inconnu,Finfish,"Inconnu, muscle",muscle,NA,NA,NA,NA,NA,6.8,19.9,NA,NA,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,NA,0,0,0,0,0,1,1,2
c88,Cardiidae,Cockles,Mollusc,"Cockles, muscle",muscle,NA,7.8,NA,NA,NA,0.6,9.5,NA,NA,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,NA,0,1,0,0,0,1,1,3
c882,Thaleichthys pacificus,Eulachon,Finfish,"Eulachon, muscle",muscle,273,1.6,1.3,NA,NA,16.7,NA,NA,NA,38,"Kuhnlein HV, Yeboah F, Sedgemore M, Sedgemore S, Chan HM: Nutritional qualities of ooligan grease: a traditional food fat of British Columbia First Nations. Journal of Food Composition and Analysis 1996, 9:18-31.",NA,NA,NA,1,1,1,0,0,0,1,4
c883,Thaleichthys pacificus,Eulachon,Finfish,"Eulachon, muscle",muscle,NA,NA,NA,NA,NA,16.7,NA,NA,NA,5,"Kuhnlein HV: The joys and pains of sampling and analysis of traditional food of Indigenous People. Journal of Food Composition and Analysis 2000, 13:649-658.",NA,NA,NA,0,0,0,0,0,0,1,1
c886,Thaleichthys pacificus,Eulachon,Finfish,"Eulachon, muscle",muscle,NA,NA,NA,0.12,0.18,1.2,NA,NA,NA,55,"Ackman RG: Nutritional composition of fats in seafoods. Progress in Food and Nutrition Science 1989, 13:161-241.",NA,NA,NA,0,0,0,1,1,0,1,3
c889,Thaleichthys pacificus,Eulachon,Finfish,"Eulachon, oil",oil,NA,NA,NA,NA,NA,98,NA,NA,NA,5,"Kuhnlein HV: The joys and pains of sampling and analysis of traditional food of Indigenous People. Journal of Food Composition and Analysis 2000, 13:649-658.",NA,NA,NA,0,0,0,0,0,0,1,1
c890,Thaleichthys pacificus,Eulachon,Finfish,"Eulachon, oil",oil,NA,NA,NA,NA,NA,98,NA,NA,NA,38,"Kuhnlein HV, Yeboah F, Sedgemore M, Sedgemore S, Chan HM: Nutritional qualities of ooligan grease: a traditional food fat of British Columbia First Nations. Journal of Food Composition and Analysis 1996, 9:18-31.",NA,NA,NA,0,0,0,0,0,0,1,1
c892,Thaleichthys pacificus,Eulachon,Finfish,"Eulachon, oil",oil,6.8,NA,NA,NA,NA,NA,NA,NA,NA,39,"Kuhnlein HV, Chan AC, Thompson JN, Nakai S: Ooligan grease: a nutritious fat used by Native People of coastal British Colombia. Journal of Ethnobiology 1982, 2(2):154-161.",NA,NA,NA,1,0,0,0,0,0,0,1
c897,Thaleichthys pacificus,Eulachon,Finfish,"Eulachon, whole",whole,476,NA,NA,NA,NA,2.4,15.3,NA,NA,11,"Mann GV, Scott EM, et al.: The health and nutritional status of Alaskan Eskimos. Am J Clin Nutr 1962, 11:31-76.",NA,NA,NA,1,0,0,0,0,1,1,3
c899,Thaleichthys pacificus,Eulachon,Finfish,"Eulachon, muscle",muscle,NA,NA,NA,NA,NA,6.5,14.5,NA,NA,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,NA,0,0,0,0,0,1,1,2
c90,Cardiidae,Cockles,Mollusc,"Cockles, whole",whole,116,NA,NA,NA,NA,NA,NA,NA,NA,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,NA,1,0,0,0,0,0,0,1
c900,Thaleichthys pacificus,Eulachon,Finfish,"Eulachon, eggs",eggs,32,NA,NA,NA,NA,5.6,21.4,NA,NA,11,"Mann GV, Scott EM, et al.: The health and nutritional status of Alaskan Eskimos. Am J Clin Nutr 1962, 11:31-76.",NA,NA,NA,1,0,0,0,0,1,1,3
c905,Thunnus alalunga,Albacore,Finfish,"Albacore, muscle",muscle,NA,NA,NA,NA,NA,3,18.8,NA,NA,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,NA,0,0,0,0,0,1,1,2
c909,Thunnus thynnus,Bluefin Tuna,Finfish,"Bluefin Tuna, muscle, dark muscle",muscle,NA,NA,NA,NA,NA,8.5,23.5,NA,NA,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,NA,0,0,0,0,0,1,1,2
c91,Catostominae,Suckers,Finfish,"Suckers, muscle",muscle,NA,NA,NA,NA,NA,3.5,17.7,NA,NA,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,NA,0,0,0,0,0,1,1,2
c910,Thunnus thynnus,Bluefin Tuna,Finfish,"Bluefin Tuna, muscle, light muscle",muscle,NA,NA,NA,NA,NA,5,24.5,NA,NA,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,NA,0,0,0,0,0,1,1,2
c911,Thunnus thynnus,Bluefin Tuna,Finfish,"Bluefin Tuna, muscle",muscle,8,1.5,NA,NA,NA,NA,NA,NA,NA,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,NA,1,1,0,0,0,0,0,2
c915,Thymallus arcticus,Arctic Grayling,Finfish,"Arctic Grayling, muscle",muscle,NA,NA,NA,NA,NA,2,20.7,NA,NA,34,"Heller CA, Scott EM: Composition of Alaskan Foods, 100g. The Alaskan Dietary Survey, 1956-1961. Washington,D.C.: U.S. Gouvernment Printing Office; 1967.",NA,NA,NA,0,0,0,0,0,1,1,2
c917,Thymallus arcticus,Arctic Grayling,Finfish,"Arctic Grayling, muscle",muscle,532,NA,NA,NA,NA,1.6,23.4,NA,NA,11,"Mann GV, Scott EM, et al.: The health and nutritional status of Alaskan Eskimos. Am J Clin Nutr 1962, 11:31-76.",NA,NA,NA,1,0,0,0,0,1,1,3
c92,Catostominae,Suckers,Finfish,"Suckers, offal",viscera,NA,NA,NA,NA,NA,8.4,15.1,NA,NA,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,NA,0,0,0,0,0,1,1,2
c93,Catostominae,Suckers,Finfish,"Suckers, muscle",muscle,NA,NA,NA,NA,NA,1.8,20.6,NA,NA,40,"Berkes F, Farkas CS: Eastern James Bay Cree Indians: changing patterns of wild food use and nutrition. Ecology of Food and Nutrition 1978, 7:155-172.",NA,NA,NA,0,0,0,0,0,1,1,2
c96,Catostomus catostomus,Longnose Sucker,Finfish,"Longnose Sucker, muscle",muscle,63.1,0.3,0.5,0.075,0.212,1.2,17.7,NA,NA,2,"Blanchet C: Contribution of selected traditional and market foods to the diet of Nunavik Inuit women. Canadian Journal of Dietetic Practice and Research 2000, 61:50-58.",NA,NA,NA,1,1,1,1,1,1,1,7
c98,Catostomus commersonii,White Sucker,Finfish,"White Sucker, muscle",muscle,NA,NA,NA,NA,NA,1.5,17.7,NA,NA,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,NA,0,0,0,0,0,1,1,2
c99,Catostomus commersonii,White Sucker,Finfish,"White Sucker, muscle",muscle,19.6,0.2,0.3,0.083,0.179,1.5,18.4,NA,NA,2,"Blanchet C: Contribution of selected traditional and market foods to the diet of Nunavik Inuit women. Canadian Journal of Dietetic Practice and Research 2000, 61:50-58.",NA,NA,NA,1,1,1,1,1,1,1,7
seadata1,Mercenaria mercenaria,NA,Mollusc,"NA, whole, edible flesh",whole,32.8,2.46,2.5,NA,NA,NA,NA,"eastern Virginia, USA",NA,sea1,"Anthony, J. E., Hadgis, P. N., Milam, R. S., Herzfeld, G. A., Taper, L. J., & Ritchey, S. J. (1983). Yields, proximate composition and mineral content of finfish and shellfish. Journal of Food Science, 48(1), 313-314.",NA,NA,NA,1,1,1,0,0,0,0,3
seadata10,Ostrea edulis,NA,Mollusc,"NA, whole, edible flesh",whole,60.6,3.78,45.7,NA,NA,NA,NA,Mali Ston,NA,sea2,"Bilandžić, N., Sedak, M., Čalopek, B., Zrnčić, S., Oraić, D., Benić, M., ... & Ujević, I. (2016). Element differences and evaluation of the dietary intake from farmed oysters and mussels collected at different sites along the Croatian coast of the Adriatic Sea. Journal of Food Composition and Analysis, 45, 39-49.",NA,NA,NA,1,1,1,0,0,0,0,3
seadata100,Mytilus chilensis,NA,Mollusc,"NA, whole, edible flesh",NA,NA,NA,1.37,NA,NA,NA,NA,"One hundred and twenty-six samples of molluscs (M. chilensis, n=47; N. deaurata, n=65; A. ater, n=4; F. picta, n=4; A. monodon, n=6) were collected at 17 stations located along the coast of the Magellan Strait (Figure 1), between September and December 2042",NA,sea9,"España, M. A., Rodríguez, E. R., & Romero, C. D. (2005). Sodium, K, Ca, Mg, Fe, Cu, and Zn concentrations in molluscs from the Magellan Strait (Chile): Their contribution to dietary intake. International journal of food sciences and nutrition, 56(5), 337-347.",NA,NA,NA,0,0,1,0,0,0,0,1
seadata101,Mytilus chilensis,NA,Mollusc,"NA, whole, edible flesh",NA,130,NA,NA,NA,NA,NA,NA,"One hundred and twenty-six samples of molluscs (M. chilensis, n=47; N. deaurata, n=65; A. ater, n=4; F. picta, n=4; A. monodon, n=6) were collected at 17 stations located along the coast of the Magellan Strait (Figure 1), between September and December 2035",NA,sea9,"España, M. A., Rodríguez, E. R., & Romero, C. D. (2005). Sodium, K, Ca, Mg, Fe, Cu, and Zn concentrations in molluscs from the Magellan Strait (Chile): Their contribution to dietary intake. International journal of food sciences and nutrition, 56(5), 337-347.",NA,NA,NA,1,0,0,0,0,0,0,1
