Species,AgeMatMin,Herbivory2,FeedingType,FoodTroph,EnvTemp,BodyShapeI,DemersPelag,Fresh,Brack,Saltwater,DepthRangeDeep,Length,nutrient,concentration,reference,abs_lat,seanuts_id2,subgroup,source,part,page_id,level_1,level_2,realm
Chaenocephalus aceratus,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.96,polar,elongated,demersal,NA,NA,marine,770,72,fapun3,1.33416,"Visentainer J.V., D'Addio Noffs M., de Oliveira Carvalho P., de Almeida V.V., de Oliveira C.C., de Souza N.E. (2007). Lipid content and fatty acid composition of 15 marine fish species from the Southeast coast of Brazil. Journal of the American Oil Chemists' Society, 84(6): 543-547",62,403,finfish,seanuts,unknown,NA,NA,NA,marine
Chaenocephalus aceratus,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.96,polar,elongated,demersal,NA,NA,marine,770,72,protein,17.3,Oehlenschläger J. (1991). Chemical composition of the flesh and other tissues of Antarctic fish species of the families Channichthyidae and Nototheniidae. Food Chemistry 40: 159-167,82.862752,402,finfish,seanuts,unknown,NA,NA,NA,marine
Chaenocephalus aceratus,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.96,polar,elongated,demersal,NA,NA,marine,770,72,epa,0.4896,"Visentainer J.V., D'Addio Noffs M., de Oliveira Carvalho P., de Almeida V.V., de Oliveira C.C., de Souza N.E. (2007). Lipid content and fatty acid composition of 15 marine fish species from the Southeast coast of Brazil. Journal of the American Oil Chemists' Society, 84(6): 543-547",62,403,finfish,seanuts,unknown,NA,NA,NA,marine
Chaenocephalus aceratus,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.96,polar,elongated,demersal,NA,NA,marine,770,72,dha,0.75276,"Visentainer J.V., D'Addio Noffs M., de Oliveira Carvalho P., de Almeida V.V., de Oliveira C.C., de Souza N.E. (2007). Lipid content and fatty acid composition of 15 marine fish species from the Southeast coast of Brazil. Journal of the American Oil Chemists' Society, 84(6): 543-547",62,403,finfish,seanuts,unknown,NA,NA,NA,marine
Chaenocephalus aceratus,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.96,polar,elongated,demersal,NA,NA,marine,770,72,fat_g,0.9,Oehlenschläger J. (1991). Chemical composition of the flesh and other tissues of Antarctic fish species of the families Channichthyidae and Nototheniidae. Food Chemistry 40: 159-167,82.862752,402,finfish,seanuts,unknown,NA,NA,NA,marine
Chaenocephalus aceratus,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.96,polar,elongated,demersal,NA,NA,marine,770,72,fat_g,3.0599999999999996,"Visentainer J.V., D'Addio Noffs M., de Oliveira Carvalho P., de Almeida V.V., de Oliveira C.C., de Souza N.E. (2007). Lipid content and fatty acid composition of 15 marine fish species from the Southeast coast of Brazil. Journal of the American Oil Chemists' Society, 84(6): 543-547",62,403,finfish,seanuts,unknown,NA,NA,NA,marine
Channa marulius,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.5,tropical,elongated,benthopelagic,fresh,NA,NA,NA,183,protein,17.100000000000005,"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",23.81,1977,finfish,seanuts,unknown,NA,NA,NA,fresh
Channa marulius,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.5,tropical,elongated,benthopelagic,fresh,NA,NA,NA,183,ca_mg,1306.45,"Roos N., Thorseng H., Chamnan C., Larsen T., Gondolf U.H., Bukhave K., Haraksingh Tilsted S. (2007). Iron content in common Cambodian fish species: Perspectives for dietary iron intake in poor, rural housholds. Food Chemistry 104: 1226 - 1235",12.265754,3,finfish,seanuts,unknown,NA,NA,NA,fresh
Channa marulius,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.5,tropical,elongated,benthopelagic,fresh,NA,NA,NA,183,ca_mg,9.3,"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",23.81,1977,finfish,seanuts,unknown,NA,NA,NA,fresh
Channa marulius,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.5,tropical,elongated,benthopelagic,fresh,NA,NA,NA,183,fat_g,0.3,"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",23.81,1977,finfish,seanuts,unknown,NA,NA,NA,fresh
Channa marulius,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.5,tropical,elongated,benthopelagic,fresh,NA,NA,NA,183,zn_mg,1.321593,"Roos N., Thorseng H., Chamnan C., Larsen T., Gondolf U.H., Bukhave K., Haraksingh Tilsted S. (2007). Iron content in common Cambodian fish species: Perspectives for dietary iron intake in poor, rural housholds. Food Chemistry 104: 1226 - 1235",12.265754,3,finfish,seanuts,unknown,NA,NA,NA,fresh
Channa marulius,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.5,tropical,elongated,benthopelagic,fresh,NA,NA,NA,183,zn_mg,1.5,"Roos N., Wahab Md. A., Chamnan C., Thilsted S.H. (2007). The role of fish in food-based-strategies to combat Vitamin A and mineral deficiencies in developing countries. Journal of Nutrition 137(4): 1106-1109",12.565679,1583,finfish,seanuts,unknown,NA,NA,NA,fresh
Channa marulius,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.5,tropical,elongated,benthopelagic,fresh,NA,NA,NA,183,zn_mg,0.6,"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",23.81,1977,finfish,seanuts,unknown,NA,NA,NA,fresh
Channa marulius,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.5,tropical,elongated,benthopelagic,fresh,NA,NA,NA,183,fe_mg,1.35,"Roos N., Thorseng H., Chamnan C., Larsen T., Gondolf U.H., Bukhave K., Haraksingh Tilsted S. (2007). Iron content in common Cambodian fish species: Perspectives for dietary iron intake in poor, rural housholds. Food Chemistry 104: 1226 - 1235",12.265754,3,finfish,seanuts,unknown,NA,NA,NA,fresh
Channa marulius,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.5,tropical,elongated,benthopelagic,fresh,NA,NA,NA,183,fe_mg,1.5,"Roos N., Wahab Md. A., Chamnan C., Thilsted S.H. (2007). The role of fish in food-based-strategies to combat Vitamin A and mineral deficiencies in developing countries. Journal of Nutrition 137(4): 1106-1109",12.565679,1583,finfish,seanuts,unknown,NA,NA,NA,fresh
Channa marulius,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.5,tropical,elongated,benthopelagic,fresh,NA,NA,NA,183,fe_mg,0.43,"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",23.81,1977,finfish,seanuts,unknown,NA,NA,NA,fresh
Channa micropeltes,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.85,tropical,elongated,benthopelagic,fresh,NA,NA,NA,130,ca_mg,1085.8400000000001,"Roos N., Thorseng H., Chamnan C., Larsen T., Gondolf U.H., Bukhave K., Haraksingh Tilsted S. (2007). Iron content in common Cambodian fish species: Perspectives for dietary iron intake in poor, rural housholds. Food Chemistry 104: 1226 - 1235",12.265754,10,finfish,seanuts,unknown,NA,NA,NA,fresh
Channa micropeltes,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.85,tropical,elongated,benthopelagic,fresh,NA,NA,NA,130,zn_mg,1.440597,"Roos N., Thorseng H., Chamnan C., Larsen T., Gondolf U.H., Bukhave K., Haraksingh Tilsted S. (2007). Iron content in common Cambodian fish species: Perspectives for dietary iron intake in poor, rural housholds. Food Chemistry 104: 1226 - 1235",12.265754,10,finfish,seanuts,unknown,NA,NA,NA,fresh
Channa micropeltes,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.85,tropical,elongated,benthopelagic,fresh,NA,NA,NA,130,zn_mg,1.4,"Roos N., Wahab Md. A., Chamnan C., Thilsted S.H. (2007). The role of fish in food-based-strategies to combat Vitamin A and mineral deficiencies in developing countries. Journal of Nutrition 137(4): 1106-1109",12.565679,1582,finfish,seanuts,unknown,NA,NA,NA,fresh
Channa micropeltes,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.85,tropical,elongated,benthopelagic,fresh,NA,NA,NA,130,fe_mg,1.23,"Roos N., Thorseng H., Chamnan C., Larsen T., Gondolf U.H., Bukhave K., Haraksingh Tilsted S. (2007). Iron content in common Cambodian fish species: Perspectives for dietary iron intake in poor, rural housholds. Food Chemistry 104: 1226 - 1235",12.265754,10,finfish,seanuts,unknown,NA,NA,NA,fresh
Channa micropeltes,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.85,tropical,elongated,benthopelagic,fresh,NA,NA,NA,130,fe_mg,1.2,"Roos N., Wahab Md. A., Chamnan C., Thilsted S.H. (2007). The role of fish in food-based-strategies to combat Vitamin A and mineral deficiencies in developing countries. Journal of Nutrition 137(4): 1106-1109",12.565679,1582,finfish,seanuts,unknown,NA,NA,NA,fresh
Channa punctata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.84,tropical,elongated,benthopelagic,fresh,brack,NA,NA,31,protein,19.13,"Kamal D., Khan A.N., Rahman M.A., Ahamed F. Biochemical composition of some small indigenous fresh water fishes from the River Mouri, Khulna, Bangladesh (2007) Pakistan Journal of Biological Sciences, 10(9), 1559-1561",22.816667,410,finfish,seanuts,unknown,NA,NA,NA,freshbrack
Channa punctata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.84,tropical,elongated,benthopelagic,fresh,brack,NA,NA,31,ca_mg,299.99999999999994,"Roos N., Wahab Md. A., Chamnan C., Thilsted S.H. (2007). The role of fish in food-based-strategies to combat Vitamin A and mineral deficiencies in developing countries. Journal of Nutrition 137(4): 1106-1109",12.565679,43,finfish,seanuts,unknown,NA,NA,NA,freshbrack
Channa punctata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.84,tropical,elongated,benthopelagic,fresh,brack,NA,NA,31,zn_mg,1.5,"Roos N., Wahab Md. A., Chamnan C., Thilsted S.H. (2007). The role of fish in food-based-strategies to combat Vitamin A and mineral deficiencies in developing countries. Journal of Nutrition 137(4): 1106-1109",12.565679,43,finfish,seanuts,unknown,NA,NA,NA,freshbrack
Channa punctata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.84,tropical,elongated,benthopelagic,fresh,brack,NA,NA,31,fe_mg,1.8,"Roos N., Wahab Md. A., Chamnan C., Thilsted S.H. (2007). The role of fish in food-based-strategies to combat Vitamin A and mineral deficiencies in developing countries. Journal of Nutrition 137(4): 1106-1109",12.565679,43,finfish,seanuts,unknown,NA,NA,NA,freshbrack
Chelidonichthys lucerna,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.58,subtropical,elongated,demersal,NA,NA,marine,318,75.1,fapun_all_g,0.404680848,"Küçükgülmez A., Celik M., Ersoy B., Yanar Y. (2010). Effects of season on proximate and fatty acid composition of two mediterranean fish - the round herring (Etrumeus teres) and tub gurnard (Chelidonichthys lucernus). International Journal of Food Science and Technology 45: 1056-1060",39.53794,421,finfish,seanuts,unknown,NA,NA,NA,marine
Chelidonichthys lucerna,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.58,subtropical,elongated,demersal,NA,NA,marine,318,75.1,fapun_all_g,0.04468989200000001,"Küçükgülmez A., Celik M., Ersoy B., Yanar Y. (2010). Effects of season on proximate and fatty acid composition of two mediterranean fish - the round herring (Etrumeus teres) and tub gurnard (Chelidonichthys lucernus). International Journal of Food Science and Technology 45: 1056-1060",39.53794,422,finfish,seanuts,unknown,NA,NA,NA,marine
Chelidonichthys lucerna,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.58,subtropical,elongated,demersal,NA,NA,marine,318,75.1,fapun_all_g,0.04754072,"Küçükgülmez A., Celik M., Ersoy B., Yanar Y. (2010). Effects of season on proximate and fatty acid composition of two mediterranean fish - the round herring (Etrumeus teres) and tub gurnard (Chelidonichthys lucernus). International Journal of Food Science and Technology 45: 1056-1060",39.53794,423,finfish,seanuts,unknown,NA,NA,NA,marine
Chelidonichthys lucerna,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.58,subtropical,elongated,demersal,NA,NA,marine,318,75.1,fapun_all_g,0.36594831,"Özogul Y., Özogul F., Alagoz S. (2007). Fatty acid profiles and fat contents of commercially important seawater and freshwater fish species of Turkey: A comparative study. Food Chemistry 103: 217-223",38.963745,1291,finfish,seanuts,unknown,NA,NA,NA,marine
Chelidonichthys lucerna,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.58,subtropical,elongated,demersal,NA,NA,marine,318,75.1,fapun3,0.307470064,"Küçükgülmez A., Celik M., Ersoy B., Yanar Y. (2010). Effects of season on proximate and fatty acid composition of two mediterranean fish - the round herring (Etrumeus teres) and tub gurnard (Chelidonichthys lucernus). International Journal of Food Science and Technology 45: 1056-1060",39.53794,421,finfish,seanuts,unknown,NA,NA,NA,marine
Chelidonichthys lucerna,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.58,subtropical,elongated,demersal,NA,NA,marine,318,75.1,fapun3,0.031216431999999995,"Küçükgülmez A., Celik M., Ersoy B., Yanar Y. (2010). Effects of season on proximate and fatty acid composition of two mediterranean fish - the round herring (Etrumeus teres) and tub gurnard (Chelidonichthys lucernus). International Journal of Food Science and Technology 45: 1056-1060",39.53794,422,finfish,seanuts,unknown,NA,NA,NA,marine
Chelidonichthys lucerna,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.58,subtropical,elongated,demersal,NA,NA,marine,318,75.1,fapun3,0.03693424,"Küçükgülmez A., Celik M., Ersoy B., Yanar Y. (2010). Effects of season on proximate and fatty acid composition of two mediterranean fish - the round herring (Etrumeus teres) and tub gurnard (Chelidonichthys lucernus). International Journal of Food Science and Technology 45: 1056-1060",39.53794,423,finfish,seanuts,unknown,NA,NA,NA,marine
Chelidonichthys lucerna,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.58,subtropical,elongated,demersal,NA,NA,marine,318,75.1,fapun3,0.34718173,"Özogul Y., Özogul F., Alagoz S. (2007). Fatty acid profiles and fat contents of commercially important seawater and freshwater fish species of Turkey: A comparative study. Food Chemistry 103: 217-223",38.963745,1291,finfish,seanuts,unknown,NA,NA,NA,marine
Chelidonichthys lucerna,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.58,subtropical,elongated,demersal,NA,NA,marine,318,75.1,protein,18.960000000000004,"Küçükgülmez A., Celik M., Ersoy B., Yanar Y. (2010). Effects of season on proximate and fatty acid composition of two mediterranean fish - the round herring (Etrumeus teres) and tub gurnard (Chelidonichthys lucernus). International Journal of Food Science and Technology 45: 1056-1060",39.53794,421,finfish,seanuts,unknown,NA,NA,NA,marine
Chelidonichthys lucerna,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.58,subtropical,elongated,demersal,NA,NA,marine,318,75.1,protein,19.499999999999996,"Küçükgülmez A., Celik M., Ersoy B., Yanar Y. (2010). Effects of season on proximate and fatty acid composition of two mediterranean fish - the round herring (Etrumeus teres) and tub gurnard (Chelidonichthys lucernus). International Journal of Food Science and Technology 45: 1056-1060",39.53794,422,finfish,seanuts,unknown,NA,NA,NA,marine
Chelidonichthys lucerna,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.58,subtropical,elongated,demersal,NA,NA,marine,318,75.1,protein,19.94,"Küçükgülmez A., Celik M., Ersoy B., Yanar Y. (2010). Effects of season on proximate and fatty acid composition of two mediterranean fish - the round herring (Etrumeus teres) and tub gurnard (Chelidonichthys lucernus). International Journal of Food Science and Technology 45: 1056-1060",39.53794,423,finfish,seanuts,unknown,NA,NA,NA,marine
Chelidonichthys lucerna,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.58,subtropical,elongated,demersal,NA,NA,marine,318,75.1,epa,0.094753208,"Küçükgülmez A., Celik M., Ersoy B., Yanar Y. (2010). Effects of season on proximate and fatty acid composition of two mediterranean fish - the round herring (Etrumeus teres) and tub gurnard (Chelidonichthys lucernus). International Journal of Food Science and Technology 45: 1056-1060",39.53794,421,finfish,seanuts,unknown,NA,NA,NA,marine
Chelidonichthys lucerna,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.58,subtropical,elongated,demersal,NA,NA,marine,318,75.1,epa,0.007016697999999997,"Küçükgülmez A., Celik M., Ersoy B., Yanar Y. (2010). Effects of season on proximate and fatty acid composition of two mediterranean fish - the round herring (Etrumeus teres) and tub gurnard (Chelidonichthys lucernus). International Journal of Food Science and Technology 45: 1056-1060",39.53794,422,finfish,seanuts,unknown,NA,NA,NA,marine
Chelidonichthys lucerna,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.58,subtropical,elongated,demersal,NA,NA,marine,318,75.1,epa,0.008749000000000002,"Küçükgülmez A., Celik M., Ersoy B., Yanar Y. (2010). Effects of season on proximate and fatty acid composition of two mediterranean fish - the round herring (Etrumeus teres) and tub gurnard (Chelidonichthys lucernus). International Journal of Food Science and Technology 45: 1056-1060",39.53794,423,finfish,seanuts,unknown,NA,NA,NA,marine
Chelidonichthys lucerna,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.58,subtropical,elongated,demersal,NA,NA,marine,318,75.1,epa,0.07318966200000002,"Özogul Y., Özogul F., Alagoz S. (2007). Fatty acid profiles and fat contents of commercially important seawater and freshwater fish species of Turkey: A comparative study. Food Chemistry 103: 217-223",38.963745,1291,finfish,seanuts,unknown,NA,NA,NA,marine
Chelidonichthys lucerna,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.58,subtropical,elongated,demersal,NA,NA,marine,318,75.1,dha,0.20042897599999998,"Küçükgülmez A., Celik M., Ersoy B., Yanar Y. (2010). Effects of season on proximate and fatty acid composition of two mediterranean fish - the round herring (Etrumeus teres) and tub gurnard (Chelidonichthys lucernus). International Journal of Food Science and Technology 45: 1056-1060",39.53794,421,finfish,seanuts,unknown,NA,NA,NA,marine
Chelidonichthys lucerna,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.58,subtropical,elongated,demersal,NA,NA,marine,318,75.1,dha,0.023552308,"Küçükgülmez A., Celik M., Ersoy B., Yanar Y. (2010). Effects of season on proximate and fatty acid composition of two mediterranean fish - the round herring (Etrumeus teres) and tub gurnard (Chelidonichthys lucernus). International Journal of Food Science and Technology 45: 1056-1060",39.53794,422,finfish,seanuts,unknown,NA,NA,NA,marine
