asfis_scientific_name,food_name_in_english,taxonkey,lwa,lwb,slmax,slmax_nov28,slmax_source,tl,tl_se,tl_nov28,tlse_nov28,number,sci_name,food_item_id,subgroup,country_region,type,isscaap,isscaap_cat,habitat,x3_alpha,food_name_in_own_language,processing,asfis_english_name,season,other,latitude,abs_lat,length_from_study,length_3,n_x,water_g,fat_g,fatce_g,fat_g_2,fasat_g,fams_g,fapu_g,faun_g,fatrn_g,facid_g,fapun3_g,fapun6_g,fapun9_g,epa_g,dha_g,food_item_id_2,max_length_study,comments_on_data_processing_methods_y,publication_year,biblioid_y,compiler,edible,enerc_kj_original,enerc_kcal_original,enera_kcal,dm_g,water_g_2,xn,nt_g,protcnt_g,protcnp_g,prot_g,npro_g,nnp_mg,fat_g_3,fatce_g_2,fat_g_1,fasat_g_2,fams_g_2,fapu_g_2,faun_g_2,ca_mg,fe_mg,id_mcg,k_mg,mg_mg,mn_mg,se_mcg,hg_mcg,pb_mcg,sr_mcg,retol_mcg,retol13_mcg,retoldh_mcg,retolsum_mcg,carta_mcg,cartb_mcg,atx_mcg,zea_mcg,cartoid_mcg,chocal_mcg,tocpha_mg,vitb6a_mg,vitb12_mcg,vitc_mg,zn_mg,food_name_clean,database,nutrient_ref,biblioid
Spicara spp,"Picarel, wild, edible flesh, raw",NA,0.01175,3.02,20.0,NA,http://www.fishbase.org/summary/Spicara-smaris.html,3.0,0.0,3.0,0.0,1032,Spicara vulgaris,900467,Finfish,"Greece, Aegean Sea",W,33,Miscellaneous coastal fishes,marine,PIC,Marida,r,Picarels nei,Fall,NA,39.019184,39.019184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900467,NA,FAT- _analyzed according to AOAC 1975,1995,fi80,DR,NA,NA,NA,NA,NA,79,6.25,NA,15.0,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Picarel_wild_edible_flesh_raw,NA,NA,NA
Spicara spp,"Picarel, wild, edible flesh, raw",NA,0.01175,3.02,20.0,NA,http://www.fishbase.org/summary/Spicara-smaris.html,3.0,0.0,3.0,0.0,1033,Spicara vulgaris,900468,Finfish,"Greece, Aegean Sea",W,33,Miscellaneous coastal fishes,marine,PIC,Marida,r,Picarels nei,Winter,NA,39.019184,39.019184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900468,NA,FAT- _analyzed according to AOAC 1975,1995,fi80,DR,NA,NA,NA,NA,NA,76,6.25,NA,18.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Picarel_wild_edible_flesh_raw,NA,NA,NA
Spicara spp,"Sunfish, wild, edible flesh, raw",NA,0.01175,3.02,20.0,NA,http://www.fishbase.org/summary/Spicara-smaris.html,3.0,0.0,3.0,0.0,1029,Spicara alcedo,900441,Finfish,"Greece, Aegean Sea",W,33,Miscellaneous coastal fishes,marine,PIC,Tseroula,r,Picarels nei,NA,NA,39.019184,39.019184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900441,NA,NA,1995,fi80,DR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunfish_wild_edible_flesh_raw,NA,NA,NA
Spicara spp,"Picarel, wild, edible flesh, raw",NA,0.01175,3.02,20.0,NA,http://www.fishbase.org/summary/Spicara-smaris.html,3.0,0.0,3.0,0.0,1031,Spicara vulgaris,900427,Finfish,"Greece, Aegean Sea",W,33,Miscellaneous coastal fishes,marine,PIC,Marida,r,Picarels nei,NA,NA,39.019184,39.019184,NA,NA,NA,NA,NA,NA,2.0,0.91319,0.53413,0.29291,tr,NA,NA,NA,NA,NA,0.15507,0.12061,900427,NA,"mean of lipid value _fall, winter used for FA calculation; FAT- _analyzed according to AOAC 1975; FA converted using XFA; FA tr= <0.1g/100g fillet",1995,fi80,DR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,0.91,0.53,0.29,tr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Picarel_wild_edible_flesh_raw,NA,NA,NA
Spondyliosoma cantharus,"Black bream, wild, edible flesh, raw",NA,0.01259,3.03,60.0,NA,http://www.fishbase.org/summary/1356,3.3,0.4,NA,NA,115,Cantharus lineatus,900413,Finfish,"Greece, Aegean Sea",W,33,Miscellaneous coastal fishes,marine,BRB,Skathari,r,Black seabream,Winter,NA,39.019184,39.019184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900413,NA,FAT- _analyzed according to AOAC 1975,1995,fi80,DR,NA,NA,NA,NA,NA,76,6.25,NA,19.0,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Black_bream_wild_edible_flesh_raw,NA,NA,NA
Spondyliosoma cantharus,"Black seabream, wild, fully grown, muscle tissue, raw",601356,0.0151,3.023000002,60.0,NA,NA,3.34,0.41,NA,NA,1034,Spondyliosoma cantharus,900900,Finfish,"Spain, Canary Islands, North Atlantic",W,33,Miscellaneous coastal fishes,marine,BRB,NA,r,Black seabream,Jan,"mean length and weight of fish: 27.5cm, 477g",28.291564,28.291564,27.5,20796.875,NA,79.06,0.737,NA,NA,0.166272791,0.119653234,NA,0.007188997,NA,NA,0.199222362,0.045584778,NA,0.033929888,0.156796386,900900,27.5,FAT expressed per DM - conversion to FW; FA converted using XFA,2004,fi135,DR,NA,NA,NA,NA,NA,79.06,NA,NA,NA,NA,NA,NA,NA,0.74,NA,NA,0.17,0.12,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Black_seabream_wild_fully_grown_muscle_tissue_raw,NA,NA,NA
Sprattus sprattus,"Sprat, wild, edible part, raw",NA,0.00589,3.07,16.0,NA,http://www.fishbase.org/summary/Sprattus-sprattus.html,3.0,0.0,3.0,0.7,1037,Sprattus sprattus sprattus,900285,Finfish,"Turkey, Black Sea",W,35,"Herrings, sardines, anchovies",marine,SPR,NA,r,European sprat,fall 1995-spring 1996,NA,42.163403,42.163403,NA,NA,1,61.85,13.37,NA,NA,3.407113323,5.613166792,3.233243262,0.088784712,NA,NA,2.669706965,0.563536297,NA,0.767001262,1.423021634,900285,NA,FA converted using XFA,1998,fi57,DR,NA,889.2,NA,NA,NA,61.85,6.25,NA,22.63,NA,NA,NA,NA,13.37,NA,NA,3.41,5.61,3.23,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sprat_wild_edible_part_raw,NA,NA,NA
Sprattus sprattus,"Sprat, wild, skinless fillet, raw",NA,0.00589,3.07,16.0,NA,http://www.fishbase.org/summary/Sprattus-sprattus.html,3.0,0.0,3.0,0.7,1035,Sprattus sprattus,900391,Finfish,"Italy, North Adriatic Sea",W,35,"Herrings, sardines, anchovies",marine,SPR,NA,r,European sprat,Spring 2006,"mean length and weight: 13.4cm, 17.2g",41.85509,41.85509,13.4,2406.104,3,69.6,11.1,NA,NA,2.779552328,2.622057935,3.392596809,1.419092928,NA,NA,3.237896205,0.154700604,NA,1.056644771,1.801599783,900391,13.4,FAME converted using ShF and XFA,2010,fi73,DR,NA,NA,NA,NA,NA,69.6,NA,NA,NA,NA,NA,NA,NA,11.1,NA,NA,2.78,2.62,3.39,1.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sprat_wild_skinless_fillet_raw,NA,NA,NA
Sprattus sprattus,"Sprat, wild, skinless fillet, raw",NA,0.00589,3.07,16.0,NA,http://www.fishbase.org/summary/Sprattus-sprattus.html,3.0,0.0,3.0,0.7,1036,Sprattus sprattus,900390,Finfish,"Italy, North Adriatic Sea",W,35,"Herrings, sardines, anchovies",marine,SPR,NA,r,European sprat,Winter 2006,"mean length and weight: 12.9cm, 14.7g",41.85509,41.85509,12.9,2146.689,3,76.7,3.79,NA,NA,1.074856063,0.820333953,1.052285362,0.445594622,NA,NA,0.988622671,0.063662691,NA,0.269298689,0.602071825,900390,12.9,FAME converted using ShF and XFA,2010,fi73,DR,NA,NA,NA,NA,NA,76.7,NA,NA,NA,NA,NA,NA,NA,3.79,NA,NA,1.07,0.82,1.05,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sprat_wild_skinless_fillet_raw,NA,NA,NA
Squalus acanthias,"Spiny dogfish, wild, skinless fillet, frozen",600139,0.0031,3.105600119,130.0,NA,NA,4.3,0.67,NA,NA,1038,Squalus acanthias,900207,Finfish,New Zealand,W,38,"Sharks, rays, chimaeras",marine,DGS,NA,r,Picked dogfish,Aug-82,"mean length and weight of fish: 71cm, 1510g",-40.900557,40.900557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900207,71.0,NA,1985,fi42,DR,0.23,NA,NA,NA,NA,74.9,NA,NA,18.8,NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spiny_dogfish_wild_skinless_fillet_frozen,NA,NA,NA
Stolothrissa tanganicae,"Lake Tanganyika sprat, wild, whole fish, raw",NA,0.00389,3.12,10.0,NA,http://www.fishbase.org/summary/1549,2.7,0.29,2.7,0.29,1040,Stolothrissa tanganicae,900758,Finfish,"Burundi, Bujumbura, Lake Tanganyika",W,13,Miscellaneous freshwater fishes,freshwater,SIA,Daaga,r,Lake Tanganyika sprat,Mar-94,"mean length and weight: 8.5cm, 4.2g; iodine given in mcg/kg wet weight",-6.255568,6.255568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900758,8.5,NA,1997,fi118,DR,NA,NA,NA,NA,25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake_Tanganyika_sprat_wild_whole_fish_raw,NA,NA,NA
Stolothrissa tanganicae,"Lake Tanganyika sprat, wild, whole fish, raw",NA,0.00389,3.12,10.0,NA,http://www.fishbase.org/summary/1549,2.7,0.29,2.7,0.29,1041,Stolothrissa tanganicae,900759,Finfish,"Burundi, Bujumbura, Lake Tanganyika",W,13,Miscellaneous freshwater fishes,freshwater,SIA,Daaga,r,Lake Tanganyika sprat,Mar-94,"mean length and weight: 8.6cm, 4.2g; iodine given in mcg/kg wet weight",-6.255568,6.255568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900759,8.6,NA,1997,fi118,DR,NA,NA,NA,NA,26.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake_Tanganyika_sprat_wild_whole_fish_raw,NA,NA,NA
Strombus gracilior,"Eastern Pacific fighting conch, wild, male, edible muslce, raw",NA,NA,NA,7.0,NA,sample from study,NA,NA,NA,NA,1185,NA,901241,Molluscs,"Costa Rica, Guanacaste, Playa Panamˆ",W,52,"Abalones, winkles, conchs",marine,TBI,Cambute,r,Eastern Pacific fighting conch,Sep-Nov,7cm,10.591648,10.591648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901241,7.0,"PROT- _analyzed according to AOAC 1984, CHO- _analyzed according to Dubois et al 1956; minerals expressed per DM - conversion to FW",1993,fi240,DR,0.786,NA,NA,NA,NA,72.58,NA,NA,NA,NA,18.36,NA,NA,0.54,NA,NA,NA,NA,NA,NA,NA,0.01,NA,51.5,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eastern_Pacific_fighting_conch_wild_male_edible_muslce_raw,NA,NA,NA
Strombus gracilior,"Eastern Pacific fighting conch, wild, female, edible muslce, raw",NA,NA,NA,7.0,NA,sample from study,NA,NA,NA,NA,1186,NA,901243,Molluscs,"Costa Rica, Guanacaste, Playa Panamˆ",W,52,"Abalones, winkles, conchs",marine,TBI,Cambute,r,Eastern Pacific fighting conch,Sep-Nov,7cm,10.591648,10.591648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901243,7.0,"PROT- _analyzed according to AOAC 1984, CHO- _analyzed according to Dubois et al 1956; minerals expressed per DM - conversion to FW",1993,fi240,DR,0.7252,NA,NA,NA,NA,71.2,NA,NA,NA,NA,26.01,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,0.01,NA,54.41,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eastern_Pacific_fighting_conch_wild_female_edible_muslce_raw,NA,NA,NA
Strombus gracilior,"Eastern Pacific fighting conch, wild, male, edible muslce, raw",NA,NA,NA,8.0,NA,sample from study,NA,NA,NA,NA,1187,NA,901242,Molluscs,"Costa Rica, Guanacaste, Playa Panamˆ",W,52,"Abalones, winkles, conchs",marine,TBI,Cambute,r,Eastern Pacific fighting conch,Sep-Nov,8cm,10.591648,10.591648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901242,8.0,"PROT- _analyzed according to AOAC 1984, CHO- _analyzed according to Dubois et al 1956; minerals expressed per DM - conversion to FW",1993,fi240,DR,0.8359,NA,NA,NA,NA,72.57,NA,NA,NA,NA,19.82,NA,NA,0.94,NA,NA,NA,NA,NA,NA,NA,0.01,NA,52.07,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eastern_Pacific_fighting_conch_wild_male_edible_muslce_raw,NA,NA,NA
Strombus gracilior,"Eastern Pacific fighting conch, wild, female, edible muslce, raw",NA,NA,NA,8.0,NA,sample from study,NA,NA,NA,NA,1188,NA,901244,Molluscs,"Costa Rica, Guanacaste, Playa Panamˆ",W,52,"Abalones, winkles, conchs",marine,TBI,Cambute,r,Eastern Pacific fighting conch,Sep-Nov,8cm,10.591648,10.591648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901244,8.0,"PROT- _analyzed according to AOAC 1984, CHO- _analyzed according to Dubois et al 1956; minerals expressed per DM - conversion to FW",1993,fi240,DR,0.7304,NA,NA,NA,NA,70.65,NA,NA,NA,NA,27.76,NA,NA,0.91,NA,NA,NA,NA,NA,NA,NA,0.01,NA,70.24,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eastern_Pacific_fighting_conch_wild_female_edible_muslce_raw,NA,NA,NA
Syacium gunteri,"Shoal flounder, wild, edible portion, raw",NA,0.00617,3.15,20.0,NA,http://fishbase.sinica.edu.tw/summary/SpeciesSummary.php?id=4231,3.3,0.44,3.3,0.44,1043,Syacium gunteri,900956,Finfish,"Mexico, Veracruz, Gulf of Mexico",W,31,"Flounders, halibuts, soles",marine,YAG,NA,r,Shoal flounder,"Sep, Oct, Nov 1994",NA,19.173773,19.173773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900956,NA,"FAT- _analyzed according to AOAC 1990, method 932.02",1998,fi149,DR,NA,NA,NA,109.44,NA,77.2,NA,NA,16.84,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shoal_flounder_wild_edible_portion_raw,NA,NA,NA
Synodontidae,"Inshore lizardfish, wild, edible portion, raw",NA,0.00363,3.19,48.3,NA,http://fishbase.ca/summary/2719,4.5,0.8,4.5,0.0,1047,Synodus foetens,900960,Finfish,"Mexico, Veracruz, Gulf of Mexico",W,33,Miscellaneous coastal fishes,marine,LIX,NA,r,Lizardfishes nei,"Sep, Oct, Nov 1994",NA,19.173773,19.173773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900960,NA,"FAT- _analyzed according to AOAC 1990, method 932.02",1998,fi149,DR,NA,NA,NA,95.48,NA,78.3,NA,NA,16.93,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inshore_lizardfish_wild_edible_portion_raw,NA,NA,NA
Synodontis spp,"Lake Victoria squeaker, wild, skinless, boneless dorsal muscle, raw",NA,0.01259,2.94,35.0,NA,http://fishbase.sinica.edu.tw/summary/SpeciesSummary.php?id=9638,3.3,0.48,3.3,0.48,1044,Synodontis victoriae,900103,Finfish,"Uganda, Napoleon Gulf in Lake Victora",W,13,Miscellaneous freshwater fishes,freshwater,CSY,NA,r,Upsidedown catfishes,05-Nov,NA,-0.755775,0.755775,NA,NA,1,NA,NA,NA,NA,0.191,0.144,0.165,NA,NA,0.5,0.105,0.053,NA,0.0175,0.0696,900103,NA,NA,2008,fi23,DR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.14,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake_Victoria_squeaker_wild_skinless_boneless_dorsal_muscle_raw,NA,NA,NA
Synodontis spp,"Lake Victoria squeaker, wild, skinless, boneless dorsal muscle, raw",NA,0.01259,2.94,35.0,NA,http://fishbase.sinica.edu.tw/summary/SpeciesSummary.php?id=9638,3.3,0.48,3.3,0.48,1045,Synodontis victoriae,900104,Finfish,"Uganda, Bukungu at Lake Kyoga",W,13,Miscellaneous freshwater fishes,freshwater,CSY,NA,r,Upsidedown catfishes,05-Oct,NA,1.433393,1.433393,NA,NA,1,NA,NA,NA,NA,0.232,0.14558,0.20242,NA,NA,0.58,0.11368,0.07424,NA,0.02146,0.04448,900104,NA,NA,2008,fi23,DR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,0.15,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake_Victoria_squeaker_wild_skinless_boneless_dorsal_muscle_raw,NA,NA,NA
Synodontis spp,"Victoria squeaker, wild, muscle fillet, raw",NA,0.01259,2.94,35.0,NA,http://fishbase.sinica.edu.tw/summary/SpeciesSummary.php?id=9638,3.3,0.48,3.3,0.48,1046,Synodontis victoriae,900146,Finfish,"Uganda, Lake Viktoria, Kasenyi and Ggaba",W,13,Miscellaneous freshwater fishes,freshwater,CSY,NA,r,Upsidedown catfishes,08-Feb,mean weight of fish: 430g,-0.033333,0.033333,NA,NA,NA,NA,NA,NA,6.39,2.33336687,1.03575886,2.07733659,NA,NA,NA,1.22778157,0.84955502,NA,0.15710949,0.71572101,900146,NA,FA converted using XFA,2011,fi28,DR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.39,2.33,1.04,2.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Victoria_squeaker_wild_muscle_fillet_raw,NA,NA,NA
Tellina palatam,"Palate tellin, wild, tissue, raw",NA,NA,NA,6.0,NA,http://www.sealifebase.ca/summary/Quidnipagus-palatam.html,NA,NA,NA,NA,842,Quidnipagus palatum,901163,Molluscs,"Japan, southern region fo Okinawa Island, Tomigusku intertidal flat",W,56,"Clams, cockles, arkshells",marine,LLX,NA,r,Palate tellin,Nov-00,NA,26.501301,26.501301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901163,NA,FAME converted using ShF,2009,fi207,V.N.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.03,0.03,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Palate_tellin_wild_tissue_raw,NA,NA,NA
Tellina palatam,"Palate tellin, wild, tissue, raw",NA,NA,NA,6.0,NA,http://www.sealifebase.ca/summary/Quidnipagus-palatam.html,NA,NA,NA,NA,843,Quidnipagus palatum,901164,Molluscs,"Japan, southern region fo Okinawa Island, Tomigusku intertidal flat",W,56,"Clams, cockles, arkshells",marine,LLX,NA,r,Palate tellin,01-Jan,NA,26.501301,26.501301,NA,NA,NA,NA,NA,NA,NA,0.327451779,0.191793084,0.169663572,0.072857267,NA,0.761765702,NA,NA,NA,0.024656802,0.029155424,901164,NA,FAME converted using ShF,2009,fi207,V.N.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.19,0.17,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Palate_tellin_wild_tissue_raw,NA,NA,NA
Tellina palatam,"Palate tellin, wild, tissue, raw",NA,NA,NA,6.0,NA,http://www.sealifebase.ca/summary/Quidnipagus-palatam.html,NA,NA,NA,NA,844,Quidnipagus palatum,901165,Molluscs,"Japan, southern region fo Okinawa Island, Tomigusku intertidal flat",W,56,"Clams, cockles, arkshells",marine,LLX,NA,r,Palate tellin,01-May,NA,26.501301,26.501301,NA,NA,NA,NA,NA,NA,NA,0.202200546,0.149923424,0.156898317,0.037798842,NA,0.546821129,NA,NA,NA,0.036602927,0.02349697,901165,NA,FAME converted using ShF,2009,fi207,V.N.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.15,0.16,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Palate_tellin_wild_tissue_raw,NA,NA,NA
Tellina palatam,"Palate tellin, wild, tissue, raw",NA,NA,NA,6.0,NA,http://www.sealifebase.ca/summary/Quidnipagus-palatam.html,NA,NA,NA,NA,845,Quidnipagus palatum,901166,Molluscs,"Japan, southern region fo Okinawa Island, Tomigusku intertidal flat",W,56,"Clams, cockles, arkshells",marine,LLX,NA,r,Palate tellin,01-Jul,NA,26.501301,26.501301,NA,NA,NA,NA,NA,NA,NA,0.117927141,0.078294386999999993,0.0720189,0.032790495,NA,0.301030923,NA,NA,NA,0.019973921,0.009015164,901166,NA,FAME converted using ShF,2009,fi207,V.N.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,0.08,0.07,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Palate_tellin_wild_tissue_raw,NA,NA,NA
Tenualosa ilisha,"Indian shad, wild, muscle flesh, raw",601596,0.026900001,2.890000105,60.0,NA,NA,2.04,0.05,NA,NA,1053,Tenualosa ilisha,900931,Finfish,"Bangladesh, Chandpur, Agartala fish market",W,24,Shads,brackish,HIL,NA,r,Hilsa shad,07-Mar,"size range and mean weight: 18.5-22.4cm, 168.86g",23.232099,23.232099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900931,22.4,NA,2009,fi144,DR,NA,NA,NA,NA,NA,72.65,6.25,NA,15.13,NA,NA,NA,NA,7.1,NA,NA,NA,NA,NA,NA,47.01,NA,NA,183.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Indian_shad_wild_muscle_flesh_raw,NA,NA,NA
Tenualosa ilisha,"Indian shad, wild, muscle flesh, raw",601596,0.026900001,2.890000105,60.0,NA,NA,2.04,0.05,NA,NA,1057,Tenualosa ilisha,900930,Finfish,"Bangladesh, Chandpur, Agartala fish market",W,24,Shads,brackish,HIL,NA,r,Hilsa shad,07-Feb,"size range and mean weight: 19.2-23.9cm, 20.964g",23.232099,23.232099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900930,23.9,NA,2009,fi144,DR,NA,NA,NA,NA,NA,73.48,6.25,NA,15.41,NA,NA,NA,NA,5.71,NA,NA,NA,NA,NA,NA,49.82,NA,NA,172.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Indian_shad_wild_muscle_flesh_raw,NA,NA,NA
Tenualosa ilisha,"Indian shad, wild, muscle flesh, raw",601596,0.026900001,2.890000105,60.0,NA,NA,2.04,0.05,NA,NA,1055,Tenualosa ilisha,900929,Finfish,"Bangladesh, Chandpur, Agartala fish market",W,24,Shads,brackish,HIL,NA,r,Hilsa shad,07-Jan,"size range and mean weight: 17.6-39.8cm, 357.83g",23.232099,23.232099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900929,39.8,NA,2009,fi144,DR,NA,NA,NA,NA,NA,74.22,6.25,NA,15.54,NA,NA,NA,NA,5.67,NA,NA,NA,NA,NA,NA,55.14,NA,NA,185.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Indian_shad_wild_muscle_flesh_raw,NA,NA,NA
