ref_info,Bibliography,biblioid2,seanuts_id2,food_item_id_2,food_name_clean,database,nutrient_ref,species_name,genus_species,subgroup,prot_g,protcnt_g,protein_g,fat_g,fapun3,fapun_all_g,epa,dha,ca_mg,zn_mg,fe_mg,tl,length_from_study,length_source,abs_lat,latitude,slmax,slmax_nov28,slmax_source,lwa,lwb,country_region,isscaap_cat,isscaap,season,asfis_scientific_name_fishbase_swap_in_progress,season.x,season.y,Herbivory2,HerbivoryRef,FeedingType,FeedingTypeRef,DietTroph,DietSeTroph,FoodTroph,FoodSeTroph,IsoTroph,IsoseTroph,EcoTroph,EcoseTroph,StockCode,SpecCode.x,SpecCode.y,Genus,Species,FBname,Subfamily,DemersPelag,AnaCat,DepthRangeShallow,DepthRangeDeep,LTypeMaxM,LTypeMaxF,LTypeComM,LTypeComF,Length,CommonLength,CommonLengthF,CommonLengthRef,Weight,WeightFemale,MaxWeightRef,Sp2000_HierarchyCode,reference,Fresh,Marine,BrackishWater,Brack,LengthFemale,MaxLengthRef,notes,weight_from_study,Mar_fresh,wild_farmed,body_parts_included_excluded,included_excluded,X20,vit_a_IU,K_mg,mg_mg,X32
"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",NA,NA,1977,NA,Gojar,NA,NA,Channa marulius,NA,finfish,NA,NA,NA,0.3,NA,NA,NA,NA,9.3,0.6,0.43,NA,NA,NA,23.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,July–September 2012,NA,NA,NA,mainly animals (troph. 2.8 and up),1479,hunting macrofauna (predator),NA,NA,NA,4.5,0.8,NA,NA,NA,NA,5382,5144,5144,Channa,marulius,Great snakehead,NA,benthopelagic,potamodromous,NA,NA,TL,NA,TL,NA,183,46,NA,4833,30000,NA,4833,NA,NA,-1,NA,NA,0,NA,6351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",NA,NA,1978,NA,Ilish,NA,NA,Tenualosa ilisha,NA,finfish,NA,NA,NA,18.3,2034,3.6,1200,310,220,1.2,1.9,NA,NA,NA,23.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,July–September 2012,NA,NA,NA,mainly plants/detritus (troph. 2-2.19),4837,grazing on aquatic plants,4837,NA,NA,2.89,0.29,NA,NA,NA,NA,1789,1596,1596,Tenualosa,ilisha,Hilsa shad,Dorosomatinae,pelagic-neritic,anadromous,NA,200,SL,NA,SL,TL,60,36,42,4832,680,2490,4832,NA,NA,-1,NA,NA,-1,NA,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",NA,NA,1979,NA,Jatka Ilish,NA,NA,Tenualosa ilisha (juvenile),NA,finfish,NA,NA,NA,7.7,875,1.6,430,230,500,1.8,2.5,NA,NA,NA,23.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,July–September 2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",NA,NA,1980,NA,Shol,NA,NA,Channa striatus,NA,finfish,NA,NA,NA,0.3,NA,NA,NA,NA,96,0.73,0.41,NA,NA,NA,23.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,July–September 2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",NA,NA,1981,NA,Harina Chingri,NA,NA,Metapenaeus monoceros,NA,crustacean,NA,NA,NA,1,NA,NA,NA,NA,550,1.3,2.7,NA,NA,NA,23.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,July–September 2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",NA,NA,1982,NA,Najari Icha,NA,NA,Macrobrachium malcolmsonii,NA,crustacean,NA,NA,NA,2.2,NA,NA,NA,NA,1200,3.3,13,NA,NA,NA,23.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,July–September 2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",NA,NA,1983,NA,Catla,NA,NA,Catla catla,NA,finfish,NA,NA,NA,0.7,NA,NA,NA,NA,210,1.1,0.83,NA,NA,NA,23.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,July–September 2012,NA,NA,NA,plants/detritus+animals (troph. 2.2-2.79),2939,selective plankton feeding,2939,NA,NA,2.8,0.22,NA,NA,NA,NA,4637,4439,4439,Catla,catla,Catla,No subfamily,benthopelagic,potamodromous,5,NA,TL,NA,NA,NA,182,NA,NA,NA,38560,NA,72380,NA,NA,-1,NA,NA,-1,NA,41236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",NA,NA,1984,NA,Mrigal,NA,NA,Cirrhinus mrigala,NA,finfish,NA,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,July–September 2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66743,NA,Cirrhinus,mrigala,NA,Labeoninae,demersal,NA,NA,NA,TL,NA,NA,NA,99,NA,NA,NA,12700,NA,41236,NA,NA,-1,NA,NA,0,NA,41236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",NA,NA,1985,NA,Rui,NA,NA,Labeo rohita,NA,finfish,NA,NA,NA,3,NA,NA,NA,NA,51,1,0.98,NA,NA,NA,23.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,July–September 2012,NA,NA,NA,mainly plants/detritus (troph. 2-2.19),11027,grazing on aquatic plants,11027,NA,NA,2.19,0.12,NA,NA,NA,NA,97,82,82,Labeo,rohita,Roho labeo,Labeoninae,benthopelagic,potamodromous,5,NA,TL,NA,NA,NA,200,NA,NA,NA,45000,NA,9987,NA,NA,-1,NA,NA,-1,NA,9987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",NA,NA,1986,NA,Common Carp,NA,NA,Cyprinus carpio,NA,finfish,NA,NA,NA,2.9,NA,NA,NA,NA,37,2.2,1.1,NA,NA,NA,23.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,July–September 2012,NA,NA,NA,plants/detritus+animals (troph. 2.2-2.79),6258,hunting macrofauna (predator),6258,3.06,NA,3.05,0.39,NA,NA,NA,NA,1643,1450,1450,Cyprinus,carpio,Common carp,Cyprininae,benthopelagic,potamodromous,NA,NA,TL,NA,TL,NA,120,31,NA,3561,40090,NA,72380,NA,NA,-1,NA,NA,-1,NA,27549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",NA,NA,1987,NA,Grass Carp,NA,NA,Ctenopharyngodon idella,NA,finfish,NA,NA,NA,1.1,NA,NA,NA,NA,54,0.91,0.46,NA,NA,NA,23.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,July–September 2012,NA,NA,NA,mainly plants/detritus (troph. 2-2.19),6258,browsing on substrate,6258,NA,NA,2,0,NA,NA,NA,NA,88,79,79,Ctenopharyngodon,idella,Grass carp,Squaliobarbinae,demersal,potamodromous,0,30,TL,NA,SL,NA,150,10.7,NA,35840,45000,NA,7248,NA,NA,-1,NA,NA,0,NA,30578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",NA,NA,1988,NA,Silver Carp,NA,NA,Hypophthalmichthys molitrix,NA,finfish,NA,NA,NA,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,July–September 2012,NA,NA,NA,mainly plants/detritus (troph. 2-2.19),30532,grazing on aquatic plants,NA,NA,NA,2,0,NA,NA,NA,NA,288,274,274,Hypophthalmichthys,molitrix,Silver carp,Xenocyprinae,benthopelagic,potamodromous,0,20,TL,NA,SL,NA,105,18,NA,35840,50000,NA,30578,NA,NA,-1,NA,NA,0,NA,40637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",NA,NA,1989,NA,Thai Pangas,NA,NA,Pangasianodon hypophthalmus,NA,finfish,NA,NA,NA,17.7,244,2.6,13,37,8.6,0.65,0.69,NA,NA,NA,23.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,July–September 2012,NA,NA,NA,mainly animals (troph. 2.8 and up),33813,hunting macrofauna (predator),NA,NA,NA,3.12,0.46,NA,NA,NA,NA,14046,14154,14154,Pangasianodon,hypophthalmus,Striped catfish,NA,benthopelagic,potamodromous,NA,NA,SL,NA,NA,NA,130,NA,NA,NA,44000,NA,NA,NA,NA,-1,NA,NA,0,NA,7432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",NA,NA,1990,NA,Majhari Thai Pangas,NA,NA,Pangasianodon hypophthalmus (juvenile),NA,finfish,NA,NA,NA,1.4,211,0.5,38,60,59,1.1,2.7,NA,NA,NA,23.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,July–September 2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",NA,NA,1991,NA,Thai Sarpunti,NA,NA,Barbonymus gonionotus,NA,finfish,NA,NA,NA,4.4,NA,NA,NA,NA,270,1.8,1.6,NA,NA,NA,23.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,July–September 2012,NA,NA,NA,plants/detritus+animals (troph. 2.2-2.79),13497,grazing on aquatic plants,NA,NA,NA,2.35999989509582,0.132,NA,NA,NA,NA,300,286,286,Barbonymus,gonionotus,Silver barb,Cyprininae,benthopelagic,potamodromous,15,NA,TL,NA,NA,NA,40.5,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,0,NA,8609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",NA,NA,1992,NA,Tilapia,NA,NA,Oreochromis niloticus,NA,finfish,NA,NA,NA,2,NA,NA,NA,NA,95,1.2,1.1,NA,NA,NA,23.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,July–September 2012,NA,NA,NA,mainly plants/detritus (troph. 2-2.19),5414,browsing on substrate,NA,2,NA,2.01999998092651,0,NA,NA,NA,NA,1,2,2,Oreochromis,niloticus,Nile tilapia,Pseudocrenilabrinae,benthopelagic,potamodromous,0,6,SL,NA,NA,NA,60,NA,NA,NA,4324,NA,40637,NA,NA,-1,NA,NA,-1,NA,4967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",NA,NA,1993,NA,Majhari Tilapia,NA,NA,Oreochromis niloticus (juvenile),NA,finfish,NA,NA,NA,2.6,NA,NA,NA,NA,120,1.4,1.6,NA,NA,NA,23.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,July–September 2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",NA,NA,1994,NA,Foli Chanda,NA,NA,Pampus argenteus,NA,finfish,NA,NA,NA,0.9,NA,NA,NA,NA,31,0.66,0.34,NA,NA,NA,23.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,July–September 2012,NA,NA,NA,mainly animals (troph. 2.8 and up),3517,selective plankton feeding,3517,3.3,0.055,3.23,0.42,NA,NA,NA,NA,507,491,491,Pampus,argenteus,Silver pomfret,NA,benthopelagic,oceanodromous,5,110,SL,NA,SL,NA,60,30,NA,9811,NA,NA,NA,NA,NA,0,NA,NA,0,NA,9811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",NA,NA,1995,NA,Kata Phasa,NA,NA,Stolephorus tri,NA,finfish,NA,NA,NA,2.1,NA,NA,NA,NA,1500,3.1,1.6,NA,NA,NA,23.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,July–September 2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,593,577,577,Stolephorus,tri,Spined anchovy,Engraulinae,pelagic-neritic,amphidromous,0,50,SL,NA,NA,NA,9.5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,-1,NA,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",NA,NA,1996,NA,Lal poa,NA,NA,Johnius argentatus,NA,finfish,NA,NA,NA,2.4,NA,NA,NA,NA,1900,2.1,1.7,NA,NA,NA,23.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,July–September 2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",NA,NA,1997,NA,Maita,NA,NA,Scomberomorus guttatus,NA,finfish,NA,NA,NA,1.1,NA,NA,NA,NA,34,0.7,0.49,NA,NA,NA,23.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,July–September 2012,NA,NA,NA,mainly animals (troph. 2.8 and up),168,hunting macrofauna (predator),168,NA,NA,4.28,0.67,NA,NA,NA,NA,137,123,123,Scomberomorus,guttatus,Indo-Pacific king mackerel,Scombrinae,pelagic-neritic,oceanodromous,15,200,FL,NA,FL,NA,76,55,NA,9684,NA,NA,NA,NA,NA,0,NA,NA,-1,NA,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",NA,NA,1998,NA,Murbaila,NA,NA,Platycephalus indicus,NA,finfish,NA,NA,NA,0.3,NA,NA,NA,NA,150,0.79,1.7,NA,NA,NA,23.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,July–September 2012,NA,NA,NA,mainly animals (troph. 2.8 and up),9790,hunting macrofauna (predator),NA,3.6,0.58,4.09,0.72,NA,NA,NA,NA,966,950,950,Platycephalus,indicus,Bartail flathead,NA,reef-associated,oceanodromous,20,200,TL,NA,TL,NA,100,60,NA,3476,3500,NA,40637,NA,NA,0,NA,NA,-1,NA,7050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",NA,NA,1999,NA,Parse,NA,NA,Liza parsia,NA,finfish,NA,NA,NA,14.3,1435,2.7,400,120,66,0.84,1.3,NA,NA,NA,23.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,July–September 2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",NA,NA,2000,NA,Tailla,NA,NA,Eleutheronema tetradactylum,NA,finfish,NA,NA,NA,2.2,NA,NA,NA,NA,37,0.9,0.6,NA,NA,NA,23.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,July–September 2012,NA,NA,NA,mainly animals (troph. 2.8 and up),6390,hunting macrofauna (predator),6390,4.06,0.473,4.11,0.7,NA,NA,NA,NA,354,340,340,Eleutheronema,tetradactylum,Fourfinger threadfin,NA,pelagic-neritic,amphidromous,0,23,TL,NA,TL,NA,200,50,NA,3479,145000,NA,4965,NA,NA,-1,NA,NA,-1,NA,3479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",NA,NA,2001,NA,Tular Dandi,NA,NA,Sillaginopsis panijus,NA,finfish,NA,NA,NA,0.6,NA,NA,NA,NA,230,0.89,2.1,NA,NA,NA,23.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,July–September 2012,NA,NA,NA,plants/detritus+animals (troph. 2.2-2.79),6205,variable,6205,NA,NA,3.27,0.47,NA,NA,NA,NA,416,402,402,Sillaginopsis,panijus,Flathead sillago,NA,demersal,amphidromous,NA,NA,TL,NA,TL,NA,44,25,NA,3504,NA,NA,NA,NA,NA,-1,NA,NA,-1,NA,4833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Di Lena, G., Nevigato, T., Rampacci, M., Casini, I., Caproni, R. and Orban, E., 2016. Proximate composition and lipid profile of red mullet (Mullus barbatus) from two sites of the Tyrrhenian and Adriatic seas (Italy): a seasonal differentiation. Journal of Food Composition and Analysis, 45, pp.121-129.",NA,NA,2002,NA,NA,NA,NA,Mullus barbatus,NA,finfish,NA,NA,NA,0.96,253,316,61.2,166,NA,NA,NA,NA,20.6,NA,41.773541,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May-June 2009, 2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Di Lena, G., Nevigato, T., Rampacci, M., Casini, I., Caproni, R. and Orban, E., 2016. Proximate composition and lipid profile of red mullet (Mullus barbatus) from two sites of the Tyrrhenian and Adriatic seas (Italy): a seasonal differentiation. Journal of Food Composition and Analysis, 45, pp.121-129.",NA,NA,2003,NA,NA,NA,NA,Mullus barbatus,NA,finfish,NA,NA,NA,7.28,1055,1362,522,337,NA,NA,NA,NA,17.9,NA,41.773541,NA,NA,NA,NA,NA,NA,NA,NA,NA,September - December 2009 and 2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Di Lena, G., Nevigato, T., Rampacci, M., Casini, I., Caproni, R. and Orban, E., 2016. Proximate composition and lipid profile of red mullet (Mullus barbatus) from two sites of the Tyrrhenian and Adriatic seas (Italy): a seasonal differentiation. Journal of Food Composition and Analysis, 45, pp.121-129.",NA,NA,2004,NA,NA,NA,NA,Mullus barbatus,NA,finfish,NA,NA,NA,1.48,298,383,67.4,202,NA,NA,NA,NA,16,NA,43.963318,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May-June 2009, 2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Di Lena, G., Nevigato, T., Rampacci, M., Casini, I., Caproni, R. and Orban, E., 2016. Proximate composition and lipid profile of red mullet (Mullus barbatus) from two sites of the Tyrrhenian and Adriatic seas (Italy): a seasonal differentiation. Journal of Food Composition and Analysis, 45, pp.121-129.",NA,NA,2005,NA,NA,NA,NA,Mullus barbatus,NA,finfish,NA,NA,NA,8.72,1161,1540,537,430,NA,NA,NA,NA,15.9,NA,43.963318,NA,NA,NA,NA,NA,NA,NA,NA,NA,September - December 2009 and 2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Özden, Ö. and Erkan, N., 2011. A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species. British Food Journal, 113(4), pp.457-469.",NA,NA,2006,NA,red scorpion fish,NA,NA,Scorpena scrofa,NA,finfish,NA,NA,NA,0.73,NA,NA,NA,NA,129.5,NA,2.1127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
