"","unique_paper","subgroup","species_name","nutrient","concentration1","concentration","dri_per","ref_info","ref_number","Authors","Title","Publication","Volume","Number","Pages","Year","Publisher","notes"
"4832","Vitamin D and provitamin D in fish_European Food Research and Technology","finfish","Clupea harengus","fat",8.4,8.4,12,"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",139,"Ostermeyer, Ute; Schmidt, Thomas;","Vitamin D and provitamin D in fish","European Food Research and Technology","222","43894","403",2006,"Springer",NA
"4833","Vitamin D and provitamin D in fish_European Food Research and Technology","finfish","Eutrigla gurnardus","fat",1.5,1.5,2.14285714285714,"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",139,"Ostermeyer, Ute; Schmidt, Thomas;","Vitamin D and provitamin D in fish","European Food Research and Technology","222","43894","403",2006,"Springer",NA
"4834","Vitamin D and provitamin D in fish_European Food Research and Technology","finfish","Eutrigla gurnardus","fat",2.7,2.7,3.85714285714286,"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",139,"Ostermeyer, Ute; Schmidt, Thomas;","Vitamin D and provitamin D in fish","European Food Research and Technology","222","43894","403",2006,"Springer",NA
"4835","Vitamin D and provitamin D in fish_European Food Research and Technology","finfish","Eutrigla gurnardus","fat",2.9,2.9,4.14285714285714,"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",139,"Ostermeyer, Ute; Schmidt, Thomas;","Vitamin D and provitamin D in fish","European Food Research and Technology","222","43894","403",2006,"Springer",NA
"4836","Vitamin D and provitamin D in fish_European Food Research and Technology","finfish","Eutrigla gurnardus","fat",5,5,7.14285714285714,"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",139,"Ostermeyer, Ute; Schmidt, Thomas;","Vitamin D and provitamin D in fish","European Food Research and Technology","222","43894","403",2006,"Springer",NA
"4837","Vitamin D and provitamin D in fish_European Food Research and Technology","finfish","Gadus morhua","fat",0.7,0.7,1,"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",139,"Ostermeyer, Ute; Schmidt, Thomas;","Vitamin D and provitamin D in fish","European Food Research and Technology","222","43894","403",2006,"Springer",NA
"4838","Vitamin D and provitamin D in fish_European Food Research and Technology","finfish","Lepidorhombus whiffiagonis","fat",1.3,1.3,1.85714285714286,"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",139,"Ostermeyer, Ute; Schmidt, Thomas;","Vitamin D and provitamin D in fish","European Food Research and Technology","222","43894","403",2006,"Springer",NA
"4839","Vitamin D and provitamin D in fish_European Food Research and Technology","finfish","Lophius piscatorius","fat",0.6,0.6,0.857142857142857,"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",139,"Ostermeyer, Ute; Schmidt, Thomas;","Vitamin D and provitamin D in fish","European Food Research and Technology","222","43894","403",2006,"Springer",NA
"4840","Vitamin D and provitamin D in fish_European Food Research and Technology","finfish","Lophius piscatorius","fat",0.7,0.7,1,"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",139,"Ostermeyer, Ute; Schmidt, Thomas;","Vitamin D and provitamin D in fish","European Food Research and Technology","222","43894","403",2006,"Springer",NA
"4841","Vitamin D and provitamin D in fish_European Food Research and Technology","finfish","Melanogrammus aeglefinus","fat",0.8,0.8,1.14285714285714,"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",139,"Ostermeyer, Ute; Schmidt, Thomas;","Vitamin D and provitamin D in fish","European Food Research and Technology","222","43894","403",2006,"Springer",NA
"4842","Vitamin D and provitamin D in fish_European Food Research and Technology","finfish","Merlangius merlangus","fat",0.7,0.7,1,"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",139,"Ostermeyer, Ute; Schmidt, Thomas;","Vitamin D and provitamin D in fish","European Food Research and Technology","222","43894","403",2006,"Springer",NA
"4843","Vitamin D and provitamin D in fish_European Food Research and Technology","finfish","Merlangius merlangus","fat",0.8,0.8,1.14285714285714,"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",139,"Ostermeyer, Ute; Schmidt, Thomas;","Vitamin D and provitamin D in fish","European Food Research and Technology","222","43894","403",2006,"Springer",NA
"4844","Vitamin D and provitamin D in fish_European Food Research and Technology","finfish","Merluccius merluccius","fat",1.1,1.1,1.57142857142857,"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",139,"Ostermeyer, Ute; Schmidt, Thomas;","Vitamin D and provitamin D in fish","European Food Research and Technology","222","43894","403",2006,"Springer",NA
"4845","Vitamin D and provitamin D in fish_European Food Research and Technology","finfish","Merluccius merluccius","fat",1.5,1.5,2.14285714285714,"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",139,"Ostermeyer, Ute; Schmidt, Thomas;","Vitamin D and provitamin D in fish","European Food Research and Technology","222","43894","403",2006,"Springer",NA
"4846","Vitamin D and provitamin D in fish_European Food Research and Technology","finfish","Micromesistius poutassou","fat",0.7,0.7,1,"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",139,"Ostermeyer, Ute; Schmidt, Thomas;","Vitamin D and provitamin D in fish","European Food Research and Technology","222","43894","403",2006,"Springer",NA
"4847","Vitamin D and provitamin D in fish_European Food Research and Technology","finfish","Microstomus kitt","fat",0.7,0.7,1,"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",139,"Ostermeyer, Ute; Schmidt, Thomas;","Vitamin D and provitamin D in fish","European Food Research and Technology","222","43894","403",2006,"Springer",NA
"4848","Vitamin D and provitamin D in fish_European Food Research and Technology","finfish","Microstomus kitt","fat",0.8,0.8,1.14285714285714,"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",139,"Ostermeyer, Ute; Schmidt, Thomas;","Vitamin D and provitamin D in fish","European Food Research and Technology","222","43894","403",2006,"Springer",NA
"4849","Vitamin D and provitamin D in fish_European Food Research and Technology","finfish","Molva dypterygia","fat",0.8,0.8,1.14285714285714,"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",139,"Ostermeyer, Ute; Schmidt, Thomas;","Vitamin D and provitamin D in fish","European Food Research and Technology","222","43894","403",2006,"Springer",NA
"4850","Vitamin D and provitamin D in fish_European Food Research and Technology","finfish","Molva molva","fat",0.7,0.7,1,"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",139,"Ostermeyer, Ute; Schmidt, Thomas;","Vitamin D and provitamin D in fish","European Food Research and Technology","222","43894","403",2006,"Springer",NA
"4851","Vitamin D and provitamin D in fish_European Food Research and Technology","finfish","Phycis blennoides","fat",0.6,0.6,0.857142857142857,"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",139,"Ostermeyer, Ute; Schmidt, Thomas;","Vitamin D and provitamin D in fish","European Food Research and Technology","222","43894","403",2006,"Springer",NA
"4852","Vitamin D and provitamin D in fish_European Food Research and Technology","finfish","Platichthys flesus","fat",0.7,0.7,1,"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",139,"Ostermeyer, Ute; Schmidt, Thomas;","Vitamin D and provitamin D in fish","European Food Research and Technology","222","43894","403",2006,"Springer",NA
"4853","Vitamin D and provitamin D in fish_European Food Research and Technology","finfish","Platichthys flesus","fat",0.8,0.8,1.14285714285714,"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",139,"Ostermeyer, Ute; Schmidt, Thomas;","Vitamin D and provitamin D in fish","European Food Research and Technology","222","43894","403",2006,"Springer",NA
"4854","Vitamin D and provitamin D in fish_European Food Research and Technology","finfish","Pleuronectes platessa","fat",0.8,0.8,1.14285714285714,"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",139,"Ostermeyer, Ute; Schmidt, Thomas;","Vitamin D and provitamin D in fish","European Food Research and Technology","222","43894","403",2006,"Springer",NA
"4855","Vitamin D and provitamin D in fish_European Food Research and Technology","finfish","Pleuronectes platessa","fat",0.9,0.9,1.28571428571429,"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",139,"Ostermeyer, Ute; Schmidt, Thomas;","Vitamin D and provitamin D in fish","European Food Research and Technology","222","43894","403",2006,"Springer",NA
"4856","Vitamin D and provitamin D in fish_European Food Research and Technology","finfish","Pollachius pollachius","fat",0.7,0.7,1,"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",139,"Ostermeyer, Ute; Schmidt, Thomas;","Vitamin D and provitamin D in fish","European Food Research and Technology","222","43894","403",2006,"Springer",NA
"4857","Vitamin D and provitamin D in fish_European Food Research and Technology","finfish","Pollachius virens","fat",1.2,1.2,1.71428571428571,"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",139,"Ostermeyer, Ute; Schmidt, Thomas;","Vitamin D and provitamin D in fish","European Food Research and Technology","222","43894","403",2006,"Springer",NA
"4858","Vitamin D and provitamin D in fish_European Food Research and Technology","finfish","Pollachius virens","fat",1.4,1.4,2,"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",139,"Ostermeyer, Ute; Schmidt, Thomas;","Vitamin D and provitamin D in fish","European Food Research and Technology","222","43894","403",2006,"Springer",NA
"4859","Vitamin D and provitamin D in fish_European Food Research and Technology","finfish","Psetta maxima","fat",1,1,1.42857142857143,"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",139,"Ostermeyer, Ute; Schmidt, Thomas;","Vitamin D and provitamin D in fish","European Food Research and Technology","222","43894","403",2006,"Springer",NA
"4860","Vitamin D and provitamin D in fish_European Food Research and Technology","finfish","Psetta maxima","fat",1.1,1.1,1.57142857142857,"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",139,"Ostermeyer, Ute; Schmidt, Thomas;","Vitamin D and provitamin D in fish","European Food Research and Technology","222","43894","403",2006,"Springer",NA
"4861","Vitamin D and provitamin D in fish_European Food Research and Technology","finfish","Reinhardtius hippoglossoides","fat",8.3,8.3,11.8571428571429,"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",139,"Ostermeyer, Ute; Schmidt, Thomas;","Vitamin D and provitamin D in fish","European Food Research and Technology","222","43894","403",2006,"Springer",NA
"4862","Vitamin D and provitamin D in fish_European Food Research and Technology","finfish","Reinhardtius hippoglossoides","fat",8.7,8.7,12.4285714285714,"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",139,"Ostermeyer, Ute; Schmidt, Thomas;","Vitamin D and provitamin D in fish","European Food Research and Technology","222","43894","403",2006,"Springer",NA
"4863","Vitamin D and provitamin D in fish_European Food Research and Technology","finfish","Rutilus rutilus","fat",2.4,2.4,3.42857142857143,"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",139,"Ostermeyer, Ute; Schmidt, Thomas;","Vitamin D and provitamin D in fish","European Food Research and Technology","222","43894","403",2006,"Springer",NA
"4864","Vitamin D and provitamin D in fish_European Food Research and Technology","finfish","Salmo salar","fat",15.1,15.1,21.5714285714286,"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",139,"Ostermeyer, Ute; Schmidt, Thomas;","Vitamin D and provitamin D in fish","European Food Research and Technology","222","43894","403",2006,"Springer",NA
"4865","Vitamin D and provitamin D in fish_European Food Research and Technology","finfish","Salmo salar","fat",17.8,17.8,25.4285714285714,"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",139,"Ostermeyer, Ute; Schmidt, Thomas;","Vitamin D and provitamin D in fish","European Food Research and Technology","222","43894","403",2006,"Springer",NA
"4866","Vitamin D and provitamin D in fish_European Food Research and Technology","finfish","Sardina pilchardus","fat",11.8,11.8,16.8571428571429,"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",139,"Ostermeyer, Ute; Schmidt, Thomas;","Vitamin D and provitamin D in fish","European Food Research and Technology","222","43894","403",2006,"Springer",NA
