ref_info,seanuts_id2,species_name,country_region,nutrient,concentration
"Barrento S., Marques A., Teixeira B., Vaz-Pires P., Carvalho M.L., Nunes M.L. (2008). Essential elements and contaminants in edible tissues of European and American lobsters. Food Chemistry 111: 862-867",208,Homarus gammarus,NA,fe_mg,1.6
"Barrento, Sara, et al. ""Essential elements and contaminants in edible tissues of European and American lobsters."" Food chemistry 111.4 (2008): 862-867.",1745,Homarus gammarus,NA,fe_mg,0.18
"Barrento, Sara, et al. ""Essential elements and contaminants in edible tissues of European and American lobsters."" Food chemistry 111.4 (2008): 862-867.",1746,Homarus gammarus,NA,fe_mg,1.6
"Barrento, Sara, et al. ""Essential elements and contaminants in edible tissues of European and American lobsters."" Food chemistry 111.4 (2008): 862-867.",1747,Homarus gammarus,NA,fe_mg,1.6
"Barrento, Sara, et al. ""Essential elements and contaminants in edible tissues of European and American lobsters."" Food chemistry 111.4 (2008): 862-867.",1748,Homarus gammarus,NA,fe_mg,0.7
"Roos N., Wahab Md. A., Chamnan C., Thilsted S.H. (2007). The role of fish in food-based-strategies to combat Vitamin A and mineral deficiencies in developing countries. Journal of Nutrition 137(4): 1106-1109",1577,Hypophthalmichthys molitrix,NA,fe_mg,4.4
"Córser P.I., Ferrari G.T., De Martinez Y.B. (2000). Análisis proximal, perfil de ácidos grasos, aminoácidos esenciales y contendido de minerales en doce especies de pescado de importancia comercial en Venezuela. Archivos Latinoamericanos de Nutritcion 50(2): 187-194",198,Hypostomus watwata,NA,fe_mg,0.9
"Özden, Ö. and Erkan, N., 2011. A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species. British Food Journal, 113(4), pp.457-469.",2021,Illex coindetii,Aegean Sea,fe_mg,12.3876
"Chandrashekar K. Deosthale Y.G. (1993). Proximate composition, amino acid, mineral, and trace element content of the edible muscle of 20 Indian fish species. Journal of Food Composition and Analysis 6: 195-200",226,Labeo rohita,NA,fe_mg,0.7
"Chandrashekar K. Deosthale Y.G. (1993). Proximate composition, amino acid, mineral, and trace element content of the edible muscle of 20 Indian fish species. Journal of Food Composition and Analysis 6: 195-200",262,Lates calcarifer,NA,fe_mg,0.7
"Chandrashekar K. Deosthale Y.G. (1993). Proximate composition, amino acid, mineral, and trace element content of the edible muscle of 20 Indian fish species. Journal of Food Composition and Analysis 6: 195-200",282,Leptomelanosoma indicum,NA,fe_mg,0.8
Sriket et al. 2006. Comparative studies on chemical composition and thermal properties of black tiger shrimp. Food Chemistry,1680,Litopenaeus vannamei,NA,fe_mg,1.22
"Blanco Metzler A., Montero Campos M. (1992). Composicion quimico - nutricional de la carne de cambute, Strombus galeatus (Mesogastropodia: Strombidae). Rev. Biol. Trop. 40: 89 - 93",1664,Lobatus galeatus,NA,fe_mg,5.3
"Blanco Metzler A., Montero Campos M. (1992). Composicion quimico - nutricional de la carne de cambute, Strombus galeatus (Mesogastropodia: Strombidae). Rev. Biol. Trop. 40: 89 - 93",1665,Lobatus galeatus,NA,fe_mg,2.3
"Blanco Metzler A., Montero Campos M. (1992). Composicion quimico - nutricional de la carne de cambute, Strombus galeatus (Mesogastropodia: Strombidae). Rev. Biol. Trop. 40: 89 - 93",1666,Lobatus galeatus,NA,fe_mg,1.5
"Lourenco H.M., Anacleto P., Afonso C., Ferraria V., Martins M.F., Carvalho M.L., Lino A.R., Nunes M.L. (2009). Elemental composition of cephalopods from Portuguese continental waters. Food Chemistry 113: 1146-1153",220,Loligo vulgaris,NA,fe_mg,0.17
"Özden, Ö. and Erkan, N., 2011. A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species. British Food Journal, 113(4), pp.457-469.",2022,Loligo vulgaris,Aegean Sea,fe_mg,10.7289
"Özden, Ö. and Erkan, N., 2011. A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species. British Food Journal, 113(4), pp.457-469.",2009,Lophius piscatorius,Marmara Sea,fe_mg,5.4431
"Kuhnlein et al, 1994",1821,Lota lota,come back,fe_mg,0.4
"Kuhnlein et al, 2002",1827,Lota lota,come back,fe_mg,0.3
"Córser P.I., Ferrari G.T., De Martinez Y.B. (2000). Análisis proximal, perfil de ácidos grasos, aminoácidos esenciales y contendido de minerales en doce especies de pescado de importancia comercial en Venezuela. Archivos Latinoamericanos de Nutritcion 50(2): 187-194",206,Lutjanus buccanella,NA,fe_mg,1.26
"Roos N., Wahab Md. A., Chamnan C., Thilsted S.H. (2007). The role of fish in food-based-strategies to combat Vitamin A and mineral deficiencies in developing countries. Journal of Nutrition 137(4): 1106-1109",53,Macrognathus aculeatus,NA,fe_mg,2.4
"Marques A., Teixeira B., Barrento S., Anacleto P., Carvalho M.L., Nunes M.L. (2010). Chemical composition of Atlantic spider crab Maja brachydactyla: Human health implications. Journal of Food Compositon and Analysis 23: 230 - 237.",72,Maja brachydactyla,NA,fe_mg,1.07
"Marques A., Teixeira B., Barrento S., Anacleto P., Carvalho M.L., Nunes M.L. (2010). Chemical composition of Atlantic spider crab Maja brachydactyla: Human health implications. Journal of Food Compositon and Analysis 23: 230 - 237.",116,Maja brachydactyla,NA,fe_mg,14.1
"Marques A., Teixeira B., Barrento S., Anacleto P., Carvalho M.L., Nunes M.L. (2010). Chemical composition of Atlantic spider crab Maja brachydactyla: Human health implications. Journal of Food Compositon and Analysis 23: 230 - 237.",183,Maja brachydactyla,NA,fe_mg,2.97
"Anto ́ nio Marques a,*, Ba ́ rbara Teixeira a, Sara Barrento a, Patrı ́cia Anacleto a, Maria Luı ́sa Carvalho b, Maria Leonor Nunes. Chemical composition of Atlantic spider crab Maja brachydactyla: Human health implications. Journal of Food Composition and Analysis 2010",1688,Maja brachydactyla,NA,fe_mg,1.07
"Anto ́ nio Marques a,*, Ba ́ rbara Teixeira a, Sara Barrento a, Patrı ́cia Anacleto a, Maria Luı ́sa Carvalho b, Maria Leonor Nunes. Chemical composition of Atlantic spider crab Maja brachydactyla: Human health implications. Journal of Food Composition and Analysis 2010",1689,Maja brachydactyla,NA,fe_mg,17.1
"Anto ́ nio Marques a,*, Ba ́ rbara Teixeira a, Sara Barrento a, Patrı ́cia Anacleto a, Maria Luı ́sa Carvalho b, Maria Leonor Nunes. Chemical composition of Atlantic spider crab Maja brachydactyla: Human health implications. Journal of Food Composition and Analysis 2010",1690,Maja brachydactyla,NA,fe_mg,2.97
"Anto ́ nio Marques a,*, Ba ́ rbara Teixeira a, Sara Barrento a, Patrı ́cia Anacleto a, Maria Luı ́sa Carvalho b, Maria Leonor Nunes. Chemical composition of Atlantic spider crab Maja brachydactyla: Human health implications. Journal of Food Composition and Analysis 2010",1691,Maja brachydactyla,NA,fe_mg,14.1
"Anthony, Jane E., et al. ""Yields, proximate composition and mineral content of finfish and shellfish."" Journal of Food Science 48.1 (1983): 313-314.",1738,Mercenaria mercenaria,NA,fe_mg,2.46
"Karnjanapratum, Supatra, et al. ""Chemical compositions and nutritional value of Asian hard clam (Meretrix lusoria) from the coast of Andaman Sea."" Food chemistry 141.4 (2013): 4138-4145.",1732,Meretrix lusoria,NA,fe_mg,3.775
"Karnjanapratum, Supatra, et al. ""Chemical compositions and nutritional value of Asian hard clam (Meretrix lusoria) from the coast of Andaman Sea."" Food chemistry 141.4 (2013): 4138-4145.",1733,Meretrix lusoria,NA,fe_mg,8.257
"Karnjanapratum, Supatra, et al. ""Chemical compositions and nutritional value of Asian hard clam (Meretrix lusoria) from the coast of Andaman Sea."" Food chemistry 141.4 (2013): 4138-4145.",1734,Meretrix lusoria,NA,fe_mg,27.613
"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",75,Merlangius merlangus,NA,fe_mg,7.6567
"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",122,Merlangius merlangus,NA,fe_mg,2.2046
"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",125,Merlangius merlangus,NA,fe_mg,7.8313
"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",146,Merlangius merlangus,NA,fe_mg,3.2061
"Córser P.I., Ferrari G.T., De Martinez Y.B. (2000). Análisis proximal, perfil de ácidos grasos, aminoácidos esenciales y contendido de minerales en doce especies de pescado de importancia comercial en Venezuela. Archivos Latinoamericanos de Nutritcion 50(2): 187-194",185,Merluccius albidus,NA,fe_mg,1.3
"Özden, Ö. and Erkan, N., 2011. A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species. British Food Journal, 113(4), pp.457-469.",2008,Merluccius merluccius,Marmara Sea,fe_mg,2.2887
"Yanar and Celik, Seasonal amino acid profiles and mineral contents of green tiger shrimp (Penaeus semisulcatus De Haan, 1844) and speckled shrimp (Metapenaeus monoceros Fabricus, 1789)
from the Eastern Mediterranean, Food Chemistry, 2006.",1676,Metapenaeus monoceros,NA,fe_mg,1.55
"Chandrashekar K. Deosthale Y.G. (1993). Proximate composition, amino acid, mineral, and trace element content of the edible muscle of 20 Indian fish species. Journal of Food Composition and Analysis 6: 195-200",210,Mugil cephalus,NA,fe_mg,0.8
"Córser P.I., Ferrari G.T., De Martinez Y.B. (2000). Análisis proximal, perfil de ácidos grasos, aminoácidos esenciales y contendido de minerales en doce especies de pescado de importancia comercial en Venezuela. Archivos Latinoamericanos de Nutritcion 50(2): 187-194",74,Mugil curema,NA,fe_mg,1.5
"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",100,Mullus surmuletus,NA,fe_mg,5.8733
"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",107,Mullus surmuletus,NA,fe_mg,12.5783
"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",133,Mullus surmuletus,NA,fe_mg,1.8889
"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",137,Mullus surmuletus,NA,fe_mg,9.4846
"Chandrashekar K. Deosthale Y.G. (1993). Proximate composition, amino acid, mineral, and trace element content of the edible muscle of 20 Indian fish species. Journal of Food Composition and Analysis 6: 195-200",242,Muraenesox bagio,NA,fe_mg,0.8
"Kuhnlein &Soueida, 1992",1811,Mya spp,come back,fe_mg,2.5
"Kuhnlein &Soueida, 1992",1812,Myoxocephalus spp,come back,fe_mg,0.5
"M.S. Astorga-España, E.M. Rodríguez-Rodríguez, C. Díaz-Romero, Comparison of mineral and trace element concentrations in two molluscs from the Strait of Magellan (Chile) Journal of Food Composition and Analysis, 20 (3-4) (2007), pp. 273–279",1712,Mytilus chilensis,NA,fe_mg,2.88
"M.S. Astorga-España, E.M. Rodríguez-Rodríguez, C. Díaz-Romero, Comparison of mineral and trace element concentrations in two molluscs from the Strait of Magellan (Chile) Journal of Food Composition and Analysis, 20 (3-4) (2007), pp. 273–279",1713,Mytilus chilensis,NA,fe_mg,5.18
"M.S. Astorga-España, E.M. Rodríguez-Rodríguez, C. Díaz-Romero, Comparison of mineral and trace element concentrations in two molluscs from the Strait of Magellan (Chile) Journal of Food Composition and Analysis, 20 (3-4) (2007), pp. 273–279",1714,Mytilus chilensis,NA,fe_mg,8.27
"M.S. Astorga-España, E.M. Rodríguez-Rodríguez, C. Díaz-Romero, Comparison of mineral and trace element concentrations in two molluscs from the Strait of Magellan (Chile) Journal of Food Composition and Analysis, 20 (3-4) (2007), pp. 273–279",1715,Mytilus chilensis,NA,fe_mg,7.25
"M. S. Astorga España, E. M. Rodríguez Rodríguez & C. Díaz Romero (2005) Sodium, K, Ca, Mg, Fe, Cu, and Zn concentrations in molluscs from the Magellan Strait (Chile): Their contribution to dietary intake, International Journal of Food Sciences and Nutrition, 56:5, 337-347",1722,Mytilus chilensis,NA,fe_mg,4.32
"M. S. Astorga España, E. M. Rodríguez Rodríguez & C. Díaz Romero (2005) Sodium, K, Ca, Mg, Fe, Cu, and Zn concentrations in molluscs from the Magellan Strait (Chile): Their contribution to dietary intake, International Journal of Food Sciences and Nutrition, 56:5, 337-347",1726,Mytilus chilensis,NA,fe_mg,7.08
"M. S. Astorga España, E. M. Rodríguez Rodríguez & C. Díaz Romero (2005) Sodium, K, Ca, Mg, Fe, Cu, and Zn concentrations in molluscs from the Magellan Strait (Chile): Their contribution to dietary intake, International Journal of Food Sciences and Nutrition, 56:5, 337-347",1727,Mytilus chilensis,NA,fe_mg,2.85
"M. S. Astorga España, E. M. Rodríguez Rodríguez & C. Díaz Romero (2005) Sodium, K, Ca, Mg, Fe, Cu, and Zn concentrations in molluscs from the Magellan Strait (Chile): Their contribution to dietary intake, International Journal of Food Sciences and Nutrition, 56:5, 337-347",1728,Mytilus chilensis,NA,fe_mg,1.97
"Kuhnlein &Soueida, 1992",1810,Mytilus edulis,come back,fe_mg,15.0
"A. Fuentes, I. Fernández-Segovia *, I. Escriche, J.A. Serra. Comparison of physico-chemical parameters and composition of mussels (Mytilus
galloprovincialis Lmk.) from different Spanish originsFood Chemistry 112 (2009) 295–302",1709,Mytilus galloprovincialis,NA,fe_mg,1.0
"A. Fuentes, I. Fernández-Segovia *, I. Escriche, J.A. Serra. Comparison of physico-chemical parameters and composition of mussels (Mytilus
galloprovincialis Lmk.) from different Spanish originsFood Chemistry 112 (2009) 295–302",1710,Mytilus galloprovincialis,NA,fe_mg,2.1
"A. Fuentes, I. Fernández-Segovia *, I. Escriche, J.A. Serra. Comparison of physico-chemical parameters and composition of mussels (Mytilus
galloprovincialis Lmk.) from different Spanish originsFood Chemistry 112 (2009) 295–302",1711,Mytilus galloprovincialis,NA,fe_mg,2.9
"Fuentes, A., et al. ""Comparison of physico-chemical parameters and composition of mussels (Mytilus galloprovincialis Lmk.) from different Spanish origins."" Food Chemistry 112.2 (2009): 295-302.",1766,Mytilus galloprovincialis,NA,fe_mg,1.0
"Fuentes, A., et al. ""Comparison of physico-chemical parameters and composition of mussels (Mytilus galloprovincialis Lmk.) from different Spanish origins."" Food Chemistry 112.2 (2009): 295-302.",1767,Mytilus galloprovincialis,NA,fe_mg,2.1
"Fuentes, A., et al. ""Comparison of physico-chemical parameters and composition of mussels (Mytilus galloprovincialis Lmk.) from different Spanish origins."" Food Chemistry 112.2 (2009): 295-302.",1768,Mytilus galloprovincialis,NA,fe_mg,2.9
"Karakoltsidis, Pavlos A., Anastasios Zotos, and Spiros M. Constantinides. ""Composition of the commercially important Mediterranean finfish, crustaceans, and molluscs."" Journal of Food Composition and Analysis 8.3 (1995): 258-273.",1769,Mytilus galloprovincialis,NA,fe_mg,10.9
"Bilandžić, Nina, et al. ""Element differences and evaluation of the dietary intake from farmed oysters and mussels collected at different sites along the Croatian coast of the Adriatic Sea."" Journal of Food Composition and Analysis 45 (2016): 39-49.",1778,Mytilus galloprovincialis,NA,fe_mg,3.29
"Bilandžić, Nina, et al. ""Element differences and evaluation of the dietary intake from farmed oysters and mussels collected at different sites along the Croatian coast of the Adriatic Sea."" Journal of Food Composition and Analysis 45 (2016): 39-49.",1779,Mytilus galloprovincialis,NA,fe_mg,1.65
"Bilandžić, Nina, et al. ""Element differences and evaluation of the dietary intake from farmed oysters and mussels collected at different sites along the Croatian coast of the Adriatic Sea."" Journal of Food Composition and Analysis 45 (2016): 39-49.",1780,Mytilus galloprovincialis,NA,fe_mg,9.41
"Bilandžić, Nina, et al. ""Element differences and evaluation of the dietary intake from farmed oysters and mussels collected at different sites along the Croatian coast of the Adriatic Sea."" Journal of Food Composition and Analysis 45 (2016): 39-49.",1781,Mytilus galloprovincialis,NA,fe_mg,1.61
"Bilandžić, Nina, et al. ""Element differences and evaluation of the dietary intake from farmed oysters and mussels collected at different sites along the Croatian coast of the Adriatic Sea."" Journal of Food Composition and Analysis 45 (2016): 39-49.",1782,Mytilus galloprovincialis,NA,fe_mg,9.44
"Bilandžić, Nina, et al. ""Element differences and evaluation of the dietary intake from farmed oysters and mussels collected at different sites along the Croatian coast of the Adriatic Sea."" Journal of Food Composition and Analysis 45 (2016): 39-49.",1783,Mytilus galloprovincialis,NA,fe_mg,10.9
