Species,AgeMatMin,Herbivory2,FeedingType,FoodTroph,EnvTemp,DemersPelag,DepthRangeDeep,Length,obs_id,subgroup,food_name_in_english,body_part,ca_mg,fe_mg,zn_mg,epa,dha,protein,fat,biblio_id,bibliography,scientific_name,asfis_scientific_name,genus_species,submitted_name,common_name,location,season,comments_on_data_processing_methods,publication_year,food_item_id,caldata,irondata,zincdata,epadata,dhadata,proteindata,fatdata,data_here,realm
Lutjanus argentimaculatus,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.85,subtropical,reef-associated,120,150,bc525,Finfish,"Malabar red snapper, wild, fillet, raw",muscle,NA,NA,NA,NA,NA,20.45,1.37,fi88,"Nurnadia A.A., Azrina A., Amin I. (2011). Proximate composition and energetic value of selected marine fish and shellfish from the West coast of Peninsular Malaysia. International Food Research Journal 18: 137-148",Lutjanus argentimeculatus,Lutjanus argentimaculatus,Lutjanus argentimaculatus,Lutjanus argentimaculatus,Mangrove red snapper,"Malaysia, West coast of Peninsular",NA,NA,2011,0900544,0,0,0,0,0,1,1,2,freshbrackmarine
Lutjanus johnii,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.19,tropical,reef-associated,80,97,bc521,Finfish,"Golden snapper, wild, fillet, raw",muscle,NA,NA,NA,NA,NA,19.41,1.29,fi88,"Nurnadia A.A., Azrina A., Amin I. (2011). Proximate composition and energetic value of selected marine fish and shellfish from the West coast of Peninsular Malaysia. International Food Research Journal 18: 137-148",Lutjanus johnii,Lutjanus johnii,Lutjanus johnii,Lutjanus johnii,John's snapper,"Malaysia, West coast of Peninsular",NA,NA,2011,0900540,0,0,0,0,0,1,1,2,brackmarine
Lutjanus malabaricus,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.09,tropical,reef-associated,100,100,bc29,Finfish,"Malabar red snapper, wild, muscle fillet, raw",muscle,NA,NA,NA,NA,NA,18.1,0.5,fi2,"Puwastien P., Judprasong K., Kettwan E., Vasanachitt K., Nakngamanong Y., Bhattacharjee L. (1999) Proximate composition of raw and cooked thai freshwater and marine fish. J Food Comp Anal 12: 9-16",Lutjanus malabaricus,Lutjanus malabaricus,Lutjanus malabaricus,Lutjanus malabaricus,Malabar blood snapper,"Thailand, Gulf of Thailand",Oct-Nov,NNP calc. as % of TN,1999,0900029,0,0,0,0,0,1,1,2,brackmarine
Macrognathus aculeatus,NA,NA,NA,NA,tropical,benthopelagic,NA,38,bc1395,Finfish,"Tara Baim, wild, raw",muscle_organs,457,2.5,1.2,NA,NA,17.2,2.6,fi367,"J.R. Bogard, S.H. Thilsted, G.C. Marks, M.A. Wahab, M.A.R. Hossain, J. Jakobsen, J. Stangoulis. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis 42 (2015) 120–133",Macrognathus aculeatus,Macrognathus aculeatus,Macrognathus aculeatus,Macrognathus aculeatus,NA,"Bangladesh, Mymensingh",Jul-Sep 2012,NA,2015,0902312,1,1,1,0,0,1,1,5,freshbrack
Mastacembelus armatus,NA,plants/detritus+animals (troph. 2.2-2.79),variable,2.78,tropical,demersal,NA,90,bc1367,Finfish,"Baim, wild, raw",muscle_organs,449,1.9,1.1,NA,NA,17.9,1.7,fi367,"J.R. Bogard, S.H. Thilsted, G.C. Marks, M.A. Wahab, M.A.R. Hossain, J. Jakobsen, J. Stangoulis. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis 42 (2015) 120–133",Mastacembelus armatus,NA,Mastacembelus armatus,Mastacembelus armatus,NA,"Bangladesh, Mymensingh",Jul-Sep 2012,NA,2015,0902284,1,1,1,0,0,1,1,5,freshbrack
Megalaspis cordyla,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.91,tropical,reef-associated,100,80,bc513,Finfish,"Hardtail scad, wild, fillet, raw",muscle,NA,NA,NA,NA,NA,20.86,1.53,fi88,"Nurnadia A.A., Azrina A., Amin I. (2011). Proximate composition and energetic value of selected marine fish and shellfish from the West coast of Peninsular Malaysia. International Food Research Journal 18: 137-148",Megalapsis cordyla,Megalaspis cordyla,Megalaspis cordyla,Megalaspis cordyla,Torpedo scad,"Malaysia, West coast of Peninsular",NA,NA,2011,0900532,0,0,0,0,0,1,1,2,brackmarine
Megaleporinus elongatus,NA,NA,NA,NA,subtropical,benthopelagic,NA,50,af45,Finfish,"wild, skinless, boneless fillets, raw",muscle_skinless,NA,NA,NA,NA,0.0814777955148704,NA,9.17,fi17,"Andrade A.D., Rubira A.F., Matsushita M., Souza N.E. (1995). ω3 fatty acids in freshwater fish from South Brazil. JAOCS 72(10): 1207-1210",Leporinus elongatus,Anostomidae,Anostomidae,Anostomidae,NA,"Brazil (samples from fish markets in Maringá, Paraná, Brazil)",NA,"FA not specified - summed up, entered as <FAUN>; FAME converted using ShF and XFA",1995,0901349,0,0,0,0,1,0,1,2,fresh
Menticirrhus americanus,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),NA,subtropical,demersal,40,50,bc560,Finfish,"Southern kingcroaker, wild, fillet, raw",muscle,NA,NA,NA,0.17224842,0.45077778,19.7,6.7,fi95,"Méndez E., González R.M., Inocente G., Giudice H., Grompone M.A. (1996). Lipid content and fatty acid composition of fillets of six fishes from the Rio de la Plata. Journal of Food Composition and Analysis 9: 163-170",Menticirrhus americanus,Menticirrhus americanus,Menticirrhus americanus,Menticirrhus americanus,Southern kingcroaker,"Uruguay, Río de la Plata",Dec 1991-Jan 1992 (Summer),FA converted using XFA,1996,0900579,0,0,0,1,1,1,1,4,brackmarine
Microgadus tomcod,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.81,temperate,demersal,69,38.1,c441,Finfish,"Atlantic Tomcod, muscle",muscle,372,NA,NA,NA,NA,19.9,2,11,"Mann GV, Scott EM, et al.: The health and nutritional status of Alaskan Eskimos. Am J Clin Nutr 1962, 11:31-76.",NA,NA,Microgadus tomcod,Microgadus tomcod,Atlantic Tomcod,NA,NA,NA,NA,NA,1,0,0,0,0,1,1,3,freshbrackmarine
Microgadus tomcod,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.81,temperate,demersal,69,38.1,c446,Finfish,"Atlantic Tomcod, muscle",muscle,NA,NA,NA,NA,NA,17,0.4,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,Microgadus tomcod,Microgadus tomcod,Atlantic Tomcod,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,2,freshbrackmarine
Micropogonias undulatus,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4,subtropical,demersal,100,55,c451,Finfish,"Atlantic Croaker, muscle",muscle,15,0.372,0.371,NA,NA,18.1,1.9,65,"Anthony JE, Hadgis PN, Milam RS, Herzfeld GA, Taper LJ, Ritchey SJ: Yields, proximate composition and mineral content of finfish and shellfish. Journal of Food Science 1983, 48(1):313-314.",NA,NA,Micropogonias undulatus,Micropogonias undulatus,Atlantic Croaker,NA,NA,NA,NA,NA,1,1,1,0,0,1,1,5,brackmarine
Micropogonias undulatus,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4,subtropical,demersal,100,55,c452,Finfish,"Atlantic Croaker, muscle",muscle,118,1.58,NA,NA,NA,17.5,1.7,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,Micropogonias undulatus,Micropogonias undulatus,Atlantic Croaker,NA,NA,NA,NA,NA,1,1,0,0,0,1,1,4,brackmarine
Micropogonias undulatus,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4,subtropical,demersal,100,55,c453,Finfish,"Atlantic Croaker, whole",whole,NA,NA,NA,NA,NA,16.8,3.5,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,Micropogonias undulatus,Micropogonias undulatus,Atlantic Croaker,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,2,brackmarine
Monopterus albus,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),2.880000114440918,tropical,demersal,NA,100,bc18,Finfish,"Swamp eel, wild, fillet, raw",muscle,NA,NA,NA,NA,NA,20.3,0.6,fi2,"Puwastien P., Judprasong K., Kettwan E., Vasanachitt K., Nakngamanong Y., Bhattacharjee L. (1999) Proximate composition of raw and cooked thai freshwater and marine fish. J Food Comp Anal 12: 9-16",Fluta alba,Monopterus albus,Monopterus albus,Monopterus albus,Asian swamp eel,"Thailand, main rivers (Chaopraya, Bangprakong, Mae-klong, Thajean)",May-Oct,NNP calc. as % of TN,1999,0900018,0,0,0,0,0,1,1,2,freshbrack
Monopterus albus,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),2.880000114440918,tropical,demersal,NA,100,bc581,Finfish,"Swamp eel, wild, gutted and beheaded, raw",muscle_organs,525,1.1,1.4,NA,0.0259462,19.7,0.8,fi103,"Nurhasan M., Maehre H.K., Malde M.K., Stormo S.K., Halwart M., James D., Elvevoll E.O. (2010). Nutritional composition of aquatic species inLaotian rice field systems. Journal of Food Composition and Analysis 23:205-213",Monopterus albus,Monopterus albus,Monopterus albus,Monopterus albus,Asian swamp eel,"Laos, Champasak and Savannakhet, rice field ecosystems",dry season,FA converted using XFA,2010,0900600,1,1,1,0,1,1,1,6,freshbrack
Mora moro,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.75,deep-water,bathypelagic,2500,80,bc75,Finfish,"Mora/deep-sea cod, wild, dorsal muscle, raw",muscle,NA,NA,NA,0.040644489,0.102507995,17.6,0.41,fi11,"Økland H.M.W., Stoknes I.S., Remme J.F., Kjerstad M., Synnes M. (2005). Proximate composition, fatty acid and lipid class composition of the muscle from deep-sea teleosts and elasmobranchs. Comp Biochem Physiolog B 140: 437-443",Mora moro,Mora moro,Mora moro,Mora moro,Common mora,"Unknown, Hatton Bank, North Atlantic",NA,FA converted using XFA,2005,0900075,0,0,0,1,1,1,1,4,marine
Mormyrus rume,NA,plants/detritus+animals (troph. 2.2-2.79),grazing on aquatic plants,2.48,tropical,demersal,NA,100,bc198,Finfish,"Mormyrid, wild, skin-on fillet (incl. bones), raw",muscle_organs,NA,NA,NA,NA,NA,19.2,1.46,fi38,"Otitologbon S.A., Agbaji E.B., Peters O.A., Oniye S.J. (1997). Proximate and mineral composition of three Nigerian freshwater fishes. J Sci Food Agric 75: 312-314",Mormyrus rume,Mormyrus rume,Mormyrus rume,Mormyrus rume,NA,"Nigeria, Zaria, Galma River",Jan-May (dry season),NA,1997,0900198,0,0,0,0,0,1,1,2,fresh
Morone saxatilis,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.47,temperate,demersal,NA,200,bc873,Finfish,"Striped bass, wild, skinless fillet (incl. belly flaps), male (4y), raw",muscle_skinless,NA,NA,NA,0.108376051,0.137723084,19.6,2.63,fi132,"Karahadian C., Fowler K.P., Dyveke H.C. (1995). Comparison of chemical composition of striped bass (Morone saxatilis) from three Chesapeake Bay tributaries with those of two aquaculture hybrid striped bass types. Food Chemistry 54(4): 409-418",Morone saxatilis,Morone saxatilis,Morone saxatilis,Morone saxatilis,Striped bass,"USA, MD, Potomac river","Spring (Apr 1990, May 1990, 1991)",FA converted using XFA,1995,0900892,0,0,0,1,1,1,1,4,freshbrackmarine
Morone saxatilis,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.47,temperate,demersal,NA,200,bc874,Finfish,"Striped bass, wild, skinless fillet (incl. belly flaps), male (4-5y), raw",muscle_skinless,NA,NA,NA,0.116950645,0.127684165,19,2.55,fi132,"Karahadian C., Fowler K.P., Dyveke H.C. (1995). Comparison of chemical composition of striped bass (Morone saxatilis) from three Chesapeake Bay tributaries with those of two aquaculture hybrid striped bass types. Food Chemistry 54(4): 409-418",Morone saxatilis,Morone saxatilis,Morone saxatilis,Morone saxatilis,Striped bass,"USA, MD, Upper Bay","Spring (Apr 1990, May 1990, 1991)",FA converted using XFA,1995,0900893,0,0,0,1,1,1,1,4,freshbrackmarine
Morone saxatilis,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.47,temperate,demersal,NA,200,bc875,Finfish,"Striped bass, wild, skinless fillet (incl. belly flaps), male (4y), raw",muscle_skinless,NA,NA,NA,0.109320718,0.092059552,18.1,1.82,fi132,"Karahadian C., Fowler K.P., Dyveke H.C. (1995). Comparison of chemical composition of striped bass (Morone saxatilis) from three Chesapeake Bay tributaries with those of two aquaculture hybrid striped bass types. Food Chemistry 54(4): 409-418",Morone saxatilis,Morone saxatilis,Morone saxatilis,Morone saxatilis,Striped bass,"USA, MD, Choptank river","Spring (Apr 1990, May 1990, 1991)",FA converted using XFA,1995,0900894,0,0,0,1,1,1,1,4,freshbrackmarine
Morone saxatilis,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.47,temperate,demersal,NA,200,bc876,Finfish,"Striped bass, wild, skinless fillet (incl. belly flaps), male (4y), raw",muscle_skinless,NA,NA,NA,0.153419175,0.2022475,16.4,3.25,fi132,"Karahadian C., Fowler K.P., Dyveke H.C. (1995). Comparison of chemical composition of striped bass (Morone saxatilis) from three Chesapeake Bay tributaries with those of two aquaculture hybrid striped bass types. Food Chemistry 54(4): 409-418",Morone saxatilis,Morone saxatilis,Morone saxatilis,Morone saxatilis,Striped bass,"USA, MD, Upper Bay","Spring (Apr 1990, May 1990, 1991)",FA converted using XFA,1995,0900895,0,0,0,1,1,1,1,4,freshbrackmarine
Morone saxatilis,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.47,temperate,demersal,NA,200,bc877,Finfish,"Striped bass, wild, skinless fillet (incl. belly flaps), male (4y), raw",muscle_skinless,NA,NA,NA,0.030294607,0.039406969,19.2,1.01,fi132,"Karahadian C., Fowler K.P., Dyveke H.C. (1995). Comparison of chemical composition of striped bass (Morone saxatilis) from three Chesapeake Bay tributaries with those of two aquaculture hybrid striped bass types. Food Chemistry 54(4): 409-418",Morone saxatilis,Morone saxatilis,Morone saxatilis,Morone saxatilis,Striped bass,"USA, MD, Liberty Reservoir",Spring (May) 1991,FA converted using XFA,1995,0900896,0,0,0,1,1,1,1,4,freshbrackmarine
Morone saxatilis,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.47,temperate,demersal,NA,200,bc878,Finfish,"Striped bass, wild, skinless fillet (incl. belly flaps), male (4y), raw",muscle_skinless,NA,NA,NA,0.202316218,0.217035819,20.4,3.51,fi132,"Karahadian C., Fowler K.P., Dyveke H.C. (1995). Comparison of chemical composition of striped bass (Morone saxatilis) from three Chesapeake Bay tributaries with those of two aquaculture hybrid striped bass types. Food Chemistry 54(4): 409-418",Morone saxatilis,Morone saxatilis,Morone saxatilis,Morone saxatilis,Striped bass,"USA, MD, Upper Bay","Winter (Oct, Nov) 1990",FA converted using XFA,1995,0900897,0,0,0,1,1,1,1,4,freshbrackmarine
Morone saxatilis,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.47,temperate,demersal,NA,200,bc879,Finfish,"Striped bass, wild, skinless fillet (incl. belly flaps), male (2y), raw",muscle_skinless,NA,NA,NA,0.144192955,0.0885191,21.9,2.65,fi132,"Karahadian C., Fowler K.P., Dyveke H.C. (1995). Comparison of chemical composition of striped bass (Morone saxatilis) from three Chesapeake Bay tributaries with those of two aquaculture hybrid striped bass types. Food Chemistry 54(4): 409-418",Morone saxatilis,Morone saxatilis,Morone saxatilis,Morone saxatilis,Striped bass,"USA, MD, Choptank river",Winter (Jan) 1991,FA converted using XFA,1995,0900898,0,0,0,1,1,1,1,4,freshbrackmarine
Morone saxatilis,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.47,temperate,demersal,NA,200,c466,Finfish,"Striped Bass, muscle",muscle,15,NA,0.27,NA,NA,17.3,2.3,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,Morone saxatilis,Morone saxatilis,Striped Bass,NA,NA,NA,NA,NA,1,0,1,0,0,1,1,4,freshbrackmarine
Morone saxatilis,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.47,temperate,demersal,NA,200,c467,Finfish,"Striped Bass, offal",viscera,NA,NA,NA,NA,NA,16.1,8.3,27,"Sidwell VD: Chemical and Nutritional Composition of Finfishes, Whales, Crustaceans, Mollusks, and Their Products. Maryland: National Oceanic and Atmospheric Administration, Fisheries Office of Science and Technology; 1981.",NA,NA,Morone saxatilis,Morone saxatilis,Striped Bass,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,2,freshbrackmarine
Mugil liza,NA,mainly plants/detritus (troph. 2-2.19),grazing on aquatic plants,2,subtropical,demersal,NA,80,bc863,Finfish,"Lebranche mullet, adult fish, muscle flesh, middle portion, raw",muscle,NA,NA,NA,0.24252,0.63468,NA,2.58,fi131,"Visentainer J.V., D'Addio Noffs M., de Oliveira Carvalho P., de Almeida V.V., de Oliveira C.C., de Souza N.E. (2007). Lipid content and fatty acid composition of 15 marine fish species from the Southeast coast of Brazil. Journal of the American Oil Chemists' Society, 84(6): 543-547",Mugil liza,Mugil liza,Mugil liza,Mugil liza,Lebranche mullet,"Brazil, São Paulo, Santos cost",NA,NA,2007,0900882,0,0,0,1,1,0,1,3,freshbrackmarine
Mycteroperca acutirostris,NA,mainly animals (troph. 2.8 and up),NA,3.4,subtropical,reef-associated,40,80,bc856,Finfish,"Comb grouper, adult fish, muscle flesh, middle portion, raw",muscle,NA,NA,NA,0.44233,1.24747,NA,4.97,fi131,"Visentainer J.V., D'Addio Noffs M., de Oliveira Carvalho P., de Almeida V.V., de Oliveira C.C., de Souza N.E. (2007). Lipid content and fatty acid composition of 15 marine fish species from the Southeast coast of Brazil. Journal of the American Oil Chemists' Society, 84(6): 543-547",Mycteroperca acutirostris,Mycteroperca acutirostris,Mycteroperca acutirostris,Mycteroperca acutirostris,Comb grouper,"Brazil, São Paulo, Santos cost",NA,NA,2007,0900875,0,0,0,1,1,0,1,3,marine
Mycteroperca rubra,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.13,subtropical,demersal,200,144,bc331,Finfish,"Mottled grouper, wild, fillet, raw",muscle,NA,NA,NA,0.041560536,0.117860604,NA,0.72,fi67,"Özogul Y., Özogul F., Cicek E., Polat A., Kuley E. (2009). Fat content and fatty acid composition of 34 marine water fish species from the Mediterranean Sea. International Journal of Food Science and Nutrition 60(6): 464-475",Mycteroperca rubra,Mycteroperca rubra,Mycteroperca rubra,Mycteroperca rubra,Mottled grouper,"Turkey, Mediterranean Sea",NA,FA converted using XFA,2009,0900350,0,0,0,1,1,0,1,3,marine
Mystus cavasius,NA,NA,NA,NA,tropical,demersal,NA,40,bc1378,Finfish,"Gangetic mystus, wild, raw",muscle_organs,120,1.8,1.3,NA,NA,16.8,5.1,fi367,"J.R. Bogard, S.H. Thilsted, G.C. Marks, M.A. Wahab, M.A.R. Hossain, J. Jakobsen, J. Stangoulis. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis 42 (2015) 120–133",Mystus cavasius,NA,Mystus cavasius,Mystus cavasius,Gangetic mystus,"Bangladesh, Mymensingh",Jul-Sep 2012,NA,2015,0902295,1,1,1,0,0,1,1,5,freshbrack
Mystus vittatus,NA,mainly animals (troph. 2.8 and up),variable,3.97,tropical,demersal,NA,21,bc1396,Finfish,"Striped dwarf catfish, wild, raw",muscle_organs,1093,4,3.1,NA,NA,15.1,4.6,fi367,"J.R. Bogard, S.H. Thilsted, G.C. Marks, M.A. Wahab, M.A.R. Hossain, J. Jakobsen, J. Stangoulis. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis 42 (2015) 120–133",Mystus vittatus,Mystus vittatus,Mystus vittatus,Mystus vittatus,Striped dwarf catfish,"Bangladesh, Mymensingh",Jul-Sep 2012,NA,2015,0902313,1,1,1,0,0,1,1,5,freshbrack
