species1,latin_name,pageid,level_1,level_2,common_name,latin_name1,part,preparation,reference,nutrient,concentration,AgeMatMin,feeding_level,feeding_mode,bulk_trophic_level,EnvTemp,BodyShapeI,DemersPelag,DepthRangeDeep,Length,log_concentration,log_length,seanuts_id2,species_name,subgroup,abs_lat
Oncorhynchus tshawytscha,NA,NA,NA,NA,NA,NA,NA,NA,"Wander R.C., Patton B.D. (1991) Lipids and fatty acids of three species of Northeast Pacific finfish harvested in summer. Journal of Food Composition and Analysis, 4, 128-135",fat_g,6.999999999999999,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,140.3333333,1.9459101490553132,4.944020544776742,830,Oncorhynchus tshawytscha,finfish,45.9053
Ophiodon elongatus,NA,NA,NA,NA,NA,NA,NA,NA,"Gordon D.T., Roberts G.L., Heintz D.M. (1979). thiamin, riboflavin and niacin content and stability in pacific coast seafoods. J. Agric. Food Chem. 27(3): 483-490",fat_g,0.98,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.32,temperate,elongated,demersal,475,138.5,-0.020202707317519466,4.930870325627393,831,Ophiodon elongatus,finfish,46.25
Opisthonema oglinum,NA,NA,NA,NA,NA,NA,NA,NA,"Visentainer J.V., D'Addio Noffs M., de Oliveira Carvalho P., de Almeida V.V., de Oliveira C.C., de Souza N.E. (2007). Lipid content and fatty acid composition of 15 marine fish species from the Southeast coast of Brazil. Journal of the American Oil Chemists' Society, 84(6): 543-547",fat_g,13.300000000000002,1,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.6,tropical,fusiform / normal,reef-associated,50,31,2.5877640352277083,3.4339872044851463,832,Opisthonema oglinum,finfish,23.372169
Oreochromis macrochir,NA,NA,NA,NA,NA,NA,NA,NA,"Rasoarahona J.R.E., Barnathan G., Bianchini J.-P., Gaydou E.M. (2005). Influence of season on the lipid content and fatty acid profiles of three tilapia species (Oreochromis niloticus, O. macrochir and Tilapia rendalli) from Madagascar. Food Chemistry 91:683-694",fat_g,1.18,0.7,mainly plants/detritus (troph. 2-2.19),filtering plankton,2.21,tropical,fusiform / normal,benthopelagic,14,43,0.16551443847757333,3.7612001156935624,836,Oreochromis macrochir,finfish,19.065134
Oreochromis macrochir,NA,NA,NA,NA,NA,NA,NA,NA,"Rasoarahona J.R.E., Barnathan G., Bianchini J.-P., Gaydou E.M. (2005). Influence of season on the lipid content and fatty acid profiles of three tilapia species (Oreochromis niloticus, O. macrochir and Tilapia rendalli) from Madagascar. Food Chemistry 91:683-694",fat_g,1.29,0.7,mainly plants/detritus (troph. 2-2.19),filtering plankton,2.21,tropical,fusiform / normal,benthopelagic,14,43,0.25464221837358075,3.7612001156935624,837,Oreochromis macrochir,finfish,19.065134
Oreochromis macrochir,NA,NA,NA,NA,NA,NA,NA,NA,"Rasoarahona J.R.E., Barnathan G., Bianchini J.-P., Gaydou E.M. (2005). Influence of season on the lipid content and fatty acid profiles of three tilapia species (Oreochromis niloticus, O. macrochir and Tilapia rendalli) from Madagascar. Food Chemistry 91:683-694",fat_g,1.37,0.7,mainly plants/detritus (troph. 2-2.19),filtering plankton,2.21,tropical,fusiform / normal,benthopelagic,14,43,0.3148107398400336,3.7612001156935624,838,Oreochromis macrochir,finfish,19.065134
Oreochromis niloticus,NA,NA,NA,NA,NA,NA,NA,NA,"Otitologbon S.A., Agbaji E.B., Peters O.A., Oniye S.J. (1997). Proximate and mineral composition of three Nigerian freshwater fishes. J Sci Food Agric 75: 312-314",fat_g,2.64,1,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809999998,tropical,fusiform / normal,benthopelagic,20,59.999999999999986,0.9707789171582248,4.0943445622221,15,Oreochromis niloticus,finfish,11.066667
Oreochromis niloticus,NA,NA,NA,NA,NA,NA,NA,NA,"Córser P.I., Ferrari G.T., De Martinez Y.B. (2000). Análisis proximal, perfil de ácidos grasos, aminoácidos esenciales y contendido de minerales en doce especies de pescado de importancia comercial en Venezuela. Archivos Latinoamericanos de Nutritcion 50(2): 187-194",fat_g,2.26,1,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809999998,tropical,fusiform / normal,benthopelagic,20,59.999999999999986,0.8153648132841944,4.0943445622221,156,Oreochromis niloticus,finfish,10.654451
Oreochromis niloticus,NA,NA,NA,NA,NA,NA,NA,NA,"Puwastien P., Judprasong K., Kettwan E., Vasanachitt K., Nakngamanong Y., Bhattacharjee L. (1999) Proximate composition of raw and cooked thai freshwater and marine fish. J Food Comp Anal 12: 9-16",fat_g,1.8,1,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809999998,tropical,fusiform / normal,benthopelagic,20,59.999999999999986,0.5877866649021191,4.0943445622221,839,Oreochromis niloticus,finfish,15.484682
Oreochromis niloticus,NA,NA,NA,NA,NA,NA,NA,NA,"Rasoarahona J.R.E., Barnathan G., Bianchini J.-P., Gaydou E.M. (2005). Influence of season on the lipid content and fatty acid profiles of three tilapia species (Oreochromis niloticus, O. macrochir and Tilapia rendalli) from Madagascar. Food Chemistry 91:683-694",fat_g,0.99,1,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809999998,tropical,fusiform / normal,benthopelagic,20,59.999999999999986,-0.01005033585350145,4.0943445622221,842,Oreochromis niloticus,finfish,19.065134
Oreochromis niloticus,NA,NA,NA,NA,NA,NA,NA,NA,"Rasoarahona J.R.E., Barnathan G., Bianchini J.-P., Gaydou E.M. (2005). Influence of season on the lipid content and fatty acid profiles of three tilapia species (Oreochromis niloticus, O. macrochir and Tilapia rendalli) from Madagascar. Food Chemistry 91:683-694",fat_g,1.08,1,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809999998,tropical,fusiform / normal,benthopelagic,20,59.999999999999986,0.0769610411361284,4.0943445622221,843,Oreochromis niloticus,finfish,19.065134
Oreochromis niloticus,NA,NA,NA,NA,NA,NA,NA,NA,"Rasoarahona J.R.E., Barnathan G., Bianchini J.-P., Gaydou E.M. (2005). Influence of season on the lipid content and fatty acid profiles of three tilapia species (Oreochromis niloticus, O. macrochir and Tilapia rendalli) from Madagascar. Food Chemistry 91:683-694",fat_g,0.83,1,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809999998,tropical,fusiform / normal,benthopelagic,20,59.999999999999986,-0.18632957819149348,4.0943445622221,853,Oreochromis niloticus,finfish,19.065134
Oreochromis niloticus,NA,NA,NA,NA,NA,NA,NA,NA,"Masa J., Ogwok P., Muyonga J.H., Kwetegyeka J., Makokha V., Ocen D. (2011). Fatty acid composition of muscle, liver and adipose tissue of freshwater fish from Lake Victoria, Uganda. J Aqua Food Prod Technol 20: 64-72",fat_g,5.23,1,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809999998,tropical,fusiform / normal,benthopelagic,20,59.999999999999986,1.6544112780768316,4.0943445622221,857,Oreochromis niloticus,finfish,0.033333
Oreochromis niloticus,NA,NA,NA,NA,NA,NA,NA,NA,"Andrade A.D., Rubira A.F., Matsushita M., Souza N.E. (1995). ω3 fatty acids in freshwater fish from South Brazil. JAOCS 72(10): 1207-1210",fat_g,2.86,1,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809999998,tropical,fusiform / normal,benthopelagic,20,59.999999999999986,1.0508216248317612,4.0943445622221,1288,Oreochromis niloticus,finfish,23.421
Oreochromis niloticus,NA,NA,NA,NA,NA,NA,NA,NA,"Caula F.C.B., de Oliveira M.P., Maiaa E.L. (2008). Teor de colesterol e composição centesimal de algumas especies de peixes do estado do Ceará. Ciência e Tecnologia de Alimentos 28(4): 959-963",fat_g,1.2,1,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809999998,tropical,fusiform / normal,benthopelagic,20,59.999999999999986,0.1823215567939546,4.0943445622221,1554,Oreochromis niloticus,finfish,3.731862
Oreochromis niloticus,NA,NA,NA,NA,NA,NA,NA,NA,"Luzia L.A., Sampaio G.R., Castellucci C.M.N., Torres E.A.F.S. (2003). The influence of season on the lipid profiles of five commercially important species of Brazilian fish. Food Chemistry 83: 93 - 97",fat_g,1.92,1,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809999998,tropical,fusiform / normal,benthopelagic,20,59.999999999999986,0.6523251860396901,4.0943445622221,1586,Oreochromis niloticus,finfish,23.55052
Oreochromis niloticus,NA,NA,NA,NA,NA,NA,NA,NA,"Luzia L.A., Sampaio G.R., Castellucci C.M.N., Torres E.A.F.S. (2003). The influence of season on the lipid profiles of five commercially important species of Brazilian fish. Food Chemistry 83: 93 - 97",fat_g,1.33,1,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809999998,tropical,fusiform / normal,benthopelagic,20,59.999999999999986,0.28517894223366247,4.0943445622221,1591,Oreochromis niloticus,finfish,23.55052
Oreochromis niloticus,NA,NA,NA,NA,NA,NA,NA,NA,"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",fat_g,2,1,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809999998,tropical,fusiform / normal,benthopelagic,20,59.999999999999986,0.6931471805599453,4.0943445622221,1992,Oreochromis niloticus,finfish,23.81
Oreochromis niloticus,NA,NA,NA,NA,NA,NA,NA,NA,"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",fat_g,2.6,1,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2,tropical,fusiform / normal,benthopelagic,20,59.999999999999986,0.9555114450274363,4.0943445622221,1993,Oreochromis niloticus (),finfish,23.81
Pagellus bogaraveo,NA,NA,NA,NA,NA,NA,NA,NA,"Álvarez V., Medina I., Prego R., Aubourg S.P. (2009). Lipid and mineral distribution in different zones of farmed and wild blackspot seabream (Pagellus bogaraveo). Eur. J. Lipid Sci. Technol. 111: 957-966",fat_g,0.52,4,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.73,subtropical,fusiform / normal,benthopelagic,700,70.00000000000003,-0.6539264674066639,4.248495242049359,86,Pagellus bogaraveo,finfish,42.575055
Pagellus bogaraveo,NA,NA,NA,NA,NA,NA,NA,NA,"Álvarez V., Medina I., Prego R., Aubourg S.P. (2009). Lipid and mineral distribution in different zones of farmed and wild blackspot seabream (Pagellus bogaraveo). Eur. J. Lipid Sci. Technol. 111: 957-966",fat_g,0.53,4,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.73,subtropical,fusiform / normal,benthopelagic,700,70.00000000000003,-0.6348782724359695,4.248495242049359,93,Pagellus bogaraveo,finfish,42.575055
Pagellus bogaraveo,NA,NA,NA,NA,NA,NA,NA,NA,"Álvarez V., Medina I., Prego R., Aubourg S.P. (2009). Lipid and mineral distribution in different zones of farmed and wild blackspot seabream (Pagellus bogaraveo). Eur. J. Lipid Sci. Technol. 111: 957-966",fat_g,0.64,4,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.73,subtropical,fusiform / normal,benthopelagic,700,70.00000000000003,-0.4462871026284195,4.248495242049359,158,Pagellus bogaraveo,finfish,42.575055
Pagellus erythrinus,NA,NA,NA,NA,NA,NA,NA,NA,"Özogul Y., Özogul F. (2007). Fatty acid profiles of commercially important fish species from the Mediterranean, Aegean and Black Seas. Food Chemistry 100: 1634-1638",fat_g,1.67,2.5,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.46,subtropical,fusiform / normal,benthopelagic,300,59.999999999999986,0.5128236264286637,4.0943445622221,861,Pagellus erythrinus,finfish,38.963745
Pagellus erythrinus,NA,NA,NA,NA,NA,NA,NA,NA,"Koubaa A., Abdelmouleh A., Bouain A., Mihoubi N.B. (2010). Experimental and statistical investigations of the global chemical composition of six trawling fish of the Gulf of Gabés (Mediterranean Sea). Journal of the Marine Biological Association of the United Kingdom. 1-7 (article in press).",fat_g,3.18,2.5,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.46,subtropical,fusiform / normal,benthopelagic,300,59.999999999999986,1.1568811967920856,4.0943445622221,863,Pagellus erythrinus,finfish,34.208024
Pagrus caeruleostictus,NA,NA,NA,NA,NA,NA,NA,NA,"Koubaa A., Abdelmouleh A., Bouain A., Mihoubi N.B. (2010). Experimental and statistical investigations of the global chemical composition of six trawling fish of the Gulf of Gabés (Mediterranean Sea). Journal of the Marine Biological Association of the United Kingdom. 1-7 (article in press).",fat_g,2.92,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,NA,NA,NA,NA,90,1.0715836162801904,4.499809670330265,865,Pagrus caeruleostictus,finfish,34.208024
Pagrus caeruleostictus,NA,NA,NA,NA,NA,NA,NA,NA,"Özogul Y., Özogul F., Cicek E., Polat A., Kuley E. (2009). Fat content and fatty acid composition of 34 marine water fish species from the Mediterranean Sea. International Journal of Food Science and Nutrition 60(6): 464-475",fat_g,1.02,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,NA,NA,NA,NA,90,0.01980262729617973,4.499809670330265,866,Pagrus caeruleostictus,finfish,37.370157
Pagrus pagrus,NA,NA,NA,NA,NA,NA,NA,NA,"Miniadis-Meimaroglou S., Dimizas C., Loukas V., Moukas A., Vlachos A., Thomaidis N., Paraskevopoulou V., Dasenakis M. (2007). Proximate composition, fatty acids, cholesterol, minerals in frozen red porgy. Chemistry and Physics of Lipids 146: 104-110",fat_g,0.81,2.5,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.55,subtropical,fusiform / normal,benthopelagic,250,74.99999999999997,-0.21072103131565253,4.31748811353631,867,Pagrus pagrus,finfish,14.764504
Pagrus pagrus,NA,NA,NA,NA,NA,NA,NA,NA,"Loukas V., Dimizas C., Sinanoglou V., Miniadis-Meimaroglou S. (2010). EPA, DHA, cholesterol and phospholipid content in Pagrus pagrus (cultured and wild), Trachinus draco und Trigla lyra from Mediterranean Sea. Chemistry and Physics of Lipids 163: 292-299",fat_g,0.91,2.5,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.55,subtropical,fusiform / normal,benthopelagic,250,74.99999999999997,-0.09431067947124129,4.31748811353631,868,Pagrus pagrus,finfish,39.919841
Pampus argenteus,NA,NA,NA,NA,NA,NA,NA,NA,"Nurnadia A.A., Azrina A., Amin I. (2011). Proximate composition and energetic value of selected marine fish and shellfish from the West coast of Peninsular Malaysia. International Food Research Journal 18: 137-148",fat_g,2.09,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,3.23,NA,NA,NA,NA,59.999999999999986,0.7371640659767196,4.0943445622221,875,Pampus argenteus,finfish,3.144341
Pampus argenteus,NA,NA,NA,NA,NA,NA,NA,NA,"Puwastien P., Judprasong K., Kettwan E., Vasanachitt K., Nakngamanong Y., Bhattacharjee L. (1999) Proximate composition of raw and cooked thai freshwater and marine fish. J Food Comp Anal 12: 9-16",fat_g,6.800000000000001,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,3.23,NA,NA,NA,NA,59.999999999999986,1.916922612182061,4.0943445622221,876,Pampus argenteus,finfish,9.71212
Pampus argenteus,NA,NA,NA,NA,NA,NA,NA,NA,"Osman H., Suriah A.R., Law E.C. (2001). Fatty acid composition and cholesterol content of selected marine fish in Malaysian waters. Food Chemistry 73: 55-60",fat_g,2.91,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,3.23,NA,NA,NA,NA,59.999999999999986,1.0681530811834012,4.0943445622221,1346,Pampus argenteus,finfish,4.210484
Pampus argenteus,NA,NA,NA,NA,NA,NA,NA,NA,"Mathew S., Ammu K. Viswanathan N.P.G., Devadasan K. (1999). Cholesterol content of Indian fish and shellfish. Food Chemistry 66: 455-461",fat_g,1.08,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,3.23,NA,NA,NA,NA,59.999999999999986,0.0769610411361284,4.0943445622221,1470,Pampus argenteus,finfish,20.593684
Pampus argenteus,NA,NA,NA,NA,NA,NA,NA,NA,"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",fat_g,0.9,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,3.23,NA,NA,NA,NA,59.999999999999986,-0.10536051565782628,4.0943445622221,1994,Pampus argenteus,finfish,23.81
Pangasianodon hypophthalmus,NA,NA,NA,NA,NA,NA,NA,NA,"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",fat_g,1.4,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.12,NA,NA,NA,NA,129.99999999999997,0.3364722366212129,4.867534450455582,1990,Pangasianodon hypophthalmus (),finfish,23.81
Parastromateus niger,NA,NA,NA,NA,NA,NA,NA,NA,"Nurnadia A.A., Azrina A., Amin I. (2011). Proximate composition and energetic value of selected marine fish and shellfish from the West coast of Peninsular Malaysia. International Food Research Journal 18: 137-148",fat_g,2.33,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,2.930000067,NA,NA,NA,NA,62.00000000000001,0.8458682675776092,4.127134385045092,893,Parastromateus niger,finfish,3.144341
Parastromateus niger,NA,NA,NA,NA,NA,NA,NA,NA,"Puwastien P., Judprasong K., Kettwan E., Vasanachitt K., Nakngamanong Y., Bhattacharjee L. (1999) Proximate composition of raw and cooked thai freshwater and marine fish. J Food Comp Anal 12: 9-16",fat_g,3.5999999999999996,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,2.930000067,NA,NA,NA,NA,62.00000000000001,1.2809338454620642,4.127134385045092,894,Parastromateus niger,finfish,9.71212
Parastromateus niger,NA,NA,NA,NA,NA,NA,NA,NA,"Osman H., Suriah A.R., Law E.C. (2001). Fatty acid composition and cholesterol content of selected marine fish in Malaysian waters. Food Chemistry 73: 55-60",fat_g,2.79,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,2.930000067,NA,NA,NA,NA,62.00000000000001,1.0260415958332743,4.127134385045092,1345,Parastromateus niger,finfish,4.210484
Parastromateus niger,NA,NA,NA,NA,NA,NA,NA,NA,"Mathew S., Ammu K. Viswanathan N.P.G., Devadasan K. (1999). Cholesterol content of Indian fish and shellfish. Food Chemistry 66: 455-461",fat_g,1.09,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,2.930000067,NA,NA,NA,NA,62.00000000000001,0.08617769624105241,4.127134385045092,1395,Parastromateus niger,finfish,20.593684
