Food Item ID,Database,Subgroup,"Country, region",Type,ISSCAAP,3_alpha,Food name in own language,Food name in English,Processing,Scientific name,ASFIS English name,ASFIS_Sci_name,Season,Other,Sample source,Portion of fish sampled,Life stage,Size of sampled fish,Length,Length_type,Length_source,TL,TL_se,n,n_type,Comments on data processing/methods,Nutrient_ref,BiblioID,EDIBLE,PROTCNT(g),PROTCNP(g),PROT-(g),PROT_g_sd,FAT(g),FAT_sd,FATCE(g),FAT-(g),CHOAVLDF(g),CHOCDF(g),CHO-(g),CA(mg),CA_sd,CA_units,CU(mg),CU_sd,CU_units,FE(mg),FE_sd,FE_units,ID(mcg),K(mg),K_sd,K_units,MN(mg),MN_sd,MN_units,SE(mcg),SE_sd,SE_units,ZN(mg),ZN_sd,ZN_units,VitA_RAE,VitA_RAE_sd,VitA_RAE_units,VIT_E ,VIT_E_sd,VIT_E_units,VITK,VITK_sd,VITK_units,RETOL(mcg),RETOLSUM(mcg),CHOCAL(mcg),VIT_D,VIT_D_sd,VIT_D_units,TOCPHA(mg),THIA(mg),THIA-(mg),RIBF(mg),NIA(mg),NIA-(mg),VITB6A(mg),VITB6_sd,VITB6_units,FOL(mcg),FOL_units,FOL-(mcg),VITB12(mcg),VITC(mg),VITC_sd,VITC_units,Saturated Fatty Acids (total),SAFA_units,22:6 n-3 DHA (g),DHA units,22:6 n-3_sd,Total n-6,n-6 units,Total n-6_sd,20:5 n-3 (EPA),EPA units,20:5 n-3_sd,Total PUFA,Total PUFA units,PUFA_sd,Total n-3 ,Total n-3 units,Total n-3_sd
NA,NA,NA,Bangladesh,come back,NA,NA,Puti,NA,r,Puntius sophore,NA,Puntius sophore,NA,NA,come back ,raw cleaned parts,NA,NA,,,,,,4,come back,,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.20,0.20,g/100g raw cleaned parts,NA,NA,come back,3.00,0.90,mg/ raw cleaned parts,NA,NA,NA,come back,NA,NA,come back,NA,NA,come back,3.10,0.50,mg/100g raw cleaned parts,60.00,20.00,contents per 100g raw cleaned parts,NA,NA,come back,NA,NA,come back,NA,NA,NA,NA,NA,come back,NA,NA,NA,NA,NA,NA,NA,come back,come back,NA,,NA,NA,NA,come back,come back,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,come back,come back,NA,NA,Chanwa phlieng,NA,r,Esomus longimanus,NA,Cyprinidae,October and November 2001,NA,come back ,"raw, cleaned fish according to traditional Cambodian practices",NA,.3,,,,,,4,"number of samples collected from separate sampling sites. Each sample contained at least 50g of fish. Number of fish in a sample was 1-130, depending on size of fish",,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.00,8.20,g Ca/kg dry mass,NA,NA,come back,451.00,155.00,mg Fe/kg dry mass,NA,NA,NA,come back,NA,NA,come back,NA,NA,come back,203.00,19.00,mg Zn/kg dry mass,NA,NA,NA,NA,NA,come back,NA,NA,come back,NA,NA,NA,NA,NA,come back,NA,NA,NA,NA,NA,NA,NA,come back,come back,NA,,NA,NA,NA,come back,come back,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,come back,come back,NA,NA,Chhdor,NA,r,Channa micropeltes,NA,Channa micropeltes,October and November 2001,NA,come back ,"raw, cleaned fish according to traditional Cambodian practices",NA,93,,,,,,3,"number of samples collected from separate sampling sites. Each sample contained at least 50g of fish. Number of fish in a sample was 1-130, depending on size of fish",,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.30,4.50,g Ca/kg dry mass,NA,NA,come back,51.50,2.30,mg Fe/kg dry mass,NA,NA,NA,come back,NA,NA,come back,NA,NA,come back,60.10,2.30,mg Zn/kg dry mass,NA,NA,NA,NA,NA,come back,NA,NA,come back,NA,NA,NA,NA,NA,come back,NA,NA,NA,NA,NA,NA,NA,come back,come back,NA,,NA,NA,NA,come back,come back,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,come back,come back,NA,NA,Ros,NA,r,Channa marulius,NA,Channa marulius,October and November 2001,NA,come back ,"raw, cleaned fish according to traditional Cambodian practices",NA,91,,,,,,3,"number of samples collected from separate sampling sites. Each sample contained at least 50g of fish. Number of fish in a sample was 1-130, depending on size of fish",,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.40,9.20,g Ca/kg dry mass,NA,NA,come back,62.30,34.30,mg Fe/kg dry mass,NA,NA,NA,come back,NA,NA,come back,NA,NA,come back,61.10,3.60,mg Zn/kg dry mass,NA,NA,NA,NA,NA,come back,NA,NA,come back,NA,NA,NA,NA,NA,come back,NA,NA,NA,NA,NA,NA,NA,come back,come back,NA,,NA,NA,NA,come back,come back,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,come back,come back,NA,NA,Chikra,NA,r,Mastocembelus aculeatus,NA,Mastacembelidae,come back,NA,come back ,come back,NA,NA,38.0,,,3.30,0.40,come back,come back,,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.00,NA,NA,NA,NA,come back,2.50,NA,come back,NA,NA,NA,come back,NA,NA,come back,NA,NA,come back,1.20,NA,come back ,100.00,NA,NA,NA,NA,come back,NA,NA,come back,NA,NA,NA,NA,NA,come back,NA,NA,NA,NA,NA,NA,NA,come back,come back,NA,,NA,NA,NA,NA,come back,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,come back,come back,NA,NA,Chanwa phlieng,NA,r,Esomus longimanus,NA,Cyprinidae,come back,NA,come back ,come back,NA,NA,8.0,,,3.30,0.43,come back,come back,,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350.00,NA,NA,NA,NA,come back,45.10,NA,come back,NA,NA,NA,come back,NA,NA,come back,NA,NA,come back,20.30,NA,come back ,100-500,NA,NA,NA,NA,come back,NA,NA,come back,NA,NA,NA,NA,NA,come back,NA,NA,NA,NA,NA,NA,NA,come back,come back,NA,,NA,NA,NA,NA,come back,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,come back,come back,NA,NA,Diep/Chhaur,NA,r,Channa micropeltes,NA,Channa micropeltes,come back,NA,come back ,come back,NA,NA,130.0,,,3.90,0.55,come back,come back,,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,453.00,NA,NA,NA,NA,come back,5.20,NA,come back,NA,NA,NA,come back,NA,NA,come back,NA,NA,come back,6.00,NA,come back ,100.00,NA,NA,NA,NA,come back,NA,NA,come back,NA,NA,NA,NA,NA,come back,NA,NA,NA,NA,NA,NA,NA,come back,come back,NA,,NA,NA,NA,NA,come back,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,come back,come back,NA,NA,Ros/Ptuok/Raws,NA,r,Channa marulius,NA,Channa marulius,come back,NA,come back ,come back,NA,NA,183.0,,,4.50,0.80,come back,come back,,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,604.00,NA,NA,NA,NA,come back,6.20,NA,come back,NA,NA,NA,come back,NA,NA,come back,NA,NA,come back,6.10,NA,come back ,100-500,NA,NA,NA,NA,come back,NA,NA,come back,NA,NA,NA,NA,NA,come back,NA,NA,NA,NA,NA,NA,NA,come back,come back,NA,,NA,NA,NA,NA,come back,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,come back,come back,NA,NA,Darkina,NA,r,Esomus danricus,NA,Esomus danricus,come back,NA,come back ,come back,NA,NA,13.0,,,2.60,0.30,come back,come back,,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,775.00,NA,NA,NA,NA,come back,12.00,NA,come back,NA,NA,NA,come back,NA,NA,come back,NA,NA,come back,4.00,NA,come back ,500-1500,NA,NA,NA,NA,come back,NA,NA,come back,NA,NA,NA,NA,NA,come back,NA,NA,NA,NA,NA,NA,NA,come back,come back,NA,,NA,NA,NA,NA,come back,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,come back,come back,NA,NA,Mola,NA,r,Amblypharyngodon mola,NA,Amblypharyngodon mola,come back,NA,come back ,come back,NA,NA,20.0,max,FishBase,2.90,0.30,come back,come back,,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,776.00,NA,NA,NA,NA,come back,5.70,NA,come back,NA,NA,NA,come back,NA,NA,come back,NA,NA,come back,3.20,NA,come back ,2680.00,NA,NA,NA,NA,come back,NA,NA,come back,NA,NA,NA,NA,NA,come back,NA,NA,NA,NA,NA,NA,NA,come back,come back,NA,,NA,NA,NA,NA,come back,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,come back,come back,NA,NA,Chanda,NA,r,Chanda nama,NA,Chanda nama,come back,NA,come back ,come back,NA,NA,11.0,,,3.60,0.54,come back,come back,,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,863.00,NA,NA,NA,NA,come back,2.10,NA,come back,NA,NA,NA,come back,NA,NA,come back,NA,NA,come back,2.00,NA,come back ,100-500,NA,NA,NA,NA,come back,NA,NA,come back,NA,NA,NA,NA,NA,come back,NA,NA,NA,NA,NA,NA,NA,come back,come back,NA,,NA,NA,NA,NA,come back,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Bangladesh,come back,NA,NA,Chanda,NA,r,Chanda nama,NA,Chanda nama,NA,NA,come back ,raw cleaned parts,NA,NA,,,,,,come back,come back,,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g/100g raw cleaned parts after correcting for calcium in plate waste (mainly bones),NA,NA,come back,NA,NA,NA,NA,NA,NA,come back,NA,NA,come back,NA,NA,come back,NA,NA,NA,NA,NA,NA,NA,NA,come back,NA,NA,come back,NA,NA,NA,NA,NA,come back,NA,NA,NA,NA,NA,NA,NA,come back,come back,NA,,NA,NA,NA,come back,come back,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Bangladesh,come back,NA,NA,Baim/Chikra,NA,r,Macrognathus pancahu,NA,Mastacembelidae,NA,NA,come back ,raw cleaned parts,NA,NA,,,,,,NA,come back,,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g/100g raw cleaned parts,NA,NA,come back,NA,NA,mg/ raw cleaned parts,NA,NA,NA,come back,NA,NA,come back,NA,NA,come back,NA,NA,mg/100g raw cleaned parts,90.00,NA,contents per 100g raw cleaned parts,NA,NA,come back,NA,NA,come back,NA,NA,NA,NA,NA,come back,NA,NA,NA,NA,NA,NA,NA,come back,come back,NA,,NA,NA,NA,come back,come back,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Bangladesh,come back,NA,NA,Baim/Chikra,NA,r,Macrognathus pancahu,NA,NA,NA,NA,come back ,raw cleaned parts,NA,NA,,,,,,NA,come back,,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g/100g raw cleaned parts after correcting for calcium in plate waste (mainly bones),NA,NA,come back,NA,NA,NA,NA,NA,NA,come back,NA,NA,come back,NA,NA,come back,NA,NA,NA,NA,NA,NA,NA,NA,come back,NA,NA,come back,NA,NA,NA,NA,NA,come back,NA,NA,NA,NA,NA,NA,NA,come back,come back,NA,,NA,NA,NA,come back,come back,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Bangladesh,come back,NA,NA,Baim/Chikra,NA,r,Mastacembelus armatus,NA,Mastacembelidae,NA,NA,come back ,raw cleaned parts,NA,NA,,,,,,NA,come back,,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g/100g raw cleaned parts,NA,NA,come back,NA,NA,mg/ raw cleaned parts,NA,NA,NA,come back,NA,NA,come back,NA,NA,come back,NA,NA,mg/100g raw cleaned parts,30.00,NA,contents per 100g raw cleaned parts,NA,NA,come back,NA,NA,come back,NA,NA,NA,NA,NA,come back,NA,NA,NA,NA,NA,NA,NA,come back,come back,NA,,NA,NA,NA,come back,come back,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,come back,come back,NA,NA,,NA,r,Parachela siamensis,NA,Cyprinidae,October and November 2001,NA,come back ,"raw, edible parts head excluded",NA,2,,,,,,1,"number of samples. Each sample contained variable numbers of fish of uniform size. Collected at local markets or landing sites in Kampong Chhnang, Kandal and Phnom Penh",,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,come back,NA,NA,NA,NA,NA,NA,come back,NA,NA,come back,NA,NA,come back,NA,NA,NA,51.00,NA,total vitamin A RAE/100g,NA,NA,come back,NA,NA,come back,NA,NA,NA,NA,NA,come back,NA,NA,NA,NA,NA,NA,NA,come back,come back,NA,,NA,NA,NA,come back,come back,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,come back,come back,NA,NA,,NA,r,Parachela siamensis,NA,Cyprinidae,October and November 2001,NA,come back ,"raw, edible parts, head included",NA,15,,,,,,2,"number of samples. Each sample contained variable numbers of fish of uniform size. Collected at local markets or landing sites in Kampong Chhnang, Kandal and Phnom Penh",,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,come back,NA,NA,NA,NA,NA,NA,come back,NA,NA,come back,NA,NA,come back,NA,NA,NA,416.00,NA,total vitamin A RAE/100g,NA,NA,come back,NA,NA,come back,NA,NA,NA,NA,NA,come back,NA,NA,NA,NA,NA,NA,NA,come back,come back,NA,,NA,NA,NA,come back,come back,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Bangladesh,come back,NA,NA,Chanda,NA,r,Parambassis baculis,NA,Ambassidae,NA,NA,come back ,raw cleaned parts,NA,NA,,,,,,NA,come back,,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g/100g raw cleaned parts,NA,NA,come back,NA,NA,mg/ raw cleaned parts,NA,NA,NA,come back,NA,NA,come back,NA,NA,come back,NA,NA,mg/100g raw cleaned parts,340.00,105.00,contents per 100g raw cleaned parts,NA,NA,come back,NA,NA,come back,NA,NA,NA,NA,NA,come back,NA,NA,NA,NA,NA,NA,NA,come back,come back,NA,,NA,NA,NA,come back,come back,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Bangladesh,come back,NA,NA,Chanda,NA,r,Parambassis baculis,NA,Ambassidae,NA,NA,come back ,raw cleaned parts,NA,NA,,,,,,NA,come back,,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g/100g raw cleaned parts after correcting for calcium in plate waste (mainly bones),NA,NA,come back,NA,NA,NA,NA,NA,NA,come back,NA,NA,come back,NA,NA,come back,NA,NA,NA,NA,NA,NA,NA,NA,come back,NA,NA,come back,NA,NA,NA,NA,NA,come back,NA,NA,NA,NA,NA,NA,NA,come back,come back,NA,,NA,NA,NA,come back,come back,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Cambodia,come back,NA,NA,Kangtrang preng,NA,r,Parambassis wolffi,NA,Ambassidae,NA,NA,come back ,raw cleaned parts,NA,NA,,,,,,3,come back,,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g/100g raw cleaned parts after correcting for calcium in plate waste (mainly bones),NA,NA,come back,NA,NA,NA,NA,NA,NA,come back,NA,NA,come back,NA,NA,come back,NA,NA,NA,NA,NA,NA,NA,NA,come back,NA,NA,come back,NA,NA,NA,NA,NA,come back,NA,NA,NA,NA,NA,NA,NA,come back,come back,NA,,NA,NA,NA,come back,come back,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Bangladesh,come back,NA,NA,Puti,NA,r,Puntius chola,NA,Puntius spp,NA,NA,come back ,raw cleaned parts,NA,NA,,,,,,NA,come back,,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g/100g raw cleaned parts,NA,NA,come back,NA,NA,mg/ raw cleaned parts,NA,NA,NA,come back,NA,NA,come back,NA,NA,come back,NA,NA,mg/100g raw cleaned parts,70.00,NA,contents per 100g raw cleaned parts,NA,NA,come back,NA,NA,come back,NA,NA,NA,NA,NA,come back,NA,NA,NA,NA,NA,NA,NA,come back,come back,NA,,NA,NA,NA,come back,come back,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Bangladesh,come back,NA,NA,Puti,NA,r,Puntius chola,NA,Puntius spp,NA,NA,come back ,raw cleaned parts,NA,NA,,,,,,NA,come back,,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g/100g raw cleaned parts after correcting for calcium in plate waste (mainly bones),NA,NA,come back,NA,NA,NA,NA,NA,NA,come back,NA,NA,come back,NA,NA,come back,NA,NA,NA,NA,NA,NA,NA,NA,come back,NA,NA,come back,NA,NA,NA,NA,NA,come back,NA,NA,NA,NA,NA,NA,NA,come back,come back,NA,,NA,NA,NA,come back,come back,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Bangladesh,come back,NA,NA,Puti,NA,r,Puntius ticto,NA,Puntius ticto,NA,NA,come back ,raw cleaned parts,NA,NA,,,,,,NA,come back,,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g/100g raw cleaned parts,NA,NA,come back,NA,NA,mg/ raw cleaned parts,NA,NA,NA,come back,NA,NA,come back,NA,NA,come back,NA,NA,mg/100g raw cleaned parts,20.00,NA,contents per 100g raw cleaned parts,NA,NA,come back,NA,NA,come back,NA,NA,NA,NA,NA,come back,NA,NA,NA,NA,NA,NA,NA,come back,come back,NA,,NA,NA,NA,come back,come back,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Bangladesh,come back,NA,NA,Puti,NA,r,Puntius ticto,NA,Puntius ticto,NA,NA,come back ,raw cleaned parts,NA,NA,,,,,,NA,come back,,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g/100g raw cleaned parts after correcting for calcium in plate waste (mainly bones),NA,NA,come back,NA,NA,NA,NA,NA,NA,come back,NA,NA,come back,NA,NA,come back,NA,NA,NA,NA,NA,NA,NA,NA,come back,NA,NA,come back,NA,NA,NA,NA,NA,come back,NA,NA,NA,NA,NA,NA,NA,come back,come back,NA,,NA,NA,NA,come back,come back,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Cambodia,come back,NA,NA,Changwe mool,NA,r,Rasbora torniere,NA,Rasbora tawarensis,NA,NA,come back ,raw cleaned parts,NA,NA,,,,,,3,come back,,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,Roos et al. 2007. The role of fish in food-based strategies to combat vitamin A and mineral deficiencies in developing countries. The Journal of Nutrition.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g/100g raw cleaned parts after correcting for calcium in plate waste (mainly bones),NA,NA,come back,NA,NA,NA,NA,NA,NA,come back,NA,NA,come back,NA,NA,come back,NA,NA,NA,NA,NA,NA,NA,NA,come back,NA,NA,come back,NA,NA,NA,NA,NA,come back,NA,NA,NA,NA,NA,NA,NA,come back,come back,NA,,NA,NA,NA,come back,come back,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,come back,come back,NA,NA,Cod,NA,r,Gadus morhua,NA,Gadus morhua,come back,NA,come back ,come back,NA,NA,,,,,,come back,come back,,Sioen et al. 2006,Sioen et al. 2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,come back,NA,NA,NA,NA,NA,NA,come back,NA,NA,come back,NA,NA,come back,NA,NA,NA,NA,NA,NA,NA,NA,come back,NA,NA,come back,NA,NA,NA,NA,NA,come back,NA,NA,NA,NA,NA,NA,NA,come back,come back,NA,,NA,NA,NA,NA,come back,NA,,1.50,g/kg wet weight,NA,NA,NA,NA,0.60,g/kg wet weight,NA,NA,NA,NA,NA,NA,NA
