species,CA_mg,ZN_mg,FE_mg,EPA_g,DHA_g,Length,max_length,Subgroup,Habitat,TL,FoodTroph,Herbivory2,Abs_lat,DemersPelag,taxon
Nephrops norvegicus,NA,NA,NA,0.065331,0.0787815,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.37083333,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.065331,0.0787815,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.37083333,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.065331,0.0787815,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.37083333,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.065331,0.0787815,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.37083333,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.065331,0.0787815,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.37083333,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.065331,0.0787815,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.37083333,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.065331,0.0787815,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.37083333,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.065331,0.0787815,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.37083333,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,110,1.81,1.99,NA,NA,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,110,1.81,1.99,NA,NA,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,110,1.81,1.99,NA,NA,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,110,1.81,1.99,NA,NA,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,110,1.81,1.99,NA,NA,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,110,1.81,1.99,NA,NA,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,110,1.81,1.99,NA,NA,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,110,1.81,1.99,NA,NA,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,110,1.81,1.99,NA,NA,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,110,1.81,1.99,NA,NA,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,110,1.81,1.99,NA,NA,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,110,1.81,1.99,NA,NA,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,110,1.81,1.99,NA,NA,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.006342894,0.009054711,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.006342894,0.009054711,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.006342894,0.009054711,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.006342894,0.009054711,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.006342894,0.009054711,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.006342894,0.009054711,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.006342894,0.009054711,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.006342894,0.009054711,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.006342894,0.009054711,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.006342894,0.009054711,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.006342894,0.009054711,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.006342894,0.009054711,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.006342894,0.009054711,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,NA,NA,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),39.019184,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,NA,NA,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),39.019184,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,NA,NA,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),39.019184,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,NA,NA,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),39.019184,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,NA,NA,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),39.019184,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,NA,NA,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),39.019184,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,NA,NA,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),39.019184,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,NA,NA,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),39.019184,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,NA,NA,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),39.019184,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,NA,NA,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),39.019184,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,NA,NA,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),39.019184,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,NA,NA,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),39.019184,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,NA,NA,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),39.019184,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.01424853,0.020131794,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.01424853,0.020131794,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.01424853,0.020131794,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.01424853,0.020131794,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.01424853,0.020131794,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.01424853,0.020131794,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.01424853,0.020131794,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.01424853,0.020131794,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.01424853,0.020131794,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.01424853,0.020131794,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.01424853,0.020131794,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.01424853,0.020131794,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.01424853,0.020131794,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),37.017954,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.05204254,0.049944343,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),63.968654,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.05204254,0.049944343,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),63.968654,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.05204254,0.049944343,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),63.968654,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.05204254,0.049944343,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),63.968654,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.05204254,0.049944343,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),63.968654,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.05204254,0.049944343,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),63.968654,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.05204254,0.049944343,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),63.968654,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.05204254,0.049944343,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),63.968654,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.05204254,0.049944343,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),63.968654,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.05204254,0.049944343,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),63.968654,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.05204254,0.049944343,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),63.968654,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.05204254,0.049944343,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),63.968654,benthic,"Lobsters, spiny-rock lobsters"
Nephrops norvegicus,NA,NA,NA,0.05204254,0.049944343,24,8,Crustacean,marine,2.88,2.87,plants/detritus+animals (troph. 2.2-2.79),63.968654,benthic,"Lobsters, spiny-rock lobsters"
Octopus vulgaris,NA,NA,NA,NA,NA,130,130,Molluscs,marine,NA,3.6,mainly animals (troph. 2.8 and up),39.019184,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,NA,NA,130,130,Molluscs,marine,NA,3.6,mainly animals (troph. 2.8 and up),39.019184,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,NA,NA,130,130,Molluscs,marine,NA,3.6,mainly animals (troph. 2.8 and up),39.019184,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,NA,NA,130,130,Molluscs,marine,NA,3.6,mainly animals (troph. 2.8 and up),39.019184,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,NA,NA,130,130,Molluscs,marine,NA,3.6,mainly animals (troph. 2.8 and up),39.019184,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,NA,NA,130,130,Molluscs,marine,NA,3.6,mainly animals (troph. 2.8 and up),39.019184,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,NA,NA,130,130,Molluscs,marine,NA,3.6,mainly animals (troph. 2.8 and up),39.019184,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,NA,NA,130,130,Molluscs,marine,NA,3.6,mainly animals (troph. 2.8 and up),39.019184,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,NA,NA,130,130,Molluscs,marine,NA,3.6,mainly animals (troph. 2.8 and up),39.019184,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,NA,NA,130,130,Molluscs,marine,NA,3.6,mainly animals (troph. 2.8 and up),39.019184,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,NA,NA,130,130,Molluscs,marine,NA,3.6,mainly animals (troph. 2.8 and up),39.019184,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,NA,NA,130,130,Molluscs,marine,NA,3.6,mainly animals (troph. 2.8 and up),39.019184,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,NA,NA,130,130,Molluscs,marine,NA,3.6,mainly animals (troph. 2.8 and up),39.019184,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,NA,NA,130,130,Molluscs,marine,NA,3.6,mainly animals (troph. 2.8 and up),39.019184,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,0.0376029,0.04387005,130,130,Molluscs,marine,NA,3.6,mainly animals (troph. 2.8 and up),39.019184,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,0.0376029,0.04387005,130,130,Molluscs,marine,NA,3.6,mainly animals (troph. 2.8 and up),39.019184,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,0.0376029,0.04387005,130,130,Molluscs,marine,NA,3.6,mainly animals (troph. 2.8 and up),39.019184,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,0.0376029,0.04387005,130,130,Molluscs,marine,NA,3.6,mainly animals (troph. 2.8 and up),39.019184,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,0.0376029,0.04387005,130,130,Molluscs,marine,NA,3.6,mainly animals (troph. 2.8 and up),39.019184,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,0.0376029,0.04387005,130,130,Molluscs,marine,NA,3.6,mainly animals (troph. 2.8 and up),39.019184,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,0.0376029,0.04387005,130,130,Molluscs,marine,NA,3.6,mainly animals (troph. 2.8 and up),39.019184,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,NA,NA,130,130,Molluscs,marine,NA,3.6,mainly animals (troph. 2.8 and up),39.019184,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,NA,NA,130,130,Molluscs,marine,NA,3.6,mainly animals (troph. 2.8 and up),39.019184,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,NA,NA,130,130,Molluscs,marine,NA,3.6,mainly animals (troph. 2.8 and up),39.019184,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,NA,NA,130,130,Molluscs,marine,NA,3.6,mainly animals (troph. 2.8 and up),39.019184,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,NA,NA,130,130,Molluscs,marine,NA,3.6,mainly animals (troph. 2.8 and up),39.019184,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,NA,NA,130,130,Molluscs,marine,NA,3.6,mainly animals (troph. 2.8 and up),39.019184,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,NA,NA,130,130,Molluscs,marine,NA,3.6,mainly animals (troph. 2.8 and up),39.019184,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,0.038287273,0.066715065,130,32,Molluscs,marine,3.55,3.6,mainly animals (troph. 2.8 and up),34.553128,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,0.038287273,0.066715065,130,32,Molluscs,marine,3.55,3.6,mainly animals (troph. 2.8 and up),34.553128,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,0.038287273,0.066715065,130,32,Molluscs,marine,3.55,3.6,mainly animals (troph. 2.8 and up),34.553128,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,0.038287273,0.066715065,130,32,Molluscs,marine,3.55,3.6,mainly animals (troph. 2.8 and up),34.553128,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,0.038287273,0.066715065,130,32,Molluscs,marine,3.55,3.6,mainly animals (troph. 2.8 and up),34.553128,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,0.038287273,0.066715065,130,32,Molluscs,marine,3.55,3.6,mainly animals (troph. 2.8 and up),34.553128,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,0.038287273,0.066715065,130,32,Molluscs,marine,3.55,3.6,mainly animals (troph. 2.8 and up),34.553128,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,0.073702872,0.176151672,130,32,Molluscs,marine,3.55,3.6,mainly animals (troph. 2.8 and up),34.553128,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,0.073702872,0.176151672,130,32,Molluscs,marine,3.55,3.6,mainly animals (troph. 2.8 and up),34.553128,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,0.073702872,0.176151672,130,32,Molluscs,marine,3.55,3.6,mainly animals (troph. 2.8 and up),34.553128,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,0.073702872,0.176151672,130,32,Molluscs,marine,3.55,3.6,mainly animals (troph. 2.8 and up),34.553128,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,0.073702872,0.176151672,130,32,Molluscs,marine,3.55,3.6,mainly animals (troph. 2.8 and up),34.553128,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,0.073702872,0.176151672,130,32,Molluscs,marine,3.55,3.6,mainly animals (troph. 2.8 and up),34.553128,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,0.073702872,0.176151672,130,32,Molluscs,marine,3.55,3.6,mainly animals (troph. 2.8 and up),34.553128,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,0.10157948,0.163680752,130,32,Molluscs,marine,3.55,3.6,mainly animals (troph. 2.8 and up),34.553128,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,0.10157948,0.163680752,130,32,Molluscs,marine,3.55,3.6,mainly animals (troph. 2.8 and up),34.553128,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,0.10157948,0.163680752,130,32,Molluscs,marine,3.55,3.6,mainly animals (troph. 2.8 and up),34.553128,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,0.10157948,0.163680752,130,32,Molluscs,marine,3.55,3.6,mainly animals (troph. 2.8 and up),34.553128,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,0.10157948,0.163680752,130,32,Molluscs,marine,3.55,3.6,mainly animals (troph. 2.8 and up),34.553128,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,0.10157948,0.163680752,130,32,Molluscs,marine,3.55,3.6,mainly animals (troph. 2.8 and up),34.553128,reef-associated,"Squids, cuttlefishes, octopuses"
Octopus vulgaris,NA,NA,NA,0.10157948,0.163680752,130,32,Molluscs,marine,3.55,3.6,mainly animals (troph. 2.8 and up),34.553128,reef-associated,"Squids, cuttlefishes, octopuses"
Ostrea edulis,NA,NA,NA,NA,NA,12,20,Molluscs,marine,NA,2,mainly plants/detritus (troph. 2-2.19),39.019184,sessile,Oysters
Palaemon serratus,NA,NA,NA,NA,NA,11,11,Crustacean,marine,2.7,2.69,plants/detritus+animals (troph. 2.2-2.79),5.516667,benthic,"Shrimps, prawns"
Palinurus elephas,NA,NA,NA,0.259965504,0.10560128,50,15,Crustacean,marine,2.6,3.34,plants/detritus+animals (troph. 2.2-2.79),37.966667,benthic,"Lobsters, spiny-rock lobsters"
Palinurus elephas,NA,NA,NA,0.259965504,0.10560128,50,15,Crustacean,marine,2.6,3.34,plants/detritus+animals (troph. 2.2-2.79),37.966667,benthic,"Lobsters, spiny-rock lobsters"
Palinurus elephas,NA,NA,NA,0.259965504,0.10560128,50,15,Crustacean,marine,2.6,3.34,plants/detritus+animals (troph. 2.2-2.79),37.966667,benthic,"Lobsters, spiny-rock lobsters"
Palinurus elephas,NA,NA,NA,0.259965504,0.10560128,50,15,Crustacean,marine,2.6,3.34,plants/detritus+animals (troph. 2.2-2.79),37.966667,benthic,"Lobsters, spiny-rock lobsters"
Palinurus elephas,NA,NA,NA,0.195983552,0.162750208,50,15,Crustacean,marine,2.6,3.34,plants/detritus+animals (troph. 2.2-2.79),37.966667,benthic,"Lobsters, spiny-rock lobsters"
Palinurus elephas,NA,NA,NA,0.195983552,0.162750208,50,15,Crustacean,marine,2.6,3.34,plants/detritus+animals (troph. 2.2-2.79),37.966667,benthic,"Lobsters, spiny-rock lobsters"
Palinurus elephas,NA,NA,NA,0.195983552,0.162750208,50,15,Crustacean,marine,2.6,3.34,plants/detritus+animals (troph. 2.2-2.79),37.966667,benthic,"Lobsters, spiny-rock lobsters"
Palinurus elephas,NA,NA,NA,0.195983552,0.162750208,50,15,Crustacean,marine,2.6,3.34,plants/detritus+animals (troph. 2.2-2.79),37.966667,benthic,"Lobsters, spiny-rock lobsters"
