,Food.Item.ID,species,taxon,max_size,max_length,TL,lwA,lwB,Habitat,Subgroup,Abs_lat,Latitude,max_length_study,nutrient,concentration,RDI
8301,901039,Trachypenaeus curvirostris,"Shrimps, prawns",NA,8.1,NA,NA,NA,marine,Crustacean,34.854423,34.854423,9,FAT,NA,70
1173,901039,Trachypenaeus curvirostris,"Shrimps, prawns",NA,8.1,NA,NA,NA,marine,Crustacean,34.854423,34.854423,9,CA_mg,NA,1200
7113,901039,Trachypenaeus curvirostris,"Shrimps, prawns",NA,8.1,NA,NA,NA,marine,Crustacean,34.854423,34.854423,9,HG_mcg,NA,NA
3106,901040,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,DHA_g,NA,1
1918,901040,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,EPA_g,NA,1
5482,901040,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,ZN_mg,NA,11
4294,901040,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,FE_mg,1.51,18
9046,901040,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,PROTEIN,20.58,56
7858,901040,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,FAT,NA,70
730,901040,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,CA_mg,59.5,1200
6670,901040,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,HG_mcg,NA,NA
9812,901040,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,DHA_g,NA,1
9627,901040,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,EPA_g,NA,1
10552,901040,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,FAT,NA,70
9997,901040,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,FE_mg,1.51,18
10367,901040,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,HG_mcg,NA,NA
10737,901040,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,PROTEIN,20.58,50
10182,901040,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,ZN_mg,NA,11
3104,901041,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,DHA_g,NA,1
1916,901041,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,EPA_g,NA,1
5480,901041,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,ZN_mg,NA,11
4292,901041,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,FE_mg,1.58,18
9044,901041,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,PROTEIN,20.44,56
7856,901041,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,FAT,NA,70
728,901041,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,CA_mg,60.3,1200
6668,901041,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,HG_mcg,NA,NA
9810,901041,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,DHA_g,NA,1
9625,901041,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,EPA_g,NA,1
10550,901041,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,FAT,NA,70
9995,901041,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,FE_mg,1.58,18
10365,901041,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,HG_mcg,NA,NA
10735,901041,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,PROTEIN,20.44,50
10180,901041,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,ZN_mg,NA,11
3107,901042,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,DHA_g,NA,1
1919,901042,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,EPA_g,NA,1
5483,901042,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,ZN_mg,NA,11
4295,901042,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,FE_mg,1.46,18
9047,901042,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,PROTEIN,21.7,56
7859,901042,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,FAT,NA,70
731,901042,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,CA_mg,60.3,1200
6671,901042,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,HG_mcg,NA,NA
9813,901042,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,DHA_g,NA,1
9628,901042,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,EPA_g,NA,1
10553,901042,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,FAT,NA,70
9998,901042,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,FE_mg,1.46,18
10368,901042,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,HG_mcg,NA,NA
10738,901042,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,PROTEIN,21.7,50
10183,901042,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,ZN_mg,NA,11
3105,901043,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,DHA_g,NA,1
1917,901043,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,EPA_g,NA,1
5481,901043,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,ZN_mg,NA,11
4293,901043,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,FE_mg,1.36,18
9045,901043,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,PROTEIN,20.48,56
7857,901043,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,FAT,NA,70
729,901043,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,CA_mg,61.1,1200
6669,901043,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,HG_mcg,NA,NA
9811,901043,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,DHA_g,NA,1
9626,901043,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,EPA_g,NA,1
10551,901043,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,FAT,NA,70
9996,901043,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,FE_mg,1.36,18
10366,901043,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,HG_mcg,NA,NA
10736,901043,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,PROTEIN,20.48,50
10181,901043,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93,ZN_mg,NA,11
2909,901044,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,DHA_g,NA,1
1721,901044,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,EPA_g,NA,1
5285,901044,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,ZN_mg,NA,11
4097,901044,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,FE_mg,1.66,18
8849,901044,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,PROTEIN,21.06,56
7661,901044,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,FAT,NA,70
533,901044,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,CA_mg,62.4,1200
6473,901044,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,HG_mcg,NA,NA
9753,901044,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,DHA_g,NA,1
9568,901044,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,EPA_g,NA,1
10493,901044,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,FAT,NA,70
9938,901044,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,FE_mg,1.66,18
10308,901044,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,HG_mcg,NA,NA
10678,901044,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,PROTEIN,21.06,50
10123,901044,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,ZN_mg,NA,11
2910,901045,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,DHA_g,NA,1
1722,901045,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,EPA_g,NA,1
5286,901045,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,ZN_mg,NA,11
4098,901045,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,FE_mg,1.55,18
8850,901045,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,PROTEIN,21.31,56
7662,901045,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,FAT,NA,70
534,901045,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,CA_mg,60.4,1200
6474,901045,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,HG_mcg,NA,NA
9754,901045,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,DHA_g,NA,1
9569,901045,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,EPA_g,NA,1
10494,901045,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,FAT,NA,70
9939,901045,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,FE_mg,1.55,18
10309,901045,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,HG_mcg,NA,NA
10679,901045,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,PROTEIN,21.31,50
10124,901045,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,ZN_mg,NA,11
2912,901046,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,DHA_g,NA,1
1724,901046,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,EPA_g,NA,1
5288,901046,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,ZN_mg,NA,11
4100,901046,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,FE_mg,1.63,18
8852,901046,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,PROTEIN,22.46,56
7664,901046,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,FAT,NA,70
536,901046,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,CA_mg,59.1,1200
6476,901046,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,HG_mcg,NA,NA
9756,901046,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,DHA_g,NA,1
9571,901046,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,EPA_g,NA,1
10496,901046,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,FAT,NA,70
9941,901046,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,FE_mg,1.63,18
10311,901046,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,HG_mcg,NA,NA
10681,901046,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,PROTEIN,22.46,50
10126,901046,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,ZN_mg,NA,11
2911,901047,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,DHA_g,NA,1
1723,901047,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,EPA_g,NA,1
5287,901047,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,ZN_mg,NA,11
4099,901047,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,FE_mg,1.41,18
8851,901047,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,PROTEIN,21.91,56
7663,901047,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,FAT,NA,70
535,901047,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,CA_mg,59.9,1200
6475,901047,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,HG_mcg,NA,NA
9755,901047,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,DHA_g,NA,1
9570,901047,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,EPA_g,NA,1
10495,901047,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,FAT,NA,70
9940,901047,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,FE_mg,1.41,18
10310,901047,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,HG_mcg,NA,NA
10680,901047,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,PROTEIN,21.91,50
10125,901047,Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,marine,Crustacean,36.56945,36.56945,12.67,ZN_mg,NA,11
2843,901048,Loligo vulgaris,"Squids, cuttlefishes, octopuses",NA,78,4.1,NA,NA,marine,Molluscs,39.019184,39.019184,8.8,DHA_g,0.705690048,1
1655,901048,Loligo vulgaris,"Squids, cuttlefishes, octopuses",NA,78,4.1,NA,NA,marine,Molluscs,39.019184,39.019184,8.8,EPA_g,0.318510208,1
5219,901048,Loligo vulgaris,"Squids, cuttlefishes, octopuses",NA,78,4.1,NA,NA,marine,Molluscs,39.019184,39.019184,8.8,ZN_mg,NA,11
4031,901048,Loligo vulgaris,"Squids, cuttlefishes, octopuses",NA,78,4.1,NA,NA,marine,Molluscs,39.019184,39.019184,8.8,FE_mg,NA,18
8783,901048,Loligo vulgaris,"Squids, cuttlefishes, octopuses",NA,78,4.1,NA,NA,marine,Molluscs,39.019184,39.019184,8.8,PROTEIN,19.71,56
7595,901048,Loligo vulgaris,"Squids, cuttlefishes, octopuses",NA,78,4.1,NA,NA,marine,Molluscs,39.019184,39.019184,8.8,FAT,2.22,70
467,901048,Loligo vulgaris,"Squids, cuttlefishes, octopuses",NA,78,4.1,NA,NA,marine,Molluscs,39.019184,39.019184,8.8,CA_mg,NA,1200
6407,901048,Loligo vulgaris,"Squids, cuttlefishes, octopuses",NA,78,4.1,NA,NA,marine,Molluscs,39.019184,39.019184,8.8,HG_mcg,NA,NA
9735,901048,Loligo vulgaris,"Squids, cuttlefishes, octopuses",NA,78,4.1,NA,NA,marine,Molluscs,39.019184,39.019184,8.8,DHA_g,0.705690048,1
9550,901048,Loligo vulgaris,"Squids, cuttlefishes, octopuses",NA,78,4.1,NA,NA,marine,Molluscs,39.019184,39.019184,8.8,EPA_g,0.318510208,1
10475,901048,Loligo vulgaris,"Squids, cuttlefishes, octopuses",NA,78,4.1,NA,NA,marine,Molluscs,39.019184,39.019184,8.8,FAT,2.22,70
9920,901048,Loligo vulgaris,"Squids, cuttlefishes, octopuses",NA,78,4.1,NA,NA,marine,Molluscs,39.019184,39.019184,8.8,FE_mg,NA,18
10290,901048,Loligo vulgaris,"Squids, cuttlefishes, octopuses",NA,78,4.1,NA,NA,marine,Molluscs,39.019184,39.019184,8.8,HG_mcg,NA,NA
10660,901048,Loligo vulgaris,"Squids, cuttlefishes, octopuses",NA,78,4.1,NA,NA,marine,Molluscs,39.019184,39.019184,8.8,PROTEIN,19.71,50
10105,901048,Loligo vulgaris,"Squids, cuttlefishes, octopuses",NA,78,4.1,NA,NA,marine,Molluscs,39.019184,39.019184,8.8,ZN_mg,NA,11
2970,901050,Mytilus galloprovincialis,Mussels,NA,7,2,NA,NA,marine,Molluscs,39.019184,39.019184,5.6,DHA_g,0.225269224,1
1782,901050,Mytilus galloprovincialis,Mussels,NA,7,2,NA,NA,marine,Molluscs,39.019184,39.019184,5.6,EPA_g,0.323660524,1
5346,901050,Mytilus galloprovincialis,Mussels,NA,7,2,NA,NA,marine,Molluscs,39.019184,39.019184,5.6,ZN_mg,NA,11
4158,901050,Mytilus galloprovincialis,Mussels,NA,7,2,NA,NA,marine,Molluscs,39.019184,39.019184,5.6,FE_mg,NA,18
8910,901050,Mytilus galloprovincialis,Mussels,NA,7,2,NA,NA,marine,Molluscs,39.019184,39.019184,5.6,PROTEIN,8.89,56
7722,901050,Mytilus galloprovincialis,Mussels,NA,7,2,NA,NA,marine,Molluscs,39.019184,39.019184,5.6,FAT,2.27,70
594,901050,Mytilus galloprovincialis,Mussels,NA,7,2,NA,NA,marine,Molluscs,39.019184,39.019184,5.6,CA_mg,NA,1200
6534,901050,Mytilus galloprovincialis,Mussels,NA,7,2,NA,NA,marine,Molluscs,39.019184,39.019184,5.6,HG_mcg,NA,NA
9764,901050,Mytilus galloprovincialis,Mussels,NA,7,2,NA,NA,marine,Molluscs,39.019184,39.019184,5.6,DHA_g,0.225269224,1
9579,901050,Mytilus galloprovincialis,Mussels,NA,7,2,NA,NA,marine,Molluscs,39.019184,39.019184,5.6,EPA_g,0.323660524,1
10504,901050,Mytilus galloprovincialis,Mussels,NA,7,2,NA,NA,marine,Molluscs,39.019184,39.019184,5.6,FAT,2.27,70
9949,901050,Mytilus galloprovincialis,Mussels,NA,7,2,NA,NA,marine,Molluscs,39.019184,39.019184,5.6,FE_mg,NA,18
10319,901050,Mytilus galloprovincialis,Mussels,NA,7,2,NA,NA,marine,Molluscs,39.019184,39.019184,5.6,HG_mcg,NA,NA
10689,901050,Mytilus galloprovincialis,Mussels,NA,7,2,NA,NA,marine,Molluscs,39.019184,39.019184,5.6,PROTEIN,8.89,50
10134,901050,Mytilus galloprovincialis,Mussels,NA,7,2,NA,NA,marine,Molluscs,39.019184,39.019184,5.6,ZN_mg,NA,11
3178,901052,Portunus pelagicus,"Crabs, sea-spiders",NA,14,3,NA,NA,marine,Crustacean,26.0667,26.0667,NA,DHA_g,NA,1
1990,901052,Portunus pelagicus,"Crabs, sea-spiders",NA,14,3,NA,NA,marine,Crustacean,26.0667,26.0667,NA,EPA_g,NA,1
5554,901052,Portunus pelagicus,"Crabs, sea-spiders",NA,14,3,NA,NA,marine,Crustacean,26.0667,26.0667,NA,ZN_mg,2.6,11
4366,901052,Portunus pelagicus,"Crabs, sea-spiders",NA,14,3,NA,NA,marine,Crustacean,26.0667,26.0667,NA,FE_mg,0.4,18
9118,901052,Portunus pelagicus,"Crabs, sea-spiders",NA,14,3,NA,NA,marine,Crustacean,26.0667,26.0667,NA,PROTEIN,NA,56
7930,901052,Portunus pelagicus,"Crabs, sea-spiders",NA,14,3,NA,NA,marine,Crustacean,26.0667,26.0667,NA,FAT,NA,70
802,901052,Portunus pelagicus,"Crabs, sea-spiders",NA,14,3,NA,NA,marine,Crustacean,26.0667,26.0667,NA,CA_mg,112,1200
6742,901052,Portunus pelagicus,"Crabs, sea-spiders",NA,14,3,NA,NA,marine,Crustacean,26.0667,26.0667,NA,HG_mcg,30,NA
9832,901052,Portunus pelagicus,"Crabs, sea-spiders",NA,14,3,NA,NA,marine,Crustacean,26.0667,26.0667,NA,DHA_g,NA,1
9647,901052,Portunus pelagicus,"Crabs, sea-spiders",NA,14,3,NA,NA,marine,Crustacean,26.0667,26.0667,NA,EPA_g,NA,1
10572,901052,Portunus pelagicus,"Crabs, sea-spiders",NA,14,3,NA,NA,marine,Crustacean,26.0667,26.0667,NA,FAT,NA,70
10017,901052,Portunus pelagicus,"Crabs, sea-spiders",NA,14,3,NA,NA,marine,Crustacean,26.0667,26.0667,NA,FE_mg,0.4,18
10387,901052,Portunus pelagicus,"Crabs, sea-spiders",NA,14,3,NA,NA,marine,Crustacean,26.0667,26.0667,NA,HG_mcg,30,NA
10757,901052,Portunus pelagicus,"Crabs, sea-spiders",NA,14,3,NA,NA,marine,Crustacean,26.0667,26.0667,NA,PROTEIN,NA,50
10202,901052,Portunus pelagicus,"Crabs, sea-spiders",NA,14,3,NA,NA,marine,Crustacean,26.0667,26.0667,NA,ZN_mg,2.6,11
3179,901054,Portunus pelagicus,"Crabs, sea-spiders",NA,14,3,NA,NA,marine,Crustacean,26.0667,26.0667,NA,DHA_g,NA,1
1991,901054,Portunus pelagicus,"Crabs, sea-spiders",NA,14,3,NA,NA,marine,Crustacean,26.0667,26.0667,NA,EPA_g,NA,1
5555,901054,Portunus pelagicus,"Crabs, sea-spiders",NA,14,3,NA,NA,marine,Crustacean,26.0667,26.0667,NA,ZN_mg,2.3,11
4367,901054,Portunus pelagicus,"Crabs, sea-spiders",NA,14,3,NA,NA,marine,Crustacean,26.0667,26.0667,NA,FE_mg,0.35,18
9119,901054,Portunus pelagicus,"Crabs, sea-spiders",NA,14,3,NA,NA,marine,Crustacean,26.0667,26.0667,NA,PROTEIN,NA,56
7931,901054,Portunus pelagicus,"Crabs, sea-spiders",NA,14,3,NA,NA,marine,Crustacean,26.0667,26.0667,NA,FAT,NA,70
803,901054,Portunus pelagicus,"Crabs, sea-spiders",NA,14,3,NA,NA,marine,Crustacean,26.0667,26.0667,NA,CA_mg,115,1200
6743,901054,Portunus pelagicus,"Crabs, sea-spiders",NA,14,3,NA,NA,marine,Crustacean,26.0667,26.0667,NA,HG_mcg,40,NA
9833,901054,Portunus pelagicus,"Crabs, sea-spiders",NA,14,3,NA,NA,marine,Crustacean,26.0667,26.0667,NA,DHA_g,NA,1
9648,901054,Portunus pelagicus,"Crabs, sea-spiders",NA,14,3,NA,NA,marine,Crustacean,26.0667,26.0667,NA,EPA_g,NA,1
